      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   117.9414    15.5305     0.0000     0.0163     0.0042     0.0000
    41.75    60.75    1981   106.9022    11.8032     0.0000     0.0215     0.0106     0.0000
    41.75    60.75    1982   104.0854     0.0092     0.0000     0.0233     0.0119     0.0000
    41.75    60.75    1983   101.2823     7.9638     0.0000     0.0187     0.0085     0.0000
    41.75    60.75    1984   106.1212     7.3009     0.0000     0.0288     0.0194     0.0001
    41.75    60.75    1985   102.5269    14.2187     0.0000     0.0379     0.0275     0.0000
    41.75    60.75    1986   109.3213     7.2264     0.0000     0.0446     0.0319     0.0001
    41.75    60.75    1987   113.0018    12.2388     0.0000     0.0454     0.0357     0.0000
    41.75    60.75    1988   104.6724    14.0668     0.0000     0.0387     0.0215     0.0000
    41.75    60.75    1989    97.8312     6.3824     0.0000     0.0186     0.0092     0.0001
    41.75    60.75    1990    94.5543     9.1112     0.0000     0.0123     0.0027     0.0000
    41.75    60.75    1991    88.4980    10.2433     0.0000     0.0325     0.0237     0.0000
    41.75    60.75    1992    88.2634    25.1025     0.0143     0.0471     0.0337     0.0000
    41.75    60.75    1993    93.9638     7.5608     0.0000     0.0122     0.0029     0.0000
    41.75    60.75    1994    96.2120    13.0312     0.0000     0.0214     0.0122     0.0000
    41.75    60.75    1995    97.3502    11.7971     0.0000     0.0247     0.0161     0.0000
    41.75    60.75    1996    97.0796     8.2289     0.0000     0.0562     0.0489     0.0000
    41.75    60.75    1997    98.8955    15.4266     0.0000     0.0148     0.0047     0.0000
    41.75    60.75    1998   101.7975     6.0007     0.0000     0.0206     0.0112     0.0000
    41.75    60.75    1999    94.0301    14.9207     0.0000     0.0195     0.0105     0.0000
    41.75    60.75    2000    91.4212    10.1119     0.0000     0.0344     0.0259     0.0000
    41.75    60.75    2001    87.4859    16.2708     0.0000     0.0392     0.0316     0.0000
    41.75    60.75    2002    84.9882    20.2431     0.0000     0.0173     0.0090     0.0000
    41.75    60.75    2003    86.8331    10.3091     0.0000     0.0164     0.0075     0.0000
    41.75    60.75    2004    81.8149     8.3262     0.0000     0.0188     0.0108     0.0000
    41.75    60.75    2005    76.6916    15.1533     0.0000     0.0329     0.0258     0.0000
    41.75    60.75    2006    76.9525     7.0533     0.0000     0.0293     0.0199     0.0000
    41.75    60.75    2007    75.0438    10.7941     0.0000     0.0123     0.0049     0.0000
    41.75    60.75    2008    75.9344     5.2771     0.0000     0.0303     0.0228     0.0000
    41.75    60.75    2009    75.3307     8.1335     0.0000     0.0386     0.0315     0.0000
    41.75    60.75    2010    76.5462    10.2079     0.0000     0.0465     0.0412     0.0000
   142.25   -20.25    1980    14.0700    58.2119     1.0602     0.0767     0.0775     0.0001
   142.25   -20.25    1981    13.4605    50.6686     1.0990     0.0885     0.0894     0.0001
   142.25   -20.25    1982    16.2242    56.4574     0.9204     0.0695     0.0701     0.0000
   142.25   -20.25    1983    15.0757    57.5895     1.2529     0.0895     0.0905     0.0001
   142.25   -20.25    1984    16.6884    50.5808     0.8347     0.0897     0.0903     0.0001
   142.25   -20.25    1985    14.6867    61.6257     2.8912     0.1101     0.1173     0.0006
   142.25   -20.25    1986    14.5561    75.7762     1.7736     0.0956     0.0975     0.0001
   142.25   -20.25    1987    14.3872    57.9164     2.9407     0.0609     0.0694     0.0015
   142.25   -20.25    1988    14.9407    59.3009     6.6553     0.0447     0.1218     0.0197
   142.25   -20.25    1989    17.9590    48.8034     1.5818     0.1528     0.1550     0.0002
   142.25   -20.25    1990    14.6214    46.8242     0.9046     0.0713     0.0721     0.0001
   142.25   -20.25    1991    15.2433    50.4609     0.7243     0.0560     0.0562     0.0000
   142.25   -20.25    1992    14.9793    57.3297     2.8882     0.0874     0.0951     0.0008
   142.25   -20.25    1993    16.1169    52.5623     2.7852     0.1104     0.1206     0.0010
   142.25   -20.25    1994    16.4936    58.3363     0.6659     0.0508     0.0510     0.0000
   142.25   -20.25    1995    14.7701    54.4766     2.8465     0.0658     0.0746     0.0012
   142.25   -20.25    1996    13.6558    53.9466     1.9246     0.1063     0.1098     0.0003
   142.25   -20.25    1997    18.9852    36.4810     5.0161     0.0359     0.1065     0.0370
   142.25   -20.25    1998    13.0227    41.1850     2.7546     0.0612     0.0693     0.0102
   142.25   -20.25    1999    15.9869    41.4409     4.2242     0.0506     0.0862     0.0106
   142.25   -20.25    2000    18.0296    27.9668     5.1691     0.0192     0.1129     0.1186
   142.25   -20.25    2001    15.0700    42.4073     2.2744     0.0788     0.0885     0.0012
   142.25   -20.25    2002    16.6113    54.9414     0.8335     0.0463     0.0467     0.0000
   142.25   -20.25    2003    16.3465    53.0653     4.2235     0.0749     0.0976     0.0051
   142.25   -20.25    2004    18.2519    45.3727     4.4060     0.0668     0.1050     0.0146
   142.25   -20.25    2005    14.2025    58.8022     1.5902     0.0898     0.0925     0.0002
   142.25   -20.25    2006    16.8803    46.7849     0.7708     0.0506     0.0510     0.0000
   142.25   -20.25    2007    14.0426    33.9683     3.3325     0.0454     0.0723     0.0097
   142.25   -20.25    2008    15.4931    47.1547     1.5922     0.0533     0.0564     0.0004
   142.25   -20.25    2009    17.7337    47.5088     2.9708     0.0706     0.0806     0.0046
   142.25   -20.25    2010    18.8817    24.0495     5.1189     0.0145     0.1415     0.1249
