      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024057    6.667242    6.307259    0.009823
    41.75    60.75    1981    0.039529   10.186137    9.063370    0.002213
    41.75    60.75    1982    0.023305    6.497145    5.844048    0.000054
    41.75    60.75    1983    0.027838    7.758715    7.504550    0.034239
    41.75    60.75    1984    0.026602    6.891008    6.532472    0.001920
    41.75    60.75    1985    0.025524    6.864785    6.433703    0.004242
    41.75    60.75    1986    0.021498    5.758176    5.463851    0.015360
    41.75    60.75    1987    0.022464    6.266075    6.031146    0.004516
    41.75    60.75    1988    0.035544    9.869321    9.343920    0.000000
    41.75    60.75    1989    0.036751    9.840535    9.340374    0.019034
    41.75    60.75    1990    0.024961    6.738391    6.349090    0.002758
    41.75    60.75    1991    0.028020    7.995288    7.459078    0.000000
    41.75    60.75    1992    0.022337    5.875673    4.871224    0.000010
    41.75    60.75    1993    0.020628    4.845979    4.598131    0.001762
    41.75    60.75    1994    0.020195    4.871959    4.477696    0.030591
    41.75    60.75    1995    0.029959    8.337973    7.899810    0.000079
    41.75    60.75    1996    0.021561    5.895686    5.445044    0.000198
    41.75    60.75    1997    0.022973    6.086696    5.232254    0.000464
    41.75    60.75    1998    0.026139    6.173285    5.939632    0.030410
    41.75    60.75    1999    0.033564    9.217953    8.309872    0.000006
    41.75    60.75    2000    0.029675    7.750796    7.091969    0.000000
    41.75    60.75    2001    0.025934    6.429458    5.351407    0.000038
    41.75    60.75    2002    0.024197    6.405712    5.595270    0.000970
    41.75    60.75    2003    0.024504    5.957516    5.267309    0.039669
    41.75    60.75    2004    0.023836    6.501412    5.917500    0.002257
    41.75    60.75    2005    0.028543    7.768816    6.953088    0.000000
    41.75    60.75    2006    0.024579    6.135612    5.479006    0.007871
    41.75    60.75    2007    0.023928    6.072396    5.902192    0.075236
    41.75    60.75    2008    0.018297    4.707677    4.469730    0.014951
    41.75    60.75    2009    0.020262    5.238899    4.804216    0.000850
    41.75    60.75    2010    0.031313    7.342782    6.376284    0.001920
   142.25   -20.25    1980    0.037114   10.510406   10.763286    0.096514
   142.25   -20.25    1981    0.037892    9.782878   10.604689    0.311125
   142.25   -20.25    1982    0.033244   10.120459   10.334720    0.072009
   142.25   -20.25    1983    0.032545    9.992804   11.030913    0.409494
   142.25   -20.25    1984    0.032109    8.728488    9.198998    0.162245
   142.25   -20.25    1985    0.034738   11.018855   12.222533    0.267295
   142.25   -20.25    1986    0.037597   11.351215   11.622197    0.037156
   142.25   -20.25    1987    0.035276   10.081898   10.467008    0.082796
   142.25   -20.25    1988    0.033409   10.427251   11.244374    0.190365
   142.25   -20.25    1989    0.034958    9.542118    9.904423    0.102424
   142.25   -20.25    1990    0.029629    9.583503   10.983409    0.814051
   142.25   -20.25    1991    0.033734    9.348969    9.641806    0.160276
   142.25   -20.25    1992    0.036747   10.546182   11.236261    0.157051
   142.25   -20.25    1993    0.037564   10.048179   10.818872    0.186537
   142.25   -20.25    1994    0.032997   10.118730   10.371683    0.087085
   142.25   -20.25    1995    0.035687    9.934288   10.575611    0.138335
   142.25   -20.25    1996    0.035277   10.245261   10.809792    0.145280
   142.25   -20.25    1997    0.033113    8.080614    8.469513    0.142933
   142.25   -20.25    1998    0.036691   10.823714   11.636563    0.176346
   142.25   -20.25    1999    0.035297    9.152665    9.658886    0.143337
   142.25   -20.25    2000    0.034662    8.619327    9.472528    0.276630
   142.25   -20.25    2001    0.033524    9.238466    9.782504    0.160857
   142.25   -20.25    2002    0.030793    9.086716    9.490735    0.164710
   142.25   -20.25    2003    0.035236    9.871931   10.459993    0.161545
   142.25   -20.25    2004    0.031422    8.308446    8.616561    0.163845
   142.25   -20.25    2005    0.035078   11.116853   11.839710    0.165969
   142.25   -20.25    2006    0.028807    8.123083    8.687639    0.192390
   142.25   -20.25    2007    0.030345    8.675314    9.892202    0.441822
   142.25   -20.25    2008    0.032037    9.400856    9.896599    0.156723
   142.25   -20.25    2009    0.032259    8.297862    8.624426    0.217119
   142.25   -20.25    2010    0.037136    8.007010    9.142582    0.389457
