      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   100.3514    15.8584     0.0000     0.0139     0.0036     0.0000
    41.75    60.75    1981    92.8459    11.1860     0.0000     0.0188     0.0093     0.0000
    41.75    60.75    1982    85.7513     0.0076     0.0000     0.0192     0.0098     0.0000
    41.75    60.75    1983    83.5389     7.5778     0.0000     0.0154     0.0070     0.0000
    41.75    60.75    1984    89.3141     7.0580     0.0000     0.0244     0.0165     0.0001
    41.75    60.75    1985    83.6527    12.9716     0.0000     0.0306     0.0222     0.0000
    41.75    60.75    1986    91.0577     6.6912     0.0000     0.0372     0.0266     0.0001
    41.75    60.75    1987    93.5859    11.2547     0.0000     0.0376     0.0295     0.0000
    41.75    60.75    1988    85.9816    14.0856     0.0000     0.0319     0.0178     0.0000
    41.75    60.75    1989    81.0170     6.1299     0.0000     0.0155     0.0078     0.0001
    41.75    60.75    1990    74.8071     8.2116     0.0000     0.0097     0.0021     0.0000
    41.75    60.75    1991    72.2097     9.4020     0.0000     0.0265     0.0193     0.0000
    41.75    60.75    1992    72.2036    23.9971     0.0144     0.0375     0.0264     0.0000
    41.75    60.75    1993    71.5974     6.9518     0.0000     0.0093     0.0022     0.0000
    41.75    60.75    1994    72.8950    11.4685     0.0000     0.0163     0.0093     0.0000
    41.75    60.75    1995    79.8448    11.0764     0.0000     0.0204     0.0133     0.0000
    41.75    60.75    1996    77.0297     7.5573     0.0000     0.0449     0.0392     0.0000
    41.75    60.75    1997    80.7787    15.2800     0.0000     0.0120     0.0038     0.0000
    41.75    60.75    1998    81.9811     5.5398     0.0000     0.0166     0.0090     0.0000
    41.75    60.75    1999    79.4369    14.0603     0.0000     0.0166     0.0090     0.0000
    41.75    60.75    2000    75.8102     9.4790     0.0000     0.0285     0.0215     0.0000
    41.75    60.75    2001    71.4252    15.5720     0.0000     0.0318     0.0256     0.0000
    41.75    60.75    2002    68.7718    18.5808     0.0000     0.0140     0.0072     0.0000
    41.75    60.75    2003    70.6310     8.6648     0.0000     0.0133     0.0061     0.0000
    41.75    60.75    2004    64.0199     7.0985     0.0000     0.0148     0.0085     0.0000
    41.75    60.75    2005    63.5797    14.1302     0.0000     0.0272     0.0212     0.0000
    41.75    60.75    2006    63.2664     6.5428     0.0000     0.0241     0.0163     0.0000
    41.75    60.75    2007    58.7619     9.4822     0.0000     0.0096     0.0038     0.0000
    41.75    60.75    2008    54.4407     4.4092     0.0000     0.0217     0.0163     0.0000
    41.75    60.75    2009    55.8061     7.0113     0.0000     0.0284     0.0231     0.0000
    41.75    60.75    2010    62.2089     9.3172     0.0000     0.0379     0.0336     0.0000
   142.25   -20.25    1980    11.7279    35.4250     0.7816     0.0657     0.0664     0.0001
   142.25   -20.25    1981    11.0888    27.9687     0.7452     0.0758     0.0766     0.0001
   142.25   -20.25    1982     9.6336    32.1964     0.7442     0.0627     0.0633     0.0000
   142.25   -20.25    1983    11.7365    32.0785     0.8266     0.0825     0.0833     0.0001
   142.25   -20.25    1984    11.9229    27.6598     0.6839     0.0838     0.0845     0.0001
   142.25   -20.25    1985    11.5217    32.2485     1.5643     0.0924     0.0969     0.0004
   142.25   -20.25    1986    11.6168    41.7536     1.2393     0.0865     0.0884     0.0001
   142.25   -20.25    1987     9.6836    30.0324     1.7297     0.0309     0.0377     0.0013
   142.25   -20.25    1988    12.2814    32.2978     2.7186     0.0403     0.0574     0.0069
   142.25   -20.25    1989    13.0160    22.7411     0.7639     0.1240     0.1251     0.0001
   142.25   -20.25    1990     8.7686    26.8116     0.7632     0.0658     0.0667     0.0001
   142.25   -20.25    1991     8.4444    28.5671     0.5277     0.0488     0.0490     0.0000
   142.25   -20.25    1992    12.4303    36.3768     1.7239     0.0667     0.0718     0.0005
   142.25   -20.25    1993    13.6721    31.8112     1.5672     0.0883     0.0942     0.0007
   142.25   -20.25    1994     8.7999    33.3176     0.4502     0.0444     0.0446     0.0000
   142.25   -20.25    1995    10.7766    30.8341     1.8066     0.0442     0.0517     0.0010
   142.25   -20.25    1996    10.2241    27.1999     1.1686     0.0976     0.1004     0.0002
   142.25   -20.25    1997    12.1281    18.1265     1.7658     0.0206     0.0325     0.0091
   142.25   -20.25    1998     9.7855    22.6227     1.5993     0.0496     0.0547     0.0052
   142.25   -20.25    1999    11.5528    20.8410     1.7233     0.0305     0.0406     0.0053
   142.25   -20.25    2000    13.7732    14.2962     2.0172     0.0129     0.0346     0.0256
   142.25   -20.25    2001     9.8532    23.3233     1.7678     0.0703     0.0793     0.0011
   142.25   -20.25    2002     8.6999    32.5851     0.5732     0.0403     0.0405     0.0000
   142.25   -20.25    2003    11.3655    30.3995     2.0978     0.0360     0.0463     0.0040
   142.25   -20.25    2004    12.5493    26.4872     2.1333     0.0374     0.0507     0.0097
   142.25   -20.25    2005     8.3408    33.2801     1.3300     0.0835     0.0863     0.0002
   142.25   -20.25    2006     8.8048    26.5670     0.5732     0.0467     0.0471     0.0000
   142.25   -20.25    2007    10.6611    20.5659     2.5152     0.0217     0.0494     0.0109
   142.25   -20.25    2008     8.6120    26.8296     1.2820     0.0497     0.0526     0.0003
   142.25   -20.25    2009    11.3336    26.2054     1.5665     0.0397     0.0454     0.0026
   142.25   -20.25    2010    15.5224    13.4160     2.1624     0.0095     0.0427     0.0335
