      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   119.5843    17.4988     0.0000     0.0165     0.0043     0.0000
    41.75    60.75    1981   108.0459    11.7433     0.0000     0.0217     0.0107     0.0000
    41.75    60.75    1982   105.4448     0.0093     0.0000     0.0236     0.0120     0.0000
    41.75    60.75    1983   103.1529     7.8974     0.0000     0.0190     0.0087     0.0000
    41.75    60.75    1984   108.0459     7.0748     0.0000     0.0293     0.0197     0.0001
    41.75    60.75    1985   103.9514    14.1814     0.0000     0.0384     0.0279     0.0000
    41.75    60.75    1986   110.7143     6.5699     0.0000     0.0452     0.0323     0.0001
    41.75    60.75    1987   114.4500    12.3186     0.0000     0.0459     0.0361     0.0000
    41.75    60.75    1988   106.1592    14.0135     0.0000     0.0392     0.0218     0.0000
    41.75    60.75    1989    99.5757     6.2912     0.0000     0.0189     0.0093     0.0001
    41.75    60.75    1990    96.3964     9.1304     0.0000     0.0126     0.0027     0.0000
    41.75    60.75    1991    90.8033    10.1316     0.0000     0.0334     0.0243     0.0000
    41.75    60.75    1992    90.2834    25.3049     0.0140     0.0485     0.0349     0.0000
    41.75    60.75    1993    96.1478     7.5404     0.0000     0.0125     0.0030     0.0000
    41.75    60.75    1994    98.6122    13.0689     0.0000     0.0219     0.0125     0.0000
    41.75    60.75    1995    98.3019    11.2418     0.0000     0.0249     0.0162     0.0000
    41.75    60.75    1996    97.8670     8.4927     0.0000     0.0566     0.0493     0.0000
    41.75    60.75    1997    99.3914    14.9933     0.0000     0.0148     0.0047     0.0000
    41.75    60.75    1998   102.3695     5.9559     0.0000     0.0207     0.0112     0.0000
    41.75    60.75    1999    94.6327    14.7917     0.0000     0.0196     0.0105     0.0000
    41.75    60.75    2000    92.1544     9.7838     0.0000     0.0346     0.0261     0.0000
    41.75    60.75    2001    88.6250    16.7227     0.0000     0.0397     0.0321     0.0000
    41.75    60.75    2002    85.8749    20.1297     0.0000     0.0175     0.0091     0.0000
    41.75    60.75    2003    87.2399     9.2892     0.0000     0.0164     0.0075     0.0000
    41.75    60.75    2004    81.8916     7.8789     0.0000     0.0188     0.0107     0.0000
    41.75    60.75    2005    76.8067    14.9769     0.0000     0.0330     0.0258     0.0000
    41.75    60.75    2006    77.1827     6.9256     0.0000     0.0294     0.0199     0.0000
    41.75    60.75    2007    75.5595    10.6273     0.0000     0.0124     0.0049     0.0000
    41.75    60.75    2008    76.7536     5.2493     0.0000     0.0307     0.0230     0.0000
    41.75    60.75    2009    76.2404     8.1526     0.0000     0.0391     0.0319     0.0000
    41.75    60.75    2010    77.1437    10.1219     0.0000     0.0468     0.0414     0.0000
   142.25   -20.25    1980    14.6540    60.4250     1.1282     0.0748     0.0757     0.0001
   142.25   -20.25    1981    13.9265    52.5340     1.1651     0.0871     0.0882     0.0001
   142.25   -20.25    1982    16.9084    58.5618     0.9913     0.0685     0.0692     0.0001
   142.25   -20.25    1983    15.6698    60.2990     1.3041     0.0888     0.0900     0.0001
   142.25   -20.25    1984    17.5096    53.3507     0.9179     0.0888     0.0896     0.0001
   142.25   -20.25    1985    14.9425    65.9158     3.1630     0.1094     0.1179     0.0007
   142.25   -20.25    1986    15.2946    83.4545     1.9143     0.0946     0.0969     0.0002
   142.25   -20.25    1987    15.0367    61.2610     3.0951     0.0603     0.0699     0.0017
   142.25   -20.25    1988    15.3694    63.7198     7.4563     0.0492     0.1393     0.0213
   142.25   -20.25    1989    18.3394    52.2935     1.7018     0.1513     0.1537     0.0002
   142.25   -20.25    1990    15.6358    49.5978     0.9975     0.0702     0.0713     0.0001
   142.25   -20.25    1991    16.1387    53.5379     0.7912     0.0550     0.0553     0.0000
   142.25   -20.25    1992    15.4774    59.6970     3.0077     0.0869     0.0951     0.0008
   142.25   -20.25    1993    16.4377    54.3584     2.8827     0.1099     0.1207     0.0011
   142.25   -20.25    1994    17.2468    60.7886     0.7319     0.0496     0.0498     0.0000
   142.25   -20.25    1995    15.3492    56.9127     2.9928     0.0652     0.0752     0.0014
   142.25   -20.25    1996    13.9689    57.1933     2.0524     0.1060     0.1100     0.0003
   142.25   -20.25    1997    19.6294    38.3213     5.5903     0.0381     0.1235     0.0432
   142.25   -20.25    1998    13.7366    43.6554     3.0517     0.0629     0.0731     0.0116
   142.25   -20.25    1999    16.4827    43.5640     4.5705     0.0548     0.0946     0.0115
   142.25   -20.25    2000    18.3497    29.5154     5.8699     0.0198     0.1378     0.1503
   142.25   -20.25    2001    15.9327    45.5753     2.4776     0.0789     0.0906     0.0015
   142.25   -20.25    2002    17.6799    58.9264     0.9192     0.0452     0.0456     0.0000
   142.25   -20.25    2003    16.9085    55.8421     4.5576     0.0797     0.1050     0.0060
   142.25   -20.25    2004    19.1129    48.6827     5.0220     0.0729     0.1207     0.0176
   142.25   -20.25    2005    15.2370    65.6078     1.7866     0.0889     0.0923     0.0002
   142.25   -20.25    2006    17.8371    49.6079     0.8880     0.0498     0.0503     0.0001
   142.25   -20.25    2007    15.4400    37.5627     3.6174     0.0470     0.0791     0.0119
   142.25   -20.25    2008    16.4712    49.9480     1.7435     0.0530     0.0569     0.0004
   142.25   -20.25    2009    18.7144    51.4800     3.3065     0.0719     0.0841     0.0055
   142.25   -20.25    2010    19.3772    26.2595     6.0807     0.0154     0.1867     0.1649
