      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.027492    7.588221    7.249182    0.019574
    41.75    60.75    1981    0.046458   12.376966   11.317607    0.001879
    41.75    60.75    1982    0.027235    7.607027    6.981192    0.000063
    41.75    60.75    1983    0.032610    8.894839    8.694681    0.046453
    41.75    60.75    1984    0.030984    7.777542    7.430568    0.001737
    41.75    60.75    1985    0.030372    8.358738    7.938086    0.003609
    41.75    60.75    1986    0.025324    6.650158    6.343331    0.010529
    41.75    60.75    1987    0.026286    7.182479    6.943986    0.006150
    41.75    60.75    1988    0.041659   11.196237   10.717075    0.000000
    41.75    60.75    1989    0.043226   11.166663   10.673510    0.016830
    41.75    60.75    1990    0.029764    7.995984    7.596351    0.002810
    41.75    60.75    1991    0.034111    9.756619    9.209876    0.000000
    41.75    60.75    1992    0.027865    7.669135    6.661991    0.000013
    41.75    60.75    1993    0.024662    5.201321    4.951678    0.007445
    41.75    60.75    1994    0.026079    6.433958    5.978724    0.024225
    41.75    60.75    1995    0.036830   10.097924    9.631144    0.000000
    41.75    60.75    1996    0.025878    7.058666    6.603499    0.000303
    41.75    60.75    1997    0.028345    7.691433    6.814945    0.000237
    41.75    60.75    1998    0.031049    7.156528    6.915191    0.033424
    41.75    60.75    1999    0.039984   11.465178   10.598771    0.000006
    41.75    60.75    2000    0.034647    8.970012    8.362999    0.000000
    41.75    60.75    2001    0.031987    8.216140    7.158572    0.000032
    41.75    60.75    2002    0.029398    8.142979    7.363810    0.000787
    41.75    60.75    2003    0.030000    7.486344    6.811983    0.039044
    41.75    60.75    2004    0.029071    8.142648    7.563050    0.001289
    41.75    60.75    2005    0.034765    9.810285    9.026927    0.000000
    41.75    60.75    2006    0.028997    7.513506    6.899626    0.009306
    41.75    60.75    2007    0.028942    7.199994    6.966522    0.066071
    41.75    60.75    2008    0.022914    5.615137    5.338504    0.012728
    41.75    60.75    2009    0.026513    7.108456    6.652268    0.001055
    41.75    60.75    2010    0.039839    9.524479    8.559893    0.002510
   142.25   -20.25    1980    0.040057   11.407799   18.056471    1.782138
   142.25   -20.25    1981    0.042694   11.313527   17.884869    3.148601
   142.25   -20.25    1982    0.037461   11.071905   20.085050    2.540643
   142.25   -20.25    1983    0.038839   12.015711   21.636359    2.700629
   142.25   -20.25    1984    0.037225   10.049664   18.658313    3.383880
   142.25   -20.25    1985    0.038295   12.487738   18.583881    1.127048
   142.25   -20.25    1986    0.039458   12.664301   18.465733    0.550676
   142.25   -20.25    1987    0.040323   11.716725   32.307280    6.368253
   142.25   -20.25    1988    0.035676   11.643362   21.131599    1.228210
   142.25   -20.25    1989    0.038816   10.917694   26.370862    5.149024
   142.25   -20.25    1990    0.035521   11.137668   24.288351    5.683739
   142.25   -20.25    1991    0.040946   10.923390   15.586234    2.233224
   142.25   -20.25    1992    0.042599   12.316585   21.686073    4.823446
   142.25   -20.25    1993    0.040985   11.213675   20.875281    7.623994
   142.25   -20.25    1994    0.037026   11.096180   21.483667    5.317886
   142.25   -20.25    1995    0.041781   12.010476   22.795787    2.107720
   142.25   -20.25    1996    0.038637   11.740453   22.192215    2.847137
   142.25   -20.25    1997    0.038903    9.253065   17.221824    5.938620
   142.25   -20.25    1998    0.043303   12.775020   20.277685    3.485441
   142.25   -20.25    1999    0.039152   10.456763   17.945932    2.604634
   142.25   -20.25    2000    0.038999   10.127264   17.286179    7.657841
   142.25   -20.25    2001    0.040756   10.907245   15.204255    1.464754
   142.25   -20.25    2002    0.035718   10.437224   15.437008    2.083368
   142.25   -20.25    2003    0.041927   12.025363   20.908425    4.750292
   142.25   -20.25    2004    0.037914   10.098470   18.512449    2.327945
   142.25   -20.25    2005    0.039919   12.677622   16.356073    0.699414
   142.25   -20.25    2006    0.035286    9.632276   21.645824    6.235748
   142.25   -20.25    2007    0.038362   10.576657   18.550990    1.763855
   142.25   -20.25    2008    0.038138   10.836544   15.725410    1.633847
   142.25   -20.25    2009    0.039160    9.935388   14.623450    2.072897
   142.25   -20.25    2010    0.043994    9.895771   20.999517    4.538964
