      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026156    7.270897    6.831655    0.009186
    41.75    60.75    1981    0.042581   10.795061    9.444749    0.001480
    41.75    60.75    1982    0.025630    7.164711    6.397327    0.000050
    41.75    60.75    1983    0.031418    8.807518    8.449544    0.029204
    41.75    60.75    1984    0.029252    7.675314    7.216534    0.002772
    41.75    60.75    1985    0.027870    7.446574    6.928856    0.004916
    41.75    60.75    1986    0.023558    6.351539    5.990049    0.017931
    41.75    60.75    1987    0.024454    6.846270    6.564953    0.005450
    41.75    60.75    1988    0.038634   10.791415   10.152628    0.000000
    41.75    60.75    1989    0.039238   10.459352    9.817540    0.024711
    41.75    60.75    1990    0.026584    7.177902    6.717070    0.003262
    41.75    60.75    1991    0.030263    8.577887    7.914619    0.000000
    41.75    60.75    1992    0.023988    6.235079    5.075645    0.000000
    41.75    60.75    1993    0.023053    5.587073    5.293280    0.002038
    41.75    60.75    1994    0.022782    5.480727    4.986502    0.032260
    41.75    60.75    1995    0.033253    9.290902    8.717647    0.000180
    41.75    60.75    1996    0.023489    6.374828    5.845300    0.000170
    41.75    60.75    1997    0.025006    6.526178    5.472974    0.000564
    41.75    60.75    1998    0.029137    6.910563    6.630730    0.035882
    41.75    60.75    1999    0.036601    9.790744    8.641777    0.000007
    41.75    60.75    2000    0.032749    8.597051    7.812630    0.000000
    41.75    60.75    2001    0.028410    6.944755    5.622400    0.000013
    41.75    60.75    2002    0.027213    7.079826    6.064907    0.001500
    41.75    60.75    2003    0.028015    6.719617    5.867493    0.047269
    41.75    60.75    2004    0.027770    7.491814    6.756022    0.002423
    41.75    60.75    2005    0.032900    8.800486    7.726595    0.000000
    41.75    60.75    2006    0.027943    6.877868    6.049276    0.009503
    41.75    60.75    2007    0.027719    7.119937    6.881533    0.085081
    41.75    60.75    2008    0.021417    5.587543    5.276099    0.016137
    41.75    60.75    2009    0.023940    6.090174    5.513840    0.001124
    41.75    60.75    2010    0.035499    8.275220    7.010738    0.001937
   142.25   -20.25    1980    0.034061   10.057748   12.702311    0.759846
   142.25   -20.25    1981    0.037210    9.565394   13.652757    1.969844
   142.25   -20.25    1982    0.030743    9.751317   11.910069    0.615661
   142.25   -20.25    1983    0.029637    9.330707   11.288016    0.759982
   142.25   -20.25    1984    0.030152    8.405414   11.216346    1.063386
   142.25   -20.25    1985    0.033575   10.542138   12.681397    0.488656
   142.25   -20.25    1986    0.035169   10.608259   11.003684    0.048606
   142.25   -20.25    1987    0.034408   10.156406   13.662834    0.894043
   142.25   -20.25    1988    0.032435   10.010013   11.298496    0.277650
   142.25   -20.25    1989    0.033818    9.424719   13.066088    1.146790
   142.25   -20.25    1990    0.026364    9.011848   11.990456    1.767864
   142.25   -20.25    1991    0.030664    8.702207    9.130291    0.283906
   142.25   -20.25    1992    0.033709    9.931966   10.976395    0.240060
   142.25   -20.25    1993    0.035812    9.801162   12.713562    1.944691
   142.25   -20.25    1994    0.031670    9.786486   12.570197    1.240983
   142.25   -20.25    1995    0.032955    9.430115   10.416046    0.215498
   142.25   -20.25    1996    0.033587    9.827018   11.355138    0.382449
   142.25   -20.25    1997    0.031111    7.832443    8.499584    0.244717
   142.25   -20.25    1998    0.033563   10.123314   11.607416    0.319679
   142.25   -20.25    1999    0.032302    8.608919    9.889559    0.435443
   142.25   -20.25    2000    0.031335    7.907042    9.806234    0.660950
   142.25   -20.25    2001    0.030281    8.769136    9.734941    0.301256
   142.25   -20.25    2002    0.027919    8.367536    9.042200    0.301921
   142.25   -20.25    2003    0.034072    9.612321   10.561411    0.275128
   142.25   -20.25    2004    0.030204    7.852251    8.425945    0.335011
   142.25   -20.25    2005    0.033648   10.713695   11.693497    0.239032
   142.25   -20.25    2006    0.026284    7.750383    8.903330    0.393874
   142.25   -20.25    2007    0.027846    8.205745   11.146489    0.967833
   142.25   -20.25    2008    0.029320    8.885605    9.646670    0.257657
   142.25   -20.25    2009    0.030289    7.598854    8.073153    0.396610
   142.25   -20.25    2010    0.036701    7.840358   10.121771    0.842074
