      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025091    6.911529    6.597174    0.016648
    41.75    60.75    1981    0.042036   11.136620   10.144006    0.001962
    41.75    60.75    1982    0.024497    6.824261    6.238466    0.000018
    41.75    60.75    1983    0.028934    7.927209    7.750764    0.045287
    41.75    60.75    1984    0.027788    7.005409    6.690966    0.001722
    41.75    60.75    1985    0.027171    7.431287    7.045147    0.003609
    41.75    60.75    1986    0.022695    5.980093    5.705392    0.012024
    41.75    60.75    1987    0.023680    6.480848    6.266336    0.005900
    41.75    60.75    1988    0.037577   10.179292    9.726377    0.000000
    41.75    60.75    1989    0.039200   10.179574    9.727221    0.015417
    41.75    60.75    1990    0.026892    7.236526    6.874064    0.002848
    41.75    60.75    1991    0.030377    8.678201    8.183061    0.000000
    41.75    60.75    1992    0.024646    6.702265    5.764684    0.000000
    41.75    60.75    1993    0.021788    4.700314    4.479137    0.007060
    41.75    60.75    1994    0.022338    5.471843    5.082328    0.025633
    41.75    60.75    1995    0.032356    8.892300    8.488257    0.000062
    41.75    60.75    1996    0.023144    6.324436    5.903046    0.000247
    41.75    60.75    1997    0.025023    6.778000    5.990912    0.000263
    41.75    60.75    1998    0.027557    6.391540    6.170750    0.029196
    41.75    60.75    1999    0.035703   10.184936    9.395702    0.000005
    41.75    60.75    2000    0.031077    8.050385    7.473303    0.000000
    41.75    60.75    2001    0.027984    7.125115    6.156097    0.000016
    41.75    60.75    2002    0.025635    7.046314    6.343539    0.000635
    41.75    60.75    2003    0.025858    6.413550    5.792946    0.030845
    41.75    60.75    2004    0.024912    6.960235    6.441952    0.001815
    41.75    60.75    2005    0.029985    8.411300    7.717052    0.000000
    41.75    60.75    2006    0.025528    6.566148    6.000670    0.008102
    41.75    60.75    2007    0.025039    6.241332    6.061759    0.066016
    41.75    60.75    2008    0.019481    4.817925    4.588899    0.013309
    41.75    60.75    2009    0.022174    5.921997    5.530252    0.000882
    41.75    60.75    2010    0.034151    8.143932    7.293595    0.002648
   142.25   -20.25    1980    0.040398   11.502230   12.502612    0.280481
   142.25   -20.25    1981    0.040791   10.891871   12.461329    0.786013
   142.25   -20.25    1982    0.037640   11.115101   12.397585    0.363832
   142.25   -20.25    1983    0.036943   11.428535   13.022054    0.518651
   142.25   -20.25    1984    0.035818    9.777363   11.091482    0.547435
   142.25   -20.25    1985    0.036824   11.948030   13.515771    0.315552
   142.25   -20.25    1986    0.039844   12.801423   13.741585    0.098819
   142.25   -20.25    1987    0.039314   11.415135   13.711736    0.700649
   142.25   -20.25    1988    0.035098   11.508129   12.986868    0.255124
   142.25   -20.25    1989    0.038670   10.667546   12.817892    0.629051
   142.25   -20.25    1990    0.034765   10.746902   11.936095    0.681713
   142.25   -20.25    1991    0.038273   10.477675   10.759338    0.162284
   142.25   -20.25    1992    0.040086   11.683476   12.628020    0.281612
   142.25   -20.25    1993    0.040782   11.070107   12.952246    1.437329
   142.25   -20.25    1994    0.037189   11.181712   13.357290    1.071621
   142.25   -20.25    1995    0.039884   11.357521   12.144783    0.160653
   142.25   -20.25    1996    0.038044   11.383526   12.849256    0.379656
   142.25   -20.25    1997    0.037949    9.158900    9.624924    0.185971
   142.25   -20.25    1998    0.040595   12.016350   12.798387    0.187314
   142.25   -20.25    1999    0.038799   10.240863   11.154392    0.288979
   142.25   -20.25    2000    0.038475    9.696659   10.846470    0.391193
   142.25   -20.25    2001    0.038863   10.374427   10.853414    0.154503
   142.25   -20.25    2002    0.034818   10.054753   10.374172    0.126815
   142.25   -20.25    2003    0.038768   10.941087   11.535625    0.171837
   142.25   -20.25    2004    0.035452    9.428158    9.992162    0.241124
   142.25   -20.25    2005    0.037796   12.037888   12.785312    0.165278
   142.25   -20.25    2006    0.033284    9.023355    9.485791    0.157645
   142.25   -20.25    2007    0.034500    9.600770   10.517534    0.379871
   142.25   -20.25    2008    0.036761   10.434532   10.840943    0.123110
   142.25   -20.25    2009    0.036033    9.409986    9.689061    0.181130
   142.25   -20.25    2010    0.039791    8.847855   10.224694    0.456447
