      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   107.8901    16.8112     0.0000     0.0150     0.0039     0.0000
    41.75    60.75    1981    99.3793    11.5336     0.0000     0.0201     0.0099     0.0000
    41.75    60.75    1982    94.6504     0.0084     0.0000     0.0212     0.0108     0.0000
    41.75    60.75    1983    92.0283     7.8471     0.0000     0.0170     0.0077     0.0000
    41.75    60.75    1984    96.7203     7.4106     0.0000     0.0264     0.0179     0.0001
    41.75    60.75    1985    92.0481    13.6078     0.0000     0.0338     0.0245     0.0000
    41.75    60.75    1986    98.6054     6.4876     0.0000     0.0403     0.0288     0.0001
    41.75    60.75    1987   101.3936    11.7777     0.0000     0.0407     0.0320     0.0000
    41.75    60.75    1988    92.9059    14.2281     0.0000     0.0344     0.0192     0.0000
    41.75    60.75    1989    86.0023     6.3512     0.0000     0.0165     0.0082     0.0001
    41.75    60.75    1990    81.4753     8.5740     0.0000     0.0106     0.0023     0.0000
    41.75    60.75    1991    77.8444     9.7963     0.0000     0.0286     0.0209     0.0000
    41.75    60.75    1992    78.6750    24.0742     0.0138     0.0413     0.0292     0.0000
    41.75    60.75    1993    80.6196     7.2731     0.0000     0.0105     0.0025     0.0000
    41.75    60.75    1994    82.9533    12.2075     0.0000     0.0185     0.0105     0.0000
    41.75    60.75    1995    86.3624    11.0737     0.0000     0.0220     0.0144     0.0000
    41.75    60.75    1996    85.1791     7.6759     0.0000     0.0494     0.0430     0.0000
    41.75    60.75    1997    88.2768    15.4937     0.0000     0.0132     0.0042     0.0000
    41.75    60.75    1998    90.4241     5.7810     0.0000     0.0183     0.0099     0.0000
    41.75    60.75    1999    85.8500    14.6576     0.0000     0.0179     0.0097     0.0000
    41.75    60.75    2000    82.6558     9.6406     0.0000     0.0311     0.0234     0.0000
    41.75    60.75    2001    78.8621    16.2090     0.0000     0.0352     0.0284     0.0000
    41.75    60.75    2002    76.3399    19.6128     0.0000     0.0155     0.0080     0.0000
    41.75    60.75    2003    78.7274     9.5952     0.0000     0.0148     0.0068     0.0000
    41.75    60.75    2004    72.5882     7.3473     0.0000     0.0167     0.0096     0.0000
    41.75    60.75    2005    70.2120    14.8508     0.0000     0.0300     0.0235     0.0000
    41.75    60.75    2006    70.2146     6.8592     0.0000     0.0268     0.0181     0.0000
    41.75    60.75    2007    66.4580    10.1933     0.0000     0.0109     0.0043     0.0000
    41.75    60.75    2008    64.4674     4.8252     0.0000     0.0257     0.0192     0.0000
    41.75    60.75    2009    65.3005     7.7218     0.0000     0.0333     0.0272     0.0000
    41.75    60.75    2010    69.2053     9.8622     0.0000     0.0422     0.0374     0.0000
   142.25   -20.25    1980    13.5713    41.5180     0.8705     0.0654     0.0662     0.0001
   142.25   -20.25    1981    12.5515    32.8570     0.8175     0.0757     0.0767     0.0001
   142.25   -20.25    1982    11.7726    36.8573     0.8015     0.0624     0.0630     0.0000
   142.25   -20.25    1983    12.7588    34.9315     0.8730     0.0825     0.0834     0.0001
   142.25   -20.25    1984    13.1552    31.2532     0.7397     0.0835     0.0842     0.0001
   142.25   -20.25    1985    12.4377    36.5827     1.7231     0.0942     0.0991     0.0004
   142.25   -20.25    1986    13.5202    46.7213     1.3198     0.0867     0.0887     0.0001
   142.25   -20.25    1987    11.2270    34.2637     1.8690     0.0343     0.0416     0.0014
   142.25   -20.25    1988    13.6118    37.1828     3.2982     0.0508     0.0734     0.0080
   142.25   -20.25    1989    14.0990    26.9086     0.8685     0.1252     0.1265     0.0001
   142.25   -20.25    1990    10.1376    29.9975     0.8390     0.0652     0.0662     0.0001
   142.25   -20.25    1991    10.0235    31.8955     0.5734     0.0485     0.0488     0.0000
   142.25   -20.25    1992    13.8045    40.5671     1.8804     0.0689     0.0745     0.0006
   142.25   -20.25    1993    14.9557    36.7704     1.7559     0.0912     0.0977     0.0008
   142.25   -20.25    1994    10.5447    37.4865     0.5117     0.0439     0.0440     0.0000
   142.25   -20.25    1995    12.4468    35.3717     1.9667     0.0464     0.0547     0.0011
   142.25   -20.25    1996    10.9950    31.1951     1.2837     0.0984     0.1015     0.0003
   142.25   -20.25    1997    13.1921    20.6837     2.2487     0.0248     0.0427     0.0115
   142.25   -20.25    1998    10.6291    25.5693     1.8685     0.0509     0.0573     0.0061
   142.25   -20.25    1999    12.4421    23.7703     2.0294     0.0359     0.0482     0.0062
   142.25   -20.25    2000    14.0299    15.7642     2.5165     0.0138     0.0456     0.0385
   142.25   -20.25    2001     9.7653    24.7839     1.9408     0.0699     0.0806     0.0013
   142.25   -20.25    2002    10.2749    36.6398     0.6319     0.0398     0.0400     0.0000
   142.25   -20.25    2003    12.5404    34.2329     2.4080     0.0417     0.0538     0.0046
   142.25   -20.25    2004    12.5288    27.8061     2.3055     0.0375     0.0526     0.0111
   142.25   -20.25    2005     9.5839    37.5355     1.4455     0.0830     0.0862     0.0002
   142.25   -20.25    2006     9.0186    27.9884     0.6195     0.0463     0.0467     0.0000
   142.25   -20.25    2007    11.3994    22.7339     2.7220     0.0235     0.0548     0.0123
   142.25   -20.25    2008     8.7579    28.2588     1.3694     0.0498     0.0531     0.0003
   142.25   -20.25    2009    12.8021    29.9170     1.7829     0.0430     0.0496     0.0030
   142.25   -20.25    2010    15.4154    13.9679     2.4021     0.0098     0.0492     0.0399
