      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025532    7.075945    6.711379    0.014195
    41.75    60.75    1981    0.042338   10.995111    9.851125    0.002220
    41.75    60.75    1982    0.025067    6.984440    6.326040    0.000049
    41.75    60.75    1983    0.030150    8.364696    8.125384    0.042010
    41.75    60.75    1984    0.028618    7.396116    7.018024    0.001983
    41.75    60.75    1985    0.027565    7.483301    7.046519    0.004089
    41.75    60.75    1986    0.023088    6.147187    5.831644    0.012359
    41.75    60.75    1987    0.023987    6.685426    6.441366    0.004410
    41.75    60.75    1988    0.038006   10.497537    9.962321    0.000000
    41.75    60.75    1989    0.038971   10.425383    9.886696    0.018908
    41.75    60.75    1990    0.026421    7.142529    6.747645    0.003381
    41.75    60.75    1991    0.029967    8.559944    7.996951    0.000000
    41.75    60.75    1992    0.024156    6.424069    5.399452    0.000000
    41.75    60.75    1993    0.022188    5.066117    4.811750    0.003046
    41.75    60.75    1994    0.022460    5.464582    5.034642    0.027589
    41.75    60.75    1995    0.032650    9.049502    8.568159    0.000000
    41.75    60.75    1996    0.023206    6.364541    5.907712    0.000252
    41.75    60.75    1997    0.024978    6.631778    5.724684    0.000327
    41.75    60.75    1998    0.028246    6.631784    6.381344    0.029633
    41.75    60.75    1999    0.036211    9.986144    9.024474    0.000006
    41.75    60.75    2000    0.031845    8.291434    7.621275    0.000000
    41.75    60.75    2001    0.028342    7.080105    5.960465    0.000024
    41.75    60.75    2002    0.026422    7.059040    6.216180    0.000920
    41.75    60.75    2003    0.026998    6.622033    5.907713    0.043945
    41.75    60.75    2004    0.026377    7.277580    6.665241    0.001373
    41.75    60.75    2005    0.031515    8.654665    7.801982    0.000000
    41.75    60.75    2006    0.026798    6.745910    6.070360    0.008914
    41.75    60.75    2007    0.026361    6.661359    6.444985    0.071516
    41.75    60.75    2008    0.020462    5.177727    4.918819    0.014296
    41.75    60.75    2009    0.023174    6.081628    5.614179    0.000987
    41.75    60.75    2010    0.034973    8.194760    7.140521    0.002019
   142.25   -20.25    1980    0.037467   10.637528   11.882073    0.341555
   142.25   -20.25    1981    0.039123   10.070403   12.006015    0.914150
   142.25   -20.25    1982    0.033705   10.266928   11.211613    0.281375
   142.25   -20.25    1983    0.033252   10.149343   11.307839    0.457190
   142.25   -20.25    1984    0.032595    8.840791   10.230348    0.521321
   142.25   -20.25    1985    0.035305   11.175067   12.524578    0.299130
   142.25   -20.25    1986    0.038044   11.415164   11.707490    0.039816
   142.25   -20.25    1987    0.036150   10.322944   11.045449    0.172412
   142.25   -20.25    1988    0.034010   10.563182   11.470432    0.207052
   142.25   -20.25    1989    0.035799    9.825074   11.266103    0.443095
   142.25   -20.25    1990    0.029881    9.660127   11.351002    0.993586
   142.25   -20.25    1991    0.033768    9.358658    9.679023    0.185454
   142.25   -20.25    1992    0.036989   10.605156   11.372120    0.173879
   142.25   -20.25    1993    0.038378   10.302653   12.028494    0.996482
   142.25   -20.25    1994    0.033631   10.294088   11.899984    0.783467
   142.25   -20.25    1995    0.036180   10.065523   10.786309    0.154588
   142.25   -20.25    1996    0.035921   10.459227   11.223462    0.196669
   142.25   -20.25    1997    0.033714    8.229970    8.695977    0.166615
   142.25   -20.25    1998    0.036971   10.876244   11.862836    0.214394
   142.25   -20.25    1999    0.035686    9.257249    9.879402    0.189405
   142.25   -20.25    2000    0.035151    8.791746    9.909858    0.367254
   142.25   -20.25    2001    0.033824    9.332077    9.977784    0.195156
   142.25   -20.25    2002    0.030710    9.093242    9.555472    0.190584
   142.25   -20.25    2003    0.035681    9.998633   10.661832    0.182891
   142.25   -20.25    2004    0.031768    8.436836    8.800097    0.196446
   142.25   -20.25    2005    0.035323   11.143224   11.956929    0.186135
   142.25   -20.25    2006    0.028909    8.179754    8.847145    0.224285
   142.25   -20.25    2007    0.030383    8.685895   10.166289    0.534283
   142.25   -20.25    2008    0.032183    9.446742   10.007489    0.177034
   142.25   -20.25    2009    0.032523    8.353301    8.714477    0.244026
   142.25   -20.25    2010    0.037749    8.184878    9.563679    0.474157
