      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    95.9524    16.7396     0.0000     0.0134     0.0035     0.0000
    41.75    60.75    1981    90.2850    11.4688     0.0000     0.0184     0.0091     0.0000
    41.75    60.75    1982    83.0949     0.0074     0.0000     0.0186     0.0095     0.0000
    41.75    60.75    1983    79.9949     7.7680     0.0000     0.0148     0.0067     0.0000
    41.75    60.75    1984    84.7788     7.2048     0.0000     0.0234     0.0159     0.0002
    41.75    60.75    1985    79.2970    12.9645     0.0000     0.0289     0.0209     0.0000
    41.75    60.75    1986    85.7930     6.6166     0.0000     0.0350     0.0251     0.0001
    41.75    60.75    1987    88.4883    11.6820     0.0000     0.0355     0.0279     0.0000
    41.75    60.75    1988    81.0595    13.5875     0.0000     0.0301     0.0168     0.0000
    41.75    60.75    1989    76.4369     6.2912     0.0000     0.0147     0.0075     0.0002
    41.75    60.75    1990    69.4273     8.1415     0.0000     0.0090     0.0019     0.0000
    41.75    60.75    1991    67.6837     9.5113     0.0000     0.0249     0.0182     0.0000
    41.75    60.75    1992    68.2299    24.2214     0.0153     0.0349     0.0243     0.0000
    41.75    60.75    1993    65.5116     6.8924     0.0000     0.0085     0.0020     0.0000
    41.75    60.75    1994    67.1039    11.3043     0.0000     0.0150     0.0086     0.0000
    41.75    60.75    1995    74.7997    11.5269     0.0000     0.0192     0.0126     0.0000
    41.75    60.75    1996    72.1712     7.5749     0.0000     0.0424     0.0370     0.0000
    41.75    60.75    1997    76.3144    15.5564     0.0000     0.0114     0.0036     0.0000
    41.75    60.75    1998    77.0022     5.5328     0.0000     0.0156     0.0085     0.0000
    41.75    60.75    1999    76.4389    14.4305     0.0000     0.0161     0.0088     0.0000
    41.75    60.75    2000    72.6630     9.1622     0.0000     0.0273     0.0206     0.0000
    41.75    60.75    2001    67.7692    15.8860     0.0000     0.0301     0.0241     0.0000
    41.75    60.75    2002    65.6402    19.0971     0.0000     0.0133     0.0068     0.0000
    41.75    60.75    2003    67.7583     8.4464     0.0000     0.0128     0.0058     0.0000
    41.75    60.75    2004    61.4054     7.0607     0.0000     0.0142     0.0082     0.0000
    41.75    60.75    2005    61.8884    14.6330     0.0000     0.0263     0.0205     0.0000
    41.75    60.75    2006    60.8884     6.6975     0.0000     0.0232     0.0158     0.0000
    41.75    60.75    2007    55.0364     9.3020     0.0000     0.0090     0.0036     0.0000
    41.75    60.75    2008    49.6030     4.2864     0.0000     0.0198     0.0148     0.0000
    41.75    60.75    2009    51.3274     6.8663     0.0000     0.0260     0.0212     0.0000
    41.75    60.75    2010    58.9940     9.4108     0.0000     0.0361     0.0320     0.0000
   142.25   -20.25    1980     8.7841    28.3846     0.7312     0.0597     0.0604     0.0001
   142.25   -20.25    1981     8.6088    21.5759     0.7445     0.0699     0.0708     0.0001
   142.25   -20.25    1982     8.2309    29.8179     0.7231     0.0582     0.0587     0.0000
   142.25   -20.25    1983    10.3191    27.6921     0.8337     0.0784     0.0793     0.0001
   142.25   -20.25    1984    10.4870    24.9968     0.7033     0.0793     0.0801     0.0001
   142.25   -20.25    1985    10.2928    28.0499     1.6008     0.0908     0.0964     0.0005
   142.25   -20.25    1986     8.9693    37.2638     1.2772     0.0843     0.0864     0.0001
   142.25   -20.25    1987     8.8405    29.0174     1.8881     0.0311     0.0395     0.0015
   142.25   -20.25    1988    10.2367    26.9972     2.2548     0.0248     0.0410     0.0083
   142.25   -20.25    1989    12.6028    22.2549     0.7911     0.1144     0.1156     0.0001
   142.25   -20.25    1990     8.1071    25.6840     0.8125     0.0617     0.0629     0.0001
   142.25   -20.25    1991     7.8112    27.8191     0.5102     0.0446     0.0448     0.0000
   142.25   -20.25    1992     9.7266    30.5399     1.6924     0.0632     0.0691     0.0006
   142.25   -20.25    1993    11.3945    25.3335     1.5160     0.0851     0.0920     0.0008
   142.25   -20.25    1994     9.0665    34.1822     0.4131     0.0387     0.0388     0.0000
   142.25   -20.25    1995     8.8559    27.8036     1.9109     0.0435     0.0525     0.0012
   142.25   -20.25    1996     9.9961    27.1073     1.2482     0.1012     0.1044     0.0003
   142.25   -20.25    1997    11.8378    17.8909     1.8568     0.0191     0.0337     0.0112
   142.25   -20.25    1998     8.7321    19.9839     1.5912     0.0471     0.0532     0.0064
   142.25   -20.25    1999    11.0796    19.6075     1.8174     0.0286     0.0413     0.0067
   142.25   -20.25    2000    13.5511    13.5540     2.1213     0.0130     0.0408     0.0330
   142.25   -20.25    2001     9.6201    22.3500     1.7771     0.0703     0.0797     0.0010
   142.25   -20.25    2002     9.3696    31.2827     0.4834     0.0350     0.0352     0.0000
   142.25   -20.25    2003    10.8313    30.1252     2.3075     0.0311     0.0446     0.0048
   142.25   -20.25    2004    13.2332    27.0725     2.4083     0.0409     0.0583     0.0126
   142.25   -20.25    2005     8.2650    34.8680     1.4199     0.0787     0.0819     0.0002
   142.25   -20.25    2006     8.8631    26.9133     0.5884     0.0426     0.0430     0.0000
   142.25   -20.25    2007    10.5974    19.8606     2.7739     0.0228     0.0591     0.0135
   142.25   -20.25    2008     8.7631    27.1709     1.2839     0.0560     0.0588     0.0003
   142.25   -20.25    2009    12.2048    24.5929     1.4018     0.0411     0.0458     0.0015
   142.25   -20.25    2010    15.4443    13.1261     2.3609     0.0100     0.0526     0.0426
