      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   104.4083    16.3159     0.0000     0.0145     0.0037     0.0000
    41.75    60.75    1981    95.2637    11.1516     0.0000     0.0192     0.0095     0.0000
    41.75    60.75    1982    88.2478     0.0078     0.0000     0.0198     0.0101     0.0000
    41.75    60.75    1983    86.1046     7.4888     0.0000     0.0159     0.0072     0.0000
    41.75    60.75    1984    92.9655     6.8690     0.0000     0.0253     0.0170     0.0001
    41.75    60.75    1985    87.5711    13.2327     0.0000     0.0321     0.0232     0.0000
    41.75    60.75    1986    94.4966     6.0894     0.0000     0.0386     0.0276     0.0001
    41.75    60.75    1987    98.2185    11.6455     0.0000     0.0394     0.0310     0.0000
    41.75    60.75    1988    90.5165    12.8922     0.0000     0.0335     0.0186     0.0000
    41.75    60.75    1989    87.2024     5.9747     0.0000     0.0166     0.0082     0.0001
    41.75    60.75    1990    81.4837     8.5317     0.0000     0.0106     0.0023     0.0000
    41.75    60.75    1991    77.9290     9.4917     0.0000     0.0286     0.0209     0.0000
    41.75    60.75    1992    75.8539    23.3929     0.0138     0.0396     0.0279     0.0000
    41.75    60.75    1993    76.7571     7.1043     0.0000     0.0100     0.0024     0.0000
    41.75    60.75    1994    77.6586    11.8916     0.0000     0.0174     0.0099     0.0000
    41.75    60.75    1995    83.9473    10.9144     0.0000     0.0213     0.0139     0.0000
    41.75    60.75    1996    80.6281     7.8709     0.0000     0.0472     0.0411     0.0000
    41.75    60.75    1997    83.4500    14.9953     0.0000     0.0124     0.0040     0.0000
    41.75    60.75    1998    84.8803     5.5800     0.0000     0.0172     0.0093     0.0000
    41.75    60.75    1999    81.3837    13.8158     0.0000     0.0169     0.0091     0.0000
    41.75    60.75    2000    78.5564     9.0354     0.0000     0.0295     0.0223     0.0000
    41.75    60.75    2001    73.6107    15.4018     0.0000     0.0329     0.0265     0.0000
    41.75    60.75    2002    70.7260    18.6971     0.0000     0.0143     0.0073     0.0000
    41.75    60.75    2003    71.8673     8.6352     0.0000     0.0135     0.0062     0.0000
    41.75    60.75    2004    64.7835     7.1885     0.0000     0.0150     0.0086     0.0000
    41.75    60.75    2005    63.4788    13.7044     0.0000     0.0272     0.0213     0.0000
    41.75    60.75    2006    63.4215     6.4746     0.0000     0.0242     0.0164     0.0000
    41.75    60.75    2007    59.9126     9.5061     0.0000     0.0098     0.0039     0.0000
    41.75    60.75    2008    56.7954     4.6292     0.0000     0.0228     0.0171     0.0000
    41.75    60.75    2009    57.2829     7.1498     0.0000     0.0292     0.0238     0.0000
    41.75    60.75    2010    63.2822     9.1895     0.0000     0.0384     0.0340     0.0000
   142.25   -20.25    1980    13.2629    52.0103     0.9638     0.0774     0.0780     0.0001
   142.25   -20.25    1981    12.7704    44.9133     0.9975     0.0885     0.0893     0.0001
   142.25   -20.25    1982    14.8057    49.9925     0.8462     0.0697     0.0703     0.0000
   142.25   -20.25    1983    14.0805    49.3470     1.1289     0.0892     0.0901     0.0001
   142.25   -20.25    1984    14.7925    41.9748     0.7428     0.0901     0.0906     0.0000
   142.25   -20.25    1985    13.9895    51.6028     2.3864     0.1076     0.1132     0.0005
   142.25   -20.25    1986    13.4150    61.2147     1.5400     0.0950     0.0968     0.0001
   142.25   -20.25    1987    13.2191    48.7444     2.5107     0.0559     0.0631     0.0013
   142.25   -20.25    1988    14.2002    48.7042     4.9974     0.0401     0.0894     0.0142
   142.25   -20.25    1989    16.8844    40.4706     1.2998     0.1498     0.1515     0.0001
   142.25   -20.25    1990    11.9131    38.0774     0.7896     0.0719     0.0727     0.0001
   142.25   -20.25    1991    13.5413    44.5361     0.6508     0.0562     0.0564     0.0000
   142.25   -20.25    1992    14.1943    50.8900     2.5434     0.0848     0.0913     0.0007
   142.25   -20.25    1993    15.5151    47.2241     2.4872     0.1076     0.1164     0.0009
   142.25   -20.25    1994    14.6764    50.8205     0.5886     0.0514     0.0515     0.0000
   142.25   -20.25    1995    13.6891    46.6789     2.4680     0.0624     0.0700     0.0010
   142.25   -20.25    1996    12.8253    44.6454     1.6176     0.1042     0.1071     0.0002
   142.25   -20.25    1997    17.3084    30.6627     3.8033     0.0316     0.0744     0.0239
   142.25   -20.25    1998    11.5329    33.8131     2.1930     0.0576     0.0633     0.0078
   142.25   -20.25    1999    14.7587    35.0011     3.3335     0.0433     0.0676     0.0081
   142.25   -20.25    2000    16.8835    23.4443     3.8486     0.0176     0.0731     0.0691
   142.25   -20.25    2001    12.9653    34.0343     1.9414     0.0751     0.0832     0.0011
   142.25   -20.25    2002    14.2445    47.1422     0.7286     0.0467     0.0470     0.0000
   142.25   -20.25    2003    15.0396    45.3679     3.3784     0.0645     0.0805     0.0041
   142.25   -20.25    2004    15.5647    36.2395     3.1011     0.0519     0.0726     0.0102
   142.25   -20.25    2005    12.3203    47.6694     1.3919     0.0897     0.0921     0.0002
   142.25   -20.25    2006    14.2362    38.8494     0.6455     0.0511     0.0514     0.0000
   142.25   -20.25    2007    13.3055    29.7882     2.8865     0.0402     0.0627     0.0085
   142.25   -20.25    2008    13.0782    39.2340     1.4053     0.0519     0.0547     0.0003
   142.25   -20.25    2009    15.6577    39.9666     2.4161     0.0625     0.0702     0.0038
   142.25   -20.25    2010    17.2930    18.9168     3.4442     0.0124     0.0751     0.0639
