      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024590    6.794225    6.470075    0.017111
    41.75    60.75    1981    0.041063   10.806338    9.787405    0.002349
    41.75    60.75    1982    0.023909    6.707311    6.083273    0.000050
    41.75    60.75    1983    0.028198    7.794452    7.627729    0.050731
    41.75    60.75    1984    0.027052    6.894584    6.581647    0.002044
    41.75    60.75    1985    0.026424    7.126261    6.710657    0.004138
    41.75    60.75    1986    0.022113    5.841443    5.563448    0.011696
    41.75    60.75    1987    0.023122    6.381086    6.161419    0.007289
    41.75    60.75    1988    0.036563    9.961787    9.502388    0.000000
    41.75    60.75    1989    0.038224    9.973005    9.533323    0.017096
    41.75    60.75    1990    0.026388    7.094621    6.713456    0.003283
    41.75    60.75    1991    0.029814    8.559000    8.061643    0.000000
    41.75    60.75    1992    0.023774    6.363711    5.377705    0.000000
    41.75    60.75    1993    0.021352    4.820467    4.582504    0.003212
    41.75    60.75    1994    0.021348    5.184854    4.794679    0.030265
    41.75    60.75    1995    0.031155    8.599579    8.208025    0.000071
    41.75    60.75    1996    0.022364    6.093467    5.643115    0.000176
    41.75    60.75    1997    0.024014    6.456232    5.654496    0.000427
    41.75    60.75    1998    0.026751    6.283197    6.063967    0.030184
    41.75    60.75    1999    0.034597    9.849715    9.067652    0.000006
    41.75    60.75    2000    0.030438    7.946003    7.361832    0.000000
    41.75    60.75    2001    0.027120    6.824628    5.818145    0.000029
    41.75    60.75    2002    0.024880    6.721321    5.974908    0.000888
    41.75    60.75    2003    0.025227    6.225261    5.591574    0.038630
    41.75    60.75    2004    0.024162    6.678547    6.130976    0.002093
    41.75    60.75    2005    0.028961    8.034496    7.315197    0.000000
    41.75    60.75    2006    0.024699    6.288416    5.699976    0.008340
    41.75    60.75    2007    0.024170    6.069949    5.911515    0.073783
    41.75    60.75    2008    0.018603    4.701834    4.461133    0.015043
    41.75    60.75    2009    0.020808    5.469422    5.062770    0.000924
    41.75    60.75    2010    0.032523    7.742718    6.905712    0.003255
   142.25   -20.25    1980    0.040694   11.615965   14.165195    0.670972
   142.25   -20.25    1981    0.041727   11.172482   14.262583    1.495685
   142.25   -20.25    1982    0.038020   11.219629   14.798200    1.007385
   142.25   -20.25    1983    0.038209   11.869761   15.410247    1.007707
   142.25   -20.25    1984    0.036687   10.002092   12.793272    1.131676
   142.25   -20.25    1985    0.037263   12.128376   14.872154    0.492434
   142.25   -20.25    1986    0.039943   12.960090   15.241353    0.218830
   142.25   -20.25    1987    0.039953   11.660463   17.928017    1.971121
   142.25   -20.25    1988    0.035600   11.738087   15.500784    0.523833
   142.25   -20.25    1989    0.038970   10.857917   16.459982    1.800580
   142.25   -20.25    1990    0.035735   11.082359   14.513757    1.528676
   142.25   -20.25    1991    0.039514   10.748762   12.071923    0.637159
   142.25   -20.25    1992    0.041238   12.020262   15.174561    1.298506
   142.25   -20.25    1993    0.041150   11.227641   15.451234    3.340628
   142.25   -20.25    1994    0.037569   11.287135   16.371809    2.573544
   142.25   -20.25    1995    0.041092   11.796549   14.883568    0.662175
   142.25   -20.25    1996    0.038503   11.596497   15.018994    0.897548
   142.25   -20.25    1997    0.038897    9.369275   11.318725    1.204441
   142.25   -20.25    1998    0.041791   12.379348   14.534150    0.753515
   142.25   -20.25    1999    0.039000   10.342028   12.698382    0.764446
   142.25   -20.25    2000    0.038920    9.902187   12.306114    2.194167
   142.25   -20.25    2001    0.039871   10.672989   11.329785    0.218496
   142.25   -20.25    2002    0.035371   10.219795   10.624135    0.162396
   142.25   -20.25    2003    0.040059   11.366542   13.653349    1.013500
   142.25   -20.25    2004    0.036581    9.735218   11.802721    0.769395
   142.25   -20.25    2005    0.038421   12.246342   13.202352    0.220781
   142.25   -20.25    2006    0.034264    9.273846   11.347147    0.871118
   142.25   -20.25    2007    0.035840    9.896301   11.712346    0.589499
   142.25   -20.25    2008    0.037911   10.750130   12.059810    0.409904
   142.25   -20.25    2009    0.036952    9.571858   10.271622    0.418712
   142.25   -20.25    2010    0.041102    9.165887   12.521992    1.277663
