      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   105.3696    16.6406     0.0000     0.0147     0.0038     0.0000
    41.75    60.75    1981    97.7724    11.7248     0.0000     0.0198     0.0098     0.0000
    41.75    60.75    1982    92.2827     0.0082     0.0000     0.0207     0.0106     0.0000
    41.75    60.75    1983    89.0690     7.9577     0.0000     0.0165     0.0075     0.0000
    41.75    60.75    1984    93.9986     7.2190     0.0000     0.0258     0.0175     0.0001
    41.75    60.75    1985    89.6510    13.8794     0.0000     0.0327     0.0236     0.0000
    41.75    60.75    1986    95.9537     6.5934     0.0000     0.0392     0.0280     0.0001
    41.75    60.75    1987    98.4424    12.1620     0.0000     0.0396     0.0311     0.0000
    41.75    60.75    1988    90.2419    14.4778     0.0000     0.0335     0.0187     0.0000
    41.75    60.75    1989    85.2240     6.4185     0.0000     0.0163     0.0082     0.0002
    41.75    60.75    1990    80.9854     8.9178     0.0000     0.0105     0.0023     0.0000
    41.75    60.75    1991    77.3194    10.0233     0.0000     0.0285     0.0207     0.0000
    41.75    60.75    1992    77.7643    25.7815     0.0160     0.0400     0.0280     0.0000
    41.75    60.75    1993    78.1325     7.5644     0.0000     0.0102     0.0024     0.0000
    41.75    60.75    1994    80.0805    12.5031     0.0000     0.0180     0.0103     0.0000
    41.75    60.75    1995    84.1053    11.5702     0.0000     0.0215     0.0141     0.0000
    41.75    60.75    1996    82.1172     7.9157     0.0000     0.0483     0.0422     0.0000
    41.75    60.75    1997    85.9222    15.6140     0.0000     0.0128     0.0041     0.0000
    41.75    60.75    1998    87.0535     5.8443     0.0000     0.0176     0.0096     0.0000
    41.75    60.75    1999    84.0927    14.7441     0.0000     0.0176     0.0096     0.0000
    41.75    60.75    2000    81.0968     9.9003     0.0000     0.0305     0.0230     0.0000
    41.75    60.75    2001    78.1885    17.1089     0.0000     0.0348     0.0280     0.0000
    41.75    60.75    2002    76.2200    20.8544     0.0000     0.0153     0.0078     0.0000
    41.75    60.75    2003    76.8118     8.4292     0.0000     0.0145     0.0066     0.0000
    41.75    60.75    2004    70.5706     7.6683     0.0000     0.0164     0.0094     0.0000
    41.75    60.75    2005    68.5465    15.0585     0.0000     0.0293     0.0229     0.0000
    41.75    60.75    2006    68.6545     7.0980     0.0000     0.0262     0.0178     0.0000
    41.75    60.75    2007    64.2970    10.2419     0.0000     0.0106     0.0042     0.0000
    41.75    60.75    2008    61.5831     5.0170     0.0000     0.0247     0.0186     0.0000
    41.75    60.75    2009    62.0353     7.7976     0.0000     0.0315     0.0257     0.0000
    41.75    60.75    2010    67.3156     9.9134     0.0000     0.0411     0.0364     0.0000
   142.25   -20.25    1980    15.6007    50.3990     0.9920     0.0654     0.0663     0.0001
   142.25   -20.25    1981    14.5924    41.2951     0.9240     0.0760     0.0770     0.0001
   142.25   -20.25    1982    15.2562    45.8165     0.9073     0.0624     0.0631     0.0001
   142.25   -20.25    1983    15.4774    44.2865     0.9844     0.0829     0.0839     0.0001
   142.25   -20.25    1984    14.4748    36.8901     0.8167     0.0831     0.0840     0.0001
   142.25   -20.25    1985    14.2133    47.9507     2.1048     0.0978     0.1035     0.0005
   142.25   -20.25    1986    16.4670    60.2247     1.4903     0.0873     0.0895     0.0002
   142.25   -20.25    1987    14.5899    45.5292     2.1546     0.0402     0.0481     0.0016
   142.25   -20.25    1988    15.5446    47.3669     4.5433     0.0657     0.1026     0.0100
   142.25   -20.25    1989    16.6525    37.2378     1.0606     0.1281     0.1296     0.0001
   142.25   -20.25    1990    11.9604    35.2936     0.9239     0.0648     0.0659     0.0001
   142.25   -20.25    1991    14.0632    40.8747     0.6872     0.0487     0.0489     0.0000
   142.25   -20.25    1992    15.8735    48.5134     2.1568     0.0725     0.0788     0.0007
   142.25   -20.25    1993    16.6970    44.9380     2.0308     0.0947     0.1020     0.0009
   142.25   -20.25    1994    13.9918    46.3562     0.6615     0.0436     0.0438     0.0000
   142.25   -20.25    1995    15.2055    43.9686     2.2357     0.0500     0.0591     0.0012
   142.25   -20.25    1996    12.9833    41.1311     1.4917     0.0997     0.1032     0.0003
   142.25   -20.25    1997    15.9971    27.5215     3.5019     0.0353     0.0726     0.0177
   142.25   -20.25    1998    11.6992    30.4153     2.2728     0.0525     0.0613     0.0074
   142.25   -20.25    1999    14.7482    31.6433     2.6616     0.0470     0.0637     0.0074
   142.25   -20.25    2000    15.4256    20.2621     3.9034     0.0167     0.0856     0.0876
   142.25   -20.25    2001    11.3333    30.0614     2.1945     0.0703     0.0828     0.0015
   142.25   -20.25    2002    13.8802    45.2414     0.7536     0.0399     0.0402     0.0000
   142.25   -20.25    2003    15.3842    43.4951     3.0156     0.0538     0.0687     0.0054
   142.25   -20.25    2004    13.9672    33.5487     2.9263     0.0472     0.0677     0.0133
   142.25   -20.25    2005    13.0552    47.4149     1.6705     0.0827     0.0864     0.0003
   142.25   -20.25    2006    11.7728    34.1028     0.7638     0.0459     0.0464     0.0001
   142.25   -20.25    2007    13.1161    27.6531     3.0673     0.0272     0.0625     0.0139
   142.25   -20.25    2008    11.2091    34.5015     1.5383     0.0500     0.0538     0.0004
   142.25   -20.25    2009    15.8504    38.2091     2.2248     0.0489     0.0575     0.0038
   142.25   -20.25    2010    16.0631    17.4422     3.4880     0.0112     0.0854     0.0718
