      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025947    7.144339    6.808279    0.014367
    41.75    60.75    1981    0.043586   11.550917   10.520315    0.002101
    41.75    60.75    1982    0.025504    7.140556    6.519520    0.000028
    41.75    60.75    1983    0.030347    8.330624    8.148791    0.048365
    41.75    60.75    1984    0.029044    7.332110    7.005144    0.001891
    41.75    60.75    1985    0.028493    7.772119    7.354714    0.003826
    41.75    60.75    1986    0.023866    6.300184    6.011578    0.014087
    41.75    60.75    1987    0.024815    6.814189    6.582685    0.006328
    41.75    60.75    1988    0.039198   10.593944   10.126363    0.000000
    41.75    60.75    1989    0.040989   10.597199   10.134434    0.016524
    41.75    60.75    1990    0.028359    7.628901    7.234306    0.002944
    41.75    60.75    1991    0.032347    9.268306    8.748020    0.000000
    41.75    60.75    1992    0.026062    7.084045    6.082921    0.000000
    41.75    60.75    1993    0.023106    5.031895    4.793197    0.007441
    41.75    60.75    1994    0.023740    5.816347    5.392974    0.027132
    41.75    60.75    1995    0.033988    9.352145    8.920427    0.000039
    41.75    60.75    1996    0.023987    6.558768    6.113577    0.000278
    41.75    60.75    1997    0.026019    7.041099    6.214335    0.000349
    41.75    60.75    1998    0.028774    6.684891    6.455910    0.031105
    41.75    60.75    1999    0.037327   10.687028    9.869709    0.000006
    41.75    60.75    2000    0.032682    8.489313    7.897658    0.000000
    41.75    60.75    2001    0.029839    7.594018    6.557283    0.000026
    41.75    60.75    2002    0.027464    7.521989    6.752224    0.000816
    41.75    60.75    2003    0.027809    6.886841    6.222918    0.035264
    41.75    60.75    2004    0.026821    7.475543    6.908421    0.001817
    41.75    60.75    2005    0.032161    9.005915    8.247849    0.000000
    41.75    60.75    2006    0.027023    6.950163    6.347055    0.009073
    41.75    60.75    2007    0.026530    6.628626    6.431513    0.068993
    41.75    60.75    2008    0.020742    5.151040    4.894035    0.013697
    41.75    60.75    2009    0.023585    6.267331    5.838720    0.000934
    41.75    60.75    2010    0.036069    8.601532    7.702862    0.002809
   142.25   -20.25    1980    0.040201   11.453629   17.384562    1.585261
   142.25   -20.25    1981    0.042614   11.302593   17.281237    2.861725
   142.25   -20.25    1982    0.037568   11.113499   19.134628    2.258037
   142.25   -20.25    1983    0.038868   12.013763   20.406324    2.372372
   142.25   -20.25    1984    0.037257   10.074558   17.565607    2.947951
   142.25   -20.25    1985    0.038281   12.469574   17.663545    0.956928
   142.25   -20.25    1986    0.039766   12.749094   17.797439    0.479533
   142.25   -20.25    1987    0.040431   11.754172   29.508753    5.493141
   142.25   -20.25    1988    0.035896   11.712884   19.976684    1.077904
   142.25   -20.25    1989    0.038931   10.937896   24.576581    4.524262
   142.25   -20.25    1990    0.035613   11.129639   22.164631    4.789077
   142.25   -20.25    1991    0.040397   10.830544   14.137282    1.587445
   142.25   -20.25    1992    0.042455   12.282049   20.196484    3.934243
   142.25   -20.25    1993    0.041099   11.238617   19.923782    6.875840
   142.25   -20.25    1994    0.037120   11.134449   20.530529    4.806785
   142.25   -20.25    1995    0.041710   11.979594   20.884387    1.762179
   142.25   -20.25    1996    0.038692   11.744240   20.822319    2.467216
   142.25   -20.25    1997    0.038907    9.279746   15.848699    4.788144
   142.25   -20.25    1998    0.043041   12.696460   18.987550    2.813353
   142.25   -20.25    1999    0.039146   10.427382   16.385097    2.046000
   142.25   -20.25    2000    0.038963   10.080954   16.064829    6.328080
   142.25   -20.25    2001    0.040372   10.818785   13.799026    1.057681
   142.25   -20.25    2002    0.035480   10.358951   13.550485    1.503570
   142.25   -20.25    2003    0.041543   11.892343   18.933474    3.623762
   142.25   -20.25    2004    0.037636   10.033914   16.987729    1.985453
   142.25   -20.25    2005    0.039632   12.575562   15.431830    0.557312
   142.25   -20.25    2006    0.034949    9.535206   18.674921    4.566903
   142.25   -20.25    2007    0.037539   10.361789   16.503908    1.439018
   142.25   -20.25    2008    0.037845   10.769753   14.915405    1.376532
   142.25   -20.25    2009    0.038345    9.752030   13.064494    1.578691
   142.25   -20.25    2010    0.043234    9.708658   18.614091    3.595575
