      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   111.1196    15.0296     0.0000     0.0154     0.0040     0.0000
    41.75    60.75    1981   101.7060    11.4166     0.0000     0.0205     0.0101     0.0000
    41.75    60.75    1982    96.5829     0.0085     0.0000     0.0216     0.0110     0.0000
    41.75    60.75    1983    94.7958     7.6717     0.0000     0.0175     0.0080     0.0000
    41.75    60.75    1984   101.0631     7.0104     0.0000     0.0274     0.0184     0.0001
    41.75    60.75    1985    96.3904    13.7162     0.0000     0.0355     0.0257     0.0000
    41.75    60.75    1986   103.5891     6.8122     0.0000     0.0423     0.0302     0.0001
    41.75    60.75    1987   106.4569    11.8361     0.0000     0.0427     0.0336     0.0000
    41.75    60.75    1988    99.1190    13.3055     0.0000     0.0366     0.0204     0.0000
    41.75    60.75    1989    94.6066     6.1045     0.0000     0.0179     0.0088     0.0001
    41.75    60.75    1990    90.2387     8.9102     0.0000     0.0117     0.0025     0.0000
    41.75    60.75    1991    85.8514     9.8128     0.0000     0.0315     0.0230     0.0000
    41.75    60.75    1992    83.7091    23.6568     0.0132     0.0442     0.0314     0.0000
    41.75    60.75    1993    86.6573     7.3231     0.0000     0.0113     0.0027     0.0000
    41.75    60.75    1994    88.2919    12.4752     0.0000     0.0197     0.0113     0.0000
    41.75    60.75    1995    90.9746    11.0578     0.0000     0.0231     0.0150     0.0000
    41.75    60.75    1996    88.3815     8.0106     0.0000     0.0514     0.0448     0.0000
    41.75    60.75    1997    90.9437    15.0336     0.0000     0.0136     0.0043     0.0000
    41.75    60.75    1998    93.5865     5.7474     0.0000     0.0189     0.0103     0.0000
    41.75    60.75    1999    88.4976    14.2868     0.0000     0.0183     0.0099     0.0000
    41.75    60.75    2000    86.1996     9.2848     0.0000     0.0324     0.0244     0.0000
    41.75    60.75    2001    82.3935    16.0142     0.0000     0.0368     0.0297     0.0000
    41.75    60.75    2002    79.4827    19.4770     0.0000     0.0162     0.0083     0.0000
    41.75    60.75    2003    80.3874     8.5496     0.0000     0.0151     0.0069     0.0000
    41.75    60.75    2004    74.3753     7.6464     0.0000     0.0171     0.0098     0.0000
    41.75    60.75    2005    71.1708    14.3778     0.0000     0.0305     0.0239     0.0000
    41.75    60.75    2006    70.6100     6.6554     0.0000     0.0269     0.0182     0.0000
    41.75    60.75    2007    67.8374     9.9953     0.0000     0.0111     0.0044     0.0000
    41.75    60.75    2008    66.8772     4.9217     0.0000     0.0268     0.0201     0.0000
    41.75    60.75    2009    66.4108     7.4887     0.0000     0.0339     0.0277     0.0000
    41.75    60.75    2010    70.3687     9.6259     0.0000     0.0427     0.0378     0.0000
   142.25   -20.25    1980    14.4817    58.5873     1.0956     0.0748     0.0757     0.0001
   142.25   -20.25    1981    13.7675    50.7470     1.1278     0.0870     0.0880     0.0001
   142.25   -20.25    1982    16.5420    56.5063     0.9653     0.0685     0.0692     0.0001
   142.25   -20.25    1983    15.4702    57.8365     1.2603     0.0888     0.0899     0.0001
   142.25   -20.25    1984    17.0674    50.8859     0.8862     0.0889     0.0897     0.0001
   142.25   -20.25    1985    14.7928    62.4430     2.9746     0.1089     0.1167     0.0006
   142.25   -20.25    1986    15.1105    78.6616     1.8292     0.0945     0.0968     0.0002
   142.25   -20.25    1987    14.7729    58.3996     2.9477     0.0590     0.0680     0.0016
   142.25   -20.25    1988    15.2428    60.5972     6.9323     0.0485     0.1290     0.0195
   142.25   -20.25    1989    18.0536    49.6022     1.6064     0.1503     0.1525     0.0002
   142.25   -20.25    1990    15.0010    46.9800     0.9633     0.0703     0.0713     0.0001
   142.25   -20.25    1991    15.6728    51.1070     0.7600     0.0550     0.0553     0.0000
   142.25   -20.25    1992    15.3145    57.8056     2.8933     0.0861     0.0940     0.0008
   142.25   -20.25    1993    16.2912    52.7433     2.7770     0.1090     0.1192     0.0011
   142.25   -20.25    1994    16.7494    58.4023     0.7044     0.0496     0.0498     0.0000
   142.25   -20.25    1995    15.1187    54.6887     2.8726     0.0643     0.0739     0.0013
   142.25   -20.25    1996    13.7642    54.4845     1.9553     0.1055     0.1093     0.0003
   142.25   -20.25    1997    19.1879    36.5995     5.2123     0.0371     0.1129     0.0387
   142.25   -20.25    1998    13.3426    41.4204     2.8735     0.0620     0.0713     0.0107
   142.25   -20.25    1999    16.1668    41.5553     4.2814     0.0531     0.0889     0.0107
   142.25   -20.25    2000    17.9915    28.0969     5.4530     0.0193     0.1237     0.1325
   142.25   -20.25    2001    15.2960    42.7236     2.3735     0.0779     0.0891     0.0014
   142.25   -20.25    2002    16.9985    55.7457     0.8764     0.0452     0.0456     0.0000
   142.25   -20.25    2003    16.5857    53.5007     4.2926     0.0774     0.1004     0.0057
   142.25   -20.25    2004    18.4031    45.8555     4.5907     0.0690     0.1100     0.0160
   142.25   -20.25    2005    14.6916    60.5138     1.7045     0.0888     0.0921     0.0002
   142.25   -20.25    2006    17.0927    46.9838     0.8456     0.0499     0.0504     0.0000
   142.25   -20.25    2007    14.2197    34.1444     3.4579     0.0447     0.0753     0.0115
   142.25   -20.25    2008    15.7260    47.3138     1.6760     0.0526     0.0563     0.0004
   142.25   -20.25    2009    18.1144    48.5045     3.0819     0.0697     0.0808     0.0051
   142.25   -20.25    2010    18.8085    24.3850     5.4422     0.0147     0.1570     0.1382
