      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025230    6.940056    6.615667    0.013773
    41.75    60.75    1981    0.042278   11.204832   10.207429    0.002011
    41.75    60.75    1982    0.024686    6.891383    6.298371    0.000039
    41.75    60.75    1983    0.029254    8.020015    7.842825    0.046062
    41.75    60.75    1984    0.028109    7.086698    6.770027    0.001783
    41.75    60.75    1985    0.027513    7.516328    7.121528    0.003670
    41.75    60.75    1986    0.022985    6.052026    5.771190    0.010378
    41.75    60.75    1987    0.023976    6.572068    6.351479    0.005988
    41.75    60.75    1988    0.037923   10.268440    9.812336    0.000000
    41.75    60.75    1989    0.039574   10.254979    9.803503    0.015598
    41.75    60.75    1990    0.027227    7.324538    6.954829    0.002856
    41.75    60.75    1991    0.030850    8.822269    8.324686    0.000000
    41.75    60.75    1992    0.025085    6.821632    5.862957    0.000007
    41.75    60.75    1993    0.022206    4.825160    4.597001    0.007077
    41.75    60.75    1994    0.022681    5.553727    5.155556    0.026290
    41.75    60.75    1995    0.032786    9.017609    8.607203    0.000056
    41.75    60.75    1996    0.023453    6.408891    5.974888    0.000291
    41.75    60.75    1997    0.025445    6.891626    6.087958    0.000303
    41.75    60.75    1998    0.028007    6.504491    6.279575    0.029856
    41.75    60.75    1999    0.036219   10.354765    9.561208    0.000005
    41.75    60.75    2000    0.031585    8.201436    7.622346    0.000000
    41.75    60.75    2001    0.028509    7.259690    6.274087    0.000016
    41.75    60.75    2002    0.026089    7.165236    6.446488    0.000669
    41.75    60.75    2003    0.026283    6.505348    5.872865    0.028978
    41.75    60.75    2004    0.025259    7.049367    6.523576    0.001438
    41.75    60.75    2005    0.030394    8.518420    7.809456    0.000000
    41.75    60.75    2006    0.025839    6.648940    6.076397    0.008366
    41.75    60.75    2007    0.025451    6.348067    6.162721    0.066694
    41.75    60.75    2008    0.019828    4.907241    4.668349    0.013399
    41.75    60.75    2009    0.022572    6.012502    5.608674    0.000866
    41.75    60.75    2010    0.034687    8.269273    7.403313    0.002698
   142.25   -20.25    1980    0.040450   11.510421   12.840025    0.360942
   142.25   -20.25    1981    0.041036   10.935753   12.874879    0.972681
   142.25   -20.25    1982    0.037627   11.117191   12.819635    0.479876
   142.25   -20.25    1983    0.037222   11.493609   13.491279    0.626382
   142.25   -20.25    1984    0.035879    9.774771   11.409520    0.689108
   142.25   -20.25    1985    0.036961   11.994128   13.858227    0.364845
   142.25   -20.25    1986    0.039979   12.803512   14.108196    0.131750
   142.25   -20.25    1987    0.039521   11.467006   14.661497    0.980066
   142.25   -20.25    1988    0.035298   11.539235   13.518565    0.314379
   142.25   -20.25    1989    0.038724   10.710769   13.619095    0.864971
   142.25   -20.25    1990    0.034889   10.791391   12.508125    0.900142
   142.25   -20.25    1991    0.038351   10.472858   10.924166    0.241519
   142.25   -20.25    1992    0.040362   11.738944   13.217111    0.518133
   142.25   -20.25    1993    0.040879   11.108254   13.521781    1.927622
   142.25   -20.25    1994    0.037229   11.193157   13.942519    1.368957
   142.25   -20.25    1995    0.040114   11.421240   12.660374    0.255634
   142.25   -20.25    1996    0.038151   11.434473   13.371253    0.508927
   142.25   -20.25    1997    0.037986    9.155493    9.894979    0.361845
   142.25   -20.25    1998    0.040763   12.051868   13.047962    0.264680
   142.25   -20.25    1999    0.038738   10.225901   11.560148    0.429724
   142.25   -20.25    2000    0.038417    9.714957   11.158893    0.739475
   142.25   -20.25    2001    0.038798   10.373857   10.899642    0.171276
   142.25   -20.25    2002    0.034640   10.020339   10.368323    0.138462
   142.25   -20.25    2003    0.038954   11.000345   11.890037    0.311659
   142.25   -20.25    2004    0.035581    9.466918   10.358356    0.355788
   142.25   -20.25    2005    0.037814   12.028028   12.820319    0.178532
   142.25   -20.25    2006    0.033240    9.026866    9.676375    0.242192
   142.25   -20.25    2007    0.034408    9.578755   10.582126    0.414520
   142.25   -20.25    2008    0.036689   10.424687   10.864526    0.135190
   142.25   -20.25    2009    0.035873    9.348106    9.653298    0.204864
   142.25   -20.25    2010    0.039901    8.879768   10.549514    0.577755
