      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025161    6.970908    6.608773    0.012081
    41.75    60.75    1981    0.041580   10.780691    9.646120    0.002219
    41.75    60.75    1982    0.024624    6.844662    6.196258    0.000031
    41.75    60.75    1983    0.029540    8.199161    7.945803    0.036522
    41.75    60.75    1984    0.027996    7.228924    6.850020    0.001783
    41.75    60.75    1985    0.026890    7.310213    6.888573    0.004086
    41.75    60.75    1986    0.022569    6.033196    5.727059    0.015612
    41.75    60.75    1987    0.023460    6.531834    6.297958    0.004166
    41.75    60.75    1988    0.037255   10.249605    9.722679    0.000000
    41.75    60.75    1989    0.038244   10.227856    9.688480    0.018490
    41.75    60.75    1990    0.025889    7.001869    6.618099    0.003433
    41.75    60.75    1991    0.029195    8.302071    7.736497    0.000000
    41.75    60.75    1992    0.023503    6.246568    5.250905    0.000000
    41.75    60.75    1993    0.021609    4.903563    4.658702    0.003040
    41.75    60.75    1994    0.021935    5.333267    4.912307    0.027124
    41.75    60.75    1995    0.032019    8.881142    8.415115    0.000024
    41.75    60.75    1996    0.022895    6.290881    5.850098    0.000272
    41.75    60.75    1997    0.024561    6.520455    5.628575    0.000321
    41.75    60.75    1998    0.027730    6.509661    6.262942    0.029224
    41.75    60.75    1999    0.035480    9.733474    8.768496    0.000006
    41.75    60.75    2000    0.031237    8.123231    7.454733    0.000000
    41.75    60.75    2001    0.027795    6.940822    5.835955    0.000043
    41.75    60.75    2002    0.025923    6.922676    6.093695    0.000944
    41.75    60.75    2003    0.026354    6.448215    5.739323    0.039220
    41.75    60.75    2004    0.025838    7.134181    6.534427    0.002118
    41.75    60.75    2005    0.030783    8.427612    7.577946    0.000000
    41.75    60.75    2006    0.026268    6.610157    5.951836    0.009433
    41.75    60.75    2007    0.025747    6.509481    6.307823    0.071666
    41.75    60.75    2008    0.019965    5.056632    4.810082    0.014280
    41.75    60.75    2009    0.022537    5.915129    5.463426    0.000926
    41.75    60.75    2010    0.034132    8.007759    6.984704    0.002359
   142.25   -20.25    1980    0.037551   10.637300   11.423155    0.228736
   142.25   -20.25    1981    0.038935   10.034609   11.540266    0.683778
   142.25   -20.25    1982    0.033743   10.254149   10.731182    0.150345
   142.25   -20.25    1983    0.033173   10.131890   11.203743    0.424205
   142.25   -20.25    1984    0.032620    8.842067    9.868353    0.379785
   142.25   -20.25    1985    0.035206   11.151854   12.403083    0.277285
   142.25   -20.25    1986    0.037959   11.422702   11.699760    0.038083
   142.25   -20.25    1987    0.035939   10.253669   10.681420    0.092125
   142.25   -20.25    1988    0.033806   10.531548   11.381917    0.196529
   142.25   -20.25    1989    0.035615    9.757630   10.693548    0.286354
   142.25   -20.25    1990    0.030012    9.680195   11.198813    0.892040
   142.25   -20.25    1991    0.033893    9.388948    9.684864    0.166059
   142.25   -20.25    1992    0.037028   10.607447   11.327786    0.163096
   142.25   -20.25    1993    0.038298   10.260440   11.589301    0.645571
   142.25   -20.25    1994    0.033578   10.279375   11.367391    0.518007
   142.25   -20.25    1995    0.036196   10.056772   10.730542    0.144448
   142.25   -20.25    1996    0.035869   10.431672   11.058376    0.162567
   142.25   -20.25    1997    0.033706    8.214420    8.635699    0.152258
   142.25   -20.25    1998    0.037117   10.917923   11.808210    0.192513
   142.25   -20.25    1999    0.035774    9.264919    9.815391    0.164345
   142.25   -20.25    2000    0.035274    8.798114    9.795694    0.323054
   142.25   -20.25    2001    0.034045    9.361156    9.947569    0.175814
   142.25   -20.25    2002    0.030911    9.141362    9.569391    0.175698
   142.25   -20.25    2003    0.035626    9.984425   10.601729    0.169856
   142.25   -20.25    2004    0.031744    8.434003    8.762491    0.174936
   142.25   -20.25    2005    0.035297   11.165780   11.947725    0.178336
   142.25   -20.25    2006    0.029060    8.197232    8.800386    0.204348
   142.25   -20.25    2007    0.030600    8.734386   10.064685    0.484216
   142.25   -20.25    2008    0.032305    9.463837    9.981510    0.163164
   142.25   -20.25    2009    0.032687    8.414275    8.752524    0.225663
   142.25   -20.25    2010    0.037838    8.199593    9.453947    0.425656
