      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    89.5037    15.8704     0.0000     0.0125     0.0033     0.0000
    41.75    60.75    1981    85.5422    11.5813     0.0000     0.0175     0.0087     0.0000
    41.75    60.75    1982    78.1145     0.0069     0.0000     0.0176     0.0090     0.0000
    41.75    60.75    1983    74.3560     7.7311     0.0000     0.0137     0.0062     0.0000
    41.75    60.75    1984    79.2314     7.0416     0.0000     0.0219     0.0150     0.0002
    41.75    60.75    1985    73.6153    13.0023     0.0000     0.0265     0.0191     0.0000
    41.75    60.75    1986    79.2846     6.6850     0.0000     0.0323     0.0232     0.0002
    41.75    60.75    1987    81.5763    11.3208     0.0000     0.0328     0.0257     0.0000
    41.75    60.75    1988    75.8616    14.2798     0.0000     0.0283     0.0158     0.0000
    41.75    60.75    1989    73.1711     6.3749     0.0000     0.0142     0.0073     0.0002
    41.75    60.75    1990    65.9488     8.3447     0.0000     0.0086     0.0018     0.0000
    41.75    60.75    1991    63.9577     9.5792     0.0000     0.0236     0.0172     0.0000
    41.75    60.75    1992    63.5207    24.9735     0.0172     0.0316     0.0216     0.0000
    41.75    60.75    1993    59.0826     6.9631     0.0000     0.0077     0.0019     0.0000
    41.75    60.75    1994    60.1067    11.1661     0.0000     0.0136     0.0079     0.0000
    41.75    60.75    1995    69.3748    11.0542     0.0000     0.0179     0.0117     0.0000
    41.75    60.75    1996    65.3216     7.3989     0.0000     0.0391     0.0341     0.0000
    41.75    60.75    1997    69.9158    16.2469     0.0000     0.0104     0.0033     0.0000
    41.75    60.75    1998    69.6249     5.4117     0.0000     0.0141     0.0077     0.0000
    41.75    60.75    1999    71.2845    14.3696     0.0000     0.0152     0.0083     0.0000
    41.75    60.75    2000    68.5145     9.2476     0.0000     0.0258     0.0195     0.0000
    41.75    60.75    2001    63.4953    16.0881     0.0000     0.0280     0.0223     0.0000
    41.75    60.75    2002    61.7861    20.0243     0.0000     0.0122     0.0061     0.0000
    41.75    60.75    2003    64.1144     9.4961     0.0000     0.0122     0.0056     0.0000
    41.75    60.75    2004    56.9197     6.9689     0.0000     0.0133     0.0077     0.0000
    41.75    60.75    2005    57.7660    14.5395     0.0000     0.0244     0.0190     0.0000
    41.75    60.75    2006    56.4288     6.8052     0.0000     0.0216     0.0146     0.0000
    41.75    60.75    2007    49.4922     8.9083     0.0000     0.0081     0.0032     0.0000
    41.75    60.75    2008    43.1331     4.2392     0.0000     0.0173     0.0130     0.0000
    41.75    60.75    2009    44.3175     6.6645     0.0000     0.0224     0.0182     0.0000
    41.75    60.75    2010    54.2131     9.2027     0.0000     0.0332     0.0294     0.0000
   142.25   -20.25    1980    11.9315    36.6789     0.8702     0.0594     0.0602     0.0001
   142.25   -20.25    1981    10.2600    26.0495     0.8367     0.0695     0.0706     0.0001
   142.25   -20.25    1982     8.5874    32.3547     0.7788     0.0577     0.0583     0.0000
   142.25   -20.25    1983    12.1142    32.1742     0.9052     0.0782     0.0792     0.0001
   142.25   -20.25    1984    10.9649    27.5577     0.7754     0.0787     0.0796     0.0001
   142.25   -20.25    1985    11.0131    31.9453     1.7451     0.0907     0.0969     0.0005
   142.25   -20.25    1986    12.0549    44.2330     1.3912     0.0841     0.0864     0.0002
   142.25   -20.25    1987     8.8441    30.8373     2.0001     0.0310     0.0400     0.0016
   142.25   -20.25    1988    12.5056    34.2324     2.7687     0.0378     0.0568     0.0093
   142.25   -20.25    1989    12.4763    23.7674     0.8567     0.1132     0.1146     0.0001
   142.25   -20.25    1990     8.0066    27.5250     0.8861     0.0610     0.0623     0.0001
   142.25   -20.25    1991     7.7669    30.0457     0.5558     0.0442     0.0444     0.0000
   142.25   -20.25    1992    12.0734    36.7790     1.8821     0.0647     0.0713     0.0007
   142.25   -20.25    1993    13.0209    30.6252     1.7094     0.0863     0.0943     0.0009
   142.25   -20.25    1994     8.9917    37.2013     0.4524     0.0383     0.0384     0.0000
   142.25   -20.25    1995    10.3160    32.3445     2.0969     0.0442     0.0543     0.0013
   142.25   -20.25    1996     9.8781    29.8056     1.3795     0.0999     0.1037     0.0003
   142.25   -20.25    1997    11.7516    19.7907     2.0879     0.0190     0.0364     0.0133
   142.25   -20.25    1998     9.1696    22.9378     1.8274     0.0478     0.0551     0.0078
   142.25   -20.25    1999    10.9326    21.5394     2.0523     0.0282     0.0435     0.0081
   142.25   -20.25    2000    13.2435    14.8654     2.4399     0.0127     0.0478     0.0419
   142.25   -20.25    2001     9.4911    25.7247     2.1029     0.0693     0.0814     0.0013
   142.25   -20.25    2002     9.2789    35.5914     0.5600     0.0346     0.0348     0.0000
   142.25   -20.25    2003    10.7659    33.2715     2.6058     0.0309     0.0471     0.0058
   142.25   -20.25    2004    13.1063    30.3900     2.7532     0.0405     0.0615     0.0153
   142.25   -20.25    2005     8.1920    39.3930     1.6067     0.0780     0.0817     0.0002
   142.25   -20.25    2006     8.7802    29.7235     0.6665     0.0422     0.0427     0.0000
   142.25   -20.25    2007    10.4431    21.8998     3.1364     0.0224     0.0659     0.0162
   142.25   -20.25    2008     8.6739    30.4378     1.4639     0.0555     0.0589     0.0003
   142.25   -20.25    2009    12.1186    28.6198     1.7044     0.0407     0.0471     0.0021
   142.25   -20.25    2010    15.1817    14.6684     2.7910     0.0099     0.0656     0.0562
