      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.022223    6.146237    5.735430    0.005587
    41.75    60.75    1981    0.035349    8.806361    7.558893    0.001990
    41.75    60.75    1982    0.021261    5.870486    5.126891    0.000153
    41.75    60.75    1983    0.025828    7.241924    6.843885    0.009072
    41.75    60.75    1984    0.024352    6.386486    5.974434    0.002651
    41.75    60.75    1985    0.022807    6.005523    5.517855    0.004285
    41.75    60.75    1986    0.019428    5.285061    4.969233    0.021804
    41.75    60.75    1987    0.020238    5.632198    5.380464    0.006885
    41.75    60.75    1988    0.032031    8.932593    8.329188    0.000000
    41.75    60.75    1989    0.033665    9.004309    8.448750    0.024127
    41.75    60.75    1990    0.022745    6.059387    5.619241    0.003822
    41.75    60.75    1991    0.025179    7.067986    6.466827    0.000000
    41.75    60.75    1992    0.019100    4.877339    3.822187    0.000000
    41.75    60.75    1993    0.018675    4.779245    4.515888    0.001921
    41.75    60.75    1994    0.016973    4.005035    3.633649    0.041416
    41.75    60.75    1995    0.026217    7.351411    6.894940    0.000089
    41.75    60.75    1996    0.018927    5.055041    4.565551    0.000057
    41.75    60.75    1997    0.019336    5.010521    4.111782    0.000655
    41.75    60.75    1998    0.023115    5.528246    5.309121    0.038248
    41.75    60.75    1999    0.029372    7.754370    6.766179    0.000006
    41.75    60.75    2000    0.027011    7.130100    6.408474    0.000000
    41.75    60.75    2001    0.022182    5.359308    4.192045    0.000016
    41.75    60.75    2002    0.021243    5.403936    4.503173    0.001665
    41.75    60.75    2003    0.021883    5.229902    4.501126    0.052062
    41.75    60.75    2004    0.021426    5.604279    4.951743    0.001980
    41.75    60.75    2005    0.025311    6.646571    5.720030    0.000000
    41.75    60.75    2006    0.022005    5.330406    4.581870    0.006626
    41.75    60.75    2007    0.021215    5.497850    5.394382    0.093209
    41.75    60.75    2008    0.015804    4.233033    3.975818    0.013174
    41.75    60.75    2009    0.016600    4.081129    3.620968    0.001066
    41.75    60.75    2010    0.026070    6.112926    5.104848    0.002458
   142.25   -20.25    1980    0.033298    9.712677   10.011163    0.106389
   142.25   -20.25    1981    0.034407    8.905997   10.158444    0.423218
   142.25   -20.25    1982    0.029708    9.343023    9.644855    0.102642
   142.25   -20.25    1983    0.028800    9.130996   10.713582    0.612907
   142.25   -20.25    1984    0.028711    7.998740    8.607393    0.204100
   142.25   -20.25    1985    0.031915   10.071395   11.715148    0.373952
   142.25   -20.25    1986    0.034147   10.380318   10.688368    0.038646
   142.25   -20.25    1987    0.031726    9.341711    9.845079    0.106688
   142.25   -20.25    1988    0.031181    9.653034   10.655201    0.224897
   142.25   -20.25    1989    0.031226    8.694969    9.187665    0.142144
   142.25   -20.25    1990    0.026118    8.888735   11.318707    1.436052
   142.25   -20.25    1991    0.030528    8.611379    8.989186    0.234543
   142.25   -20.25    1992    0.033360    9.826443   10.741548    0.210255
   142.25   -20.25    1993    0.033428    9.174204   10.245352    0.256313
   142.25   -20.25    1994    0.030205    9.338237    9.639453    0.106301
   142.25   -20.25    1995    0.032541    9.292936   10.124840    0.182510
   142.25   -20.25    1996    0.031772    9.259868    9.919102    0.181519
   142.25   -20.25    1997    0.029915    7.451176    7.975996    0.198857
   142.25   -20.25    1998    0.033202   10.021174   11.182078    0.249926
   142.25   -20.25    1999    0.031050    8.252512    8.939770    0.197226
   142.25   -20.25    2000    0.029795    7.539247    8.837880    0.451203
   142.25   -20.25    2001    0.029748    8.593856    9.363256    0.232677
   142.25   -20.25    2002    0.028007    8.272467    8.824567    0.240550
   142.25   -20.25    2003    0.033215    9.338046   10.132144    0.226337
   142.25   -20.25    2004    0.029753    7.646540    8.092591    0.249325
   142.25   -20.25    2005    0.033386   10.641245   11.445552    0.196451
   142.25   -20.25    2006    0.026111    7.582379    8.483152    0.307795
   142.25   -20.25    2007    0.027559    8.111312   10.303543    0.726000
   142.25   -20.25    2008    0.029477    8.858503    9.526915    0.223060
   142.25   -20.25    2009    0.029442    7.350183    7.746299    0.317843
   142.25   -20.25    2010    0.034669    7.347767    8.989699    0.609146
