      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025936    7.177367    6.800759    0.012647
    41.75    60.75    1981    0.043077   11.199346   10.042026    0.002262
    41.75    60.75    1982    0.025513    7.128680    6.456843    0.000032
    41.75    60.75    1983    0.030762    8.549299    8.303946    0.042781
    41.75    60.75    1984    0.029101    7.527108    7.146714    0.002173
    41.75    60.75    1985    0.028075    7.596261    7.142778    0.004159
    41.75    60.75    1986    0.023600    6.291728    5.971271    0.014381
    41.75    60.75    1987    0.024502    6.821175    6.568639    0.004697
    41.75    60.75    1988    0.038780   10.688064   10.154564    0.000000
    41.75    60.75    1989    0.039778   10.647337   10.101116    0.019512
    41.75    60.75    1990    0.026980    7.283714    6.875215    0.003469
    41.75    60.75    1991    0.030846    8.847059    8.278725    0.000000
    41.75    60.75    1992    0.024783    6.589008    5.529321    0.000000
    41.75    60.75    1993    0.022847    5.218049    4.955414    0.003157
    41.75    60.75    1994    0.023213    5.642058    5.190771    0.028213
    41.75    60.75    1995    0.033491    9.326958    8.825039    0.000102
    41.75    60.75    1996    0.023558    6.440758    5.963989    0.000244
    41.75    60.75    1997    0.025452    6.758876    5.836470    0.000316
    41.75    60.75    1998    0.028810    6.772506    6.517355    0.030250
    41.75    60.75    1999    0.036906   10.218183    9.254157    0.000006
    41.75    60.75    2000    0.032514    8.468110    7.803743    0.000000
    41.75    60.75    2001    0.029128    7.279729    6.135467    0.000039
    41.75    60.75    2002    0.027229    7.273790    6.403888    0.001036
    41.75    60.75    2003    0.027837    6.803459    6.063446    0.037958
    41.75    60.75    2004    0.027183    7.501455    6.869998    0.001615
    41.75    60.75    2005    0.032541    8.952837    8.081809    0.000000
    41.75    60.75    2006    0.027473    6.919639    6.226507    0.009321
    41.75    60.75    2007    0.027204    6.871471    6.641573    0.072141
    41.75    60.75    2008    0.021183    5.361568    5.083168    0.014235
    41.75    60.75    2009    0.023965    6.265337    5.773083    0.000936
    41.75    60.75    2010    0.036105    8.472704    7.406720    0.002787
   142.25   -20.25    1980    0.037508   10.710632   13.143901    0.646166
   142.25   -20.25    1981    0.039742   10.198048   13.215721    1.501887
   142.25   -20.25    1982    0.033816   10.338008   12.556967    0.639066
   142.25   -20.25    1983    0.033764   10.295419   12.240889    0.732358
   142.25   -20.25    1984    0.032963    8.943150   11.684615    1.074678
   142.25   -20.25    1985    0.035909   11.368318   13.273198    0.421056
   142.25   -20.25    1986    0.038473   11.491950   12.094975    0.070838
   142.25   -20.25    1987    0.037227   10.671493   14.132700    0.951759
   142.25   -20.25    1988    0.034715   10.752150   12.253689    0.295170
   142.25   -20.25    1989    0.036562   10.075364   13.776181    1.142386
   142.25   -20.25    1990    0.029973    9.699703   11.756504    1.215596
   142.25   -20.25    1991    0.033725    9.346618    9.724067    0.239415
   142.25   -20.25    1992    0.037006   10.629020   11.516861    0.200434
   142.25   -20.25    1993    0.038748   10.435854   13.157019    1.945952
   142.25   -20.25    1994    0.033852   10.354634   13.105839    1.366025
   142.25   -20.25    1995    0.036308   10.133713   10.970088    0.178348
   142.25   -20.25    1996    0.036244   10.590121   12.360367    0.481116
   142.25   -20.25    1997    0.034068    8.341127    8.918051    0.200380
   142.25   -20.25    1998    0.036909   10.859254   12.082552    0.272167
   142.25   -20.25    1999    0.035686    9.307571   10.716981    0.484928
   142.25   -20.25    2000    0.035192    8.852547   10.283325    0.482082
   142.25   -20.25    2001    0.033595    9.317697   10.102743    0.244135
   142.25   -20.25    2002    0.030334    9.013344    9.542681    0.219931
   142.25   -20.25    2003    0.035949   10.094984   10.855694    0.210830
   142.25   -20.25    2004    0.032084    8.524543    9.034862    0.271004
   142.25   -20.25    2005    0.035266   11.103996   12.049556    0.215866
   142.25   -20.25    2006    0.028833    8.215292    9.035088    0.272021
   142.25   -20.25    2007    0.030437    8.702704   10.596362    0.672865
   142.25   -20.25    2008    0.032246    9.478295   10.109592    0.201638
   142.25   -20.25    2009    0.032414    8.294129    8.689688    0.281399
   142.25   -20.25    2010    0.037941    8.270128    9.982838    0.606523
