      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   106.5861    17.7320     0.0000     0.0149     0.0039     0.0000
    41.75    60.75    1981    99.7587    12.0439     0.0000     0.0203     0.0101     0.0000
    41.75    60.75    1982    94.9860     0.0084     0.0000     0.0213     0.0109     0.0000
    41.75    60.75    1983    91.1978     8.2191     0.0000     0.0169     0.0077     0.0000
    41.75    60.75    1984    94.6576     7.6535     0.0000     0.0261     0.0178     0.0002
    41.75    60.75    1985    91.0484    14.1142     0.0000     0.0332     0.0240     0.0000
    41.75    60.75    1986    97.1212     6.9550     0.0000     0.0396     0.0283     0.0001
    41.75    60.75    1987    99.5290    12.1539     0.0000     0.0400     0.0314     0.0000
    41.75    60.75    1988    91.0550    14.4478     0.0000     0.0338     0.0189     0.0000
    41.75    60.75    1989    84.0614     6.6943     0.0000     0.0162     0.0082     0.0002
    41.75    60.75    1990    79.9555     8.9528     0.0000     0.0104     0.0022     0.0000
    41.75    60.75    1991    76.8068    10.2783     0.0000     0.0283     0.0206     0.0000
    41.75    60.75    1992    78.8640    26.5384     0.0163     0.0405     0.0282     0.0000
    41.75    60.75    1993    79.0770     7.6733     0.0000     0.0103     0.0025     0.0000
    41.75    60.75    1994    81.6748    12.7648     0.0000     0.0184     0.0105     0.0000
    41.75    60.75    1995    83.6677    11.7461     0.0000     0.0215     0.0141     0.0000
    41.75    60.75    1996    83.1235     8.2279     0.0000     0.0489     0.0426     0.0000
    41.75    60.75    1997    87.0898    16.3835     0.0000     0.0130     0.0041     0.0000
    41.75    60.75    1998    88.2696     5.9444     0.0000     0.0179     0.0097     0.0000
    41.75    60.75    1999    85.5187    15.3323     0.0000     0.0181     0.0099     0.0000
    41.75    60.75    2000    82.6102     9.8905     0.0000     0.0311     0.0235     0.0000
    41.75    60.75    2001    79.7155    17.3902     0.0000     0.0354     0.0284     0.0000
    41.75    60.75    2002    78.2770    21.5455     0.0000     0.0158     0.0081     0.0000
    41.75    60.75    2003    80.2438     9.2472     0.0000     0.0151     0.0069     0.0000
    41.75    60.75    2004    74.9637     8.1335     0.0000     0.0174     0.0100     0.0000
    41.75    60.75    2005    72.3209    15.9216     0.0000     0.0308     0.0241     0.0000
    41.75    60.75    2006    71.8442     7.3809     0.0000     0.0274     0.0186     0.0000
    41.75    60.75    2007    67.4531    10.6417     0.0000     0.0111     0.0044     0.0000
    41.75    60.75    2008    64.1397     5.1272     0.0000     0.0257     0.0193     0.0000
    41.75    60.75    2009    64.9644     8.3446     0.0000     0.0330     0.0269     0.0000
    41.75    60.75    2010    69.5889    10.3656     0.0000     0.0426     0.0377     0.0000
   142.25   -20.25    1980    12.4301    37.9316     0.9313     0.0582     0.0591     0.0001
   142.25   -20.25    1981    10.6278    26.7665     0.8804     0.0686     0.0698     0.0001
   142.25   -20.25    1982     9.1183    33.2917     0.8158     0.0565     0.0572     0.0000
   142.25   -20.25    1983    12.3554    32.4828     0.9747     0.0771     0.0784     0.0001
   142.25   -20.25    1984    11.3788    28.3409     0.8275     0.0780     0.0790     0.0001
   142.25   -20.25    1985    11.2361    32.5718     1.8805     0.0905     0.0979     0.0006
   142.25   -20.25    1986    12.9482    46.0559     1.4998     0.0832     0.0858     0.0002
   142.25   -20.25    1987     9.1198    31.6866     2.1643     0.0316     0.0424     0.0019
   142.25   -20.25    1988    12.8090    35.1622     2.9669     0.0375     0.0600     0.0111
   142.25   -20.25    1989    12.4199    24.0979     0.9190     0.1111     0.1128     0.0002
   142.25   -20.25    1990     8.0174    27.6097     0.9426     0.0602     0.0617     0.0001
   142.25   -20.25    1991     7.8788    30.4255     0.5729     0.0434     0.0437     0.0000
   142.25   -20.25    1992    12.4152    37.6832     2.0168     0.0650     0.0726     0.0008
   142.25   -20.25    1993    13.3793    31.5212     1.8159     0.0870     0.0961     0.0011
   142.25   -20.25    1994     9.0944    38.0790     0.4652     0.0369     0.0370     0.0000
   142.25   -20.25    1995    10.4608    33.0770     2.2612     0.0447     0.0565     0.0015
   142.25   -20.25    1996     9.8528    30.4639     1.4805     0.1005     0.1049     0.0003
   142.25   -20.25    1997    11.7375    20.1678     2.2453     0.0192     0.0394     0.0155
   142.25   -20.25    1998     9.4946    23.7320     1.9994     0.0486     0.0573     0.0092
   142.25   -20.25    1999    10.8927    21.7383     2.2009     0.0284     0.0463     0.0095
   142.25   -20.25    2000    13.1919    14.8406     2.6074     0.0128     0.0541     0.0495
   142.25   -20.25    2001     9.4645    26.2301     2.2209     0.0691     0.0825     0.0014
   142.25   -20.25    2002     9.5446    36.0087     0.5591     0.0332     0.0334     0.0000
   142.25   -20.25    2003    10.9524    34.3584     2.8179     0.0313     0.0502     0.0066
   142.25   -20.25    2004    13.2925    31.0886     2.9712     0.0414     0.0658     0.0179
   142.25   -20.25    2005     8.2444    40.8067     1.7240     0.0768     0.0811     0.0003
   142.25   -20.25    2006     8.7804    30.2540     0.7144     0.0413     0.0419     0.0001
   142.25   -20.25    2007    10.4267    22.0751     3.3028     0.0226     0.0711     0.0179
   142.25   -20.25    2008     8.7171    31.2163     1.5365     0.0571     0.0609     0.0004
   142.25   -20.25    2009    12.5148    28.9643     1.7386     0.0418     0.0485     0.0020
   142.25   -20.25    2010    15.2153    14.8522     2.9513     0.0100     0.0729     0.0633
