      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025397    6.994929    6.669761    0.015385
    41.75    60.75    1981    0.042633   11.303782   10.300449    0.002069
    41.75    60.75    1982    0.024941    6.983481    6.377292    0.000063
    41.75    60.75    1983    0.029606    8.121810    7.946251    0.047379
    41.75    60.75    1984    0.028364    7.148888    6.830704    0.001791
    41.75    60.75    1985    0.027771    7.573904    7.170453    0.003728
    41.75    60.75    1986    0.023266    6.134326    5.851026    0.011199
    41.75    60.75    1987    0.024202    6.635519    6.411643    0.006056
    41.75    60.75    1988    0.038258   10.340318    9.884535    0.000000
    41.75    60.75    1989    0.040086   10.356470    9.904455    0.015818
    41.75    60.75    1990    0.027646    7.433747    7.053119    0.002884
    41.75    60.75    1991    0.031401    8.987832    8.484895    0.000000
    41.75    60.75    1992    0.025369    6.902101    5.932614    0.000000
    41.75    60.75    1993    0.022433    4.879227    4.648692    0.007301
    41.75    60.75    1994    0.022970    5.623980    5.218530    0.026793
    41.75    60.75    1995    0.033029    9.072279    8.654781    0.000000
    41.75    60.75    1996    0.023378    6.386853    5.953490    0.000265
    41.75    60.75    1997    0.025387    6.879560    6.078491    0.000386
    41.75    60.75    1998    0.028034    6.509965    6.287029    0.030138
    41.75    60.75    1999    0.036337   10.403159    9.610323    0.000005
    41.75    60.75    2000    0.031833    8.281434    7.705820    0.000000
    41.75    60.75    2001    0.028936    7.369461    6.368333    0.000035
    41.75    60.75    2002    0.026536    7.273501    6.533675    0.000781
    41.75    60.75    2003    0.026916    6.686516    6.049884    0.036439
    41.75    60.75    2004    0.025884    7.218541    6.675424    0.001748
    41.75    60.75    2005    0.031029    8.696213    7.971189    0.000000
    41.75    60.75    2006    0.026128    6.722215    6.140433    0.008558
    41.75    60.75    2007    0.025625    6.395428    6.210229    0.067611
    41.75    60.75    2008    0.019977    4.951257    4.704152    0.013459
    41.75    60.75    2009    0.022723    6.043158    5.634481    0.000900
    41.75    60.75    2010    0.034918    8.331229    7.465271    0.002759
   142.25   -20.25    1980    0.040436   11.505261   14.070959    0.676901
   142.25   -20.25    1981    0.041693   11.074098   14.243979    1.551333
   142.25   -20.25    1982    0.037639   11.135753   14.536602    0.954401
   142.25   -20.25    1983    0.037967   11.687631   14.800357    0.938058
   142.25   -20.25    1984    0.036354    9.869727   12.389869    1.060601
   142.25   -20.25    1985    0.037293   12.110710   14.726509    0.493249
   142.25   -20.25    1986    0.040206   12.812177   14.977951    0.211161
   142.25   -20.25    1987    0.039903   11.569994   17.687551    1.876228
   142.25   -20.25    1988    0.035818   11.651349   14.907471    0.468005
   142.25   -20.25    1989    0.038849   10.803969   16.181260    1.675290
   142.25   -20.25    1990    0.035075   10.871956   14.130582    1.533689
   142.25   -20.25    1991    0.038795   10.536175   11.713793    0.574830
   142.25   -20.25    1992    0.040957   11.870557   14.657280    1.116630
   142.25   -20.25    1993    0.040996   11.165147   15.200948    3.266188
   142.25   -20.25    1994    0.037219   11.181530   15.845832    2.362238
   142.25   -20.25    1995    0.040635   11.581440   14.169390    0.550126
   142.25   -20.25    1996    0.038400   11.555585   14.722169    0.840644
   142.25   -20.25    1997    0.038224    9.190834   10.994325    1.076101
   142.25   -20.25    1998    0.041263   12.165599   14.201951    0.678997
   142.25   -20.25    1999    0.038688   10.220382   12.572290    0.767335
   142.25   -20.25    2000    0.038442    9.797192   12.134186    1.986097
   142.25   -20.25    2001    0.038924   10.438651   11.097672    0.218562
   142.25   -20.25    2002    0.034558   10.027960   10.445972    0.167187
   142.25   -20.25    2003    0.039510   11.183918   13.070189    0.799608
   142.25   -20.25    2004    0.036070    9.606319   11.474991    0.704270
   142.25   -20.25    2005    0.038002   12.063161   12.991235    0.218075
   142.25   -20.25    2006    0.033351    9.085628   10.782390    0.701751
   142.25   -20.25    2007    0.034878    9.688275   11.237512    0.568988
   142.25   -20.25    2008    0.036948   10.519218   11.470078    0.286444
   142.25   -20.25    2009    0.036039    9.329587    9.775980    0.327534
   142.25   -20.25    2010    0.040540    9.043253   11.997620    1.105983
