      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.023150    6.416411    6.043254    0.009740
    41.75    60.75    1981    0.037641    9.603721    8.458302    0.002734
    41.75    60.75    1982    0.022236    6.216459    5.530716    0.000045
    41.75    60.75    1983    0.026591    7.454987    7.181875    0.031423
    41.75    60.75    1984    0.025389    6.628381    6.267158    0.002291
    41.75    60.75    1985    0.024208    6.405472    5.940835    0.003873
    41.75    60.75    1986    0.020501    5.523052    5.227417    0.018432
    41.75    60.75    1987    0.021485    5.971175    5.729272    0.005435
    41.75    60.75    1988    0.034044    9.538264    8.995487    0.000000
    41.75    60.75    1989    0.035345    9.520093    9.024454    0.021206
    41.75    60.75    1990    0.024024    6.441011    6.030868    0.003298
    41.75    60.75    1991    0.026964    7.710095    7.166827    0.000000
    41.75    60.75    1992    0.020910    5.423573    4.388883    0.000008
    41.75    60.75    1993    0.019742    4.833948    4.582298    0.001846
    41.75    60.75    1994    0.018693    4.459027    4.077019    0.036516
    41.75    60.75    1995    0.028057    7.814338    7.395972    0.000000
    41.75    60.75    1996    0.020236    5.448854    4.972114    0.000178
    41.75    60.75    1997    0.021255    5.578933    4.720687    0.000567
    41.75    60.75    1998    0.024617    5.875034    5.657675    0.035139
    41.75    60.75    1999    0.031587    8.612946    7.721904    0.000006
    41.75    60.75    2000    0.028351    7.464975    6.803018    0.000000
    41.75    60.75    2001    0.024233    5.935716    4.835107    0.000044
    41.75    60.75    2002    0.022705    5.906614    5.066055    0.001380
    41.75    60.75    2003    0.023060    5.548991    4.852644    0.040047
    41.75    60.75    2004    0.022230    5.938614    5.336387    0.001542
    41.75    60.75    2005    0.026557    7.125159    6.295256    0.000000
    41.75    60.75    2006    0.023024    5.676670    4.997391    0.007834
    41.75    60.75    2007    0.022399    5.722522    5.593756    0.086231
    41.75    60.75    2008    0.016893    4.458120    4.213597    0.016812
    41.75    60.75    2009    0.018240    4.604227    4.164571    0.000964
    41.75    60.75    2010    0.028813    6.758072    5.826769    0.002393
   142.25   -20.25    1980    0.037961   10.764500   12.436832    0.446470
   142.25   -20.25    1981    0.039633   10.228326   12.465943    1.092037
   142.25   -20.25    1982    0.034226   10.371348   11.911174    0.440970
   142.25   -20.25    1983    0.033981   10.352400   11.657101    0.513384
   142.25   -20.25    1984    0.033012    8.941086   10.817099    0.741640
   142.25   -20.25    1985    0.035491   11.277445   12.691017    0.316252
   142.25   -20.25    1986    0.038322   11.550335   11.910303    0.047157
   142.25   -20.25    1987    0.036987   10.563013   12.372362    0.492029
   142.25   -20.25    1988    0.034428   10.728512   11.692057    0.211170
   142.25   -20.25    1989    0.036427   10.026021   12.346448    0.710650
   142.25   -20.25    1990    0.030117    9.703243   11.304011    0.959153
   142.25   -20.25    1991    0.034142    9.429693    9.738410    0.179244
   142.25   -20.25    1992    0.037235   10.679058   11.422244    0.166630
   142.25   -20.25    1993    0.038730   10.403321   12.491019    1.414053
   142.25   -20.25    1994    0.033836   10.357642   12.456457    1.059012
   142.25   -20.25    1995    0.036483   10.150008   10.858190    0.149668
   142.25   -20.25    1996    0.036113   10.551247   11.752046    0.318857
   142.25   -20.25    1997    0.034272    8.328089    8.785362    0.159767
   142.25   -20.25    1998    0.037096   10.914022   11.902930    0.217342
   142.25   -20.25    1999    0.035932    9.336766   10.160050    0.265371
   142.25   -20.25    2000    0.035263    8.865623   10.016415    0.369517
   142.25   -20.25    2001    0.033929    9.313929    9.940325    0.188726
   142.25   -20.25    2002    0.030681    9.084555    9.517944    0.176661
   142.25   -20.25    2003    0.035666   10.007301   10.636962    0.171416
   142.25   -20.25    2004    0.031839    8.461298    8.817877    0.194131
   142.25   -20.25    2005    0.035104   11.060719   11.871498    0.182821
   142.25   -20.25    2006    0.029032    8.200698    8.843269    0.212781
   142.25   -20.25    2007    0.030628    8.703112   10.198598    0.547042
   142.25   -20.25    2008    0.032412    9.456073    9.979079    0.164119
   142.25   -20.25    2009    0.032517    8.371630    8.701332    0.227054
   142.25   -20.25    2010    0.037302    8.118488    9.509967    0.480224
