      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024330    6.708362    6.383129    0.013444
    41.75    60.75    1981    0.040628   10.690200    9.681647    0.002377
    41.75    60.75    1982    0.023744    6.660982    6.043608    0.000049
    41.75    60.75    1983    0.028041    7.750219    7.585140    0.050544
    41.75    60.75    1984    0.026884    6.838560    6.528311    0.001915
    41.75    60.75    1985    0.026223    7.072323    6.660240    0.004067
    41.75    60.75    1986    0.021980    5.816202    5.541546    0.012904
    41.75    60.75    1987    0.022893    6.328958    6.112034    0.007846
    41.75    60.75    1988    0.036234    9.872245    9.416798    0.000000
    41.75    60.75    1989    0.038102    9.932252    9.496063    0.016933
    41.75    60.75    1990    0.026356    7.079734    6.697348    0.003257
    41.75    60.75    1991    0.029826    8.555473    8.058791    0.000000
    41.75    60.75    1992    0.023778    6.374579    5.395382    0.000014
    41.75    60.75    1993    0.021300    4.813023    4.575021    0.003212
    41.75    60.75    1994    0.021189    5.150564    4.766078    0.030401
    41.75    60.75    1995    0.030946    8.533871    8.142462    0.000041
    41.75    60.75    1996    0.022051    6.020812    5.587240    0.000240
    41.75    60.75    1997    0.023533    6.322636    5.535524    0.000366
    41.75    60.75    1998    0.026255    6.164841    5.950347    0.029661
    41.75    60.75    1999    0.034196    9.739965    8.969241    0.000006
    41.75    60.75    2000    0.030275    7.907035    7.325308    0.000000
    41.75    60.75    2001    0.027120    6.829279    5.826099    0.000033
    41.75    60.75    2002    0.024970    6.750427    6.003430    0.000892
    41.75    60.75    2003    0.025252    6.231942    5.596801    0.037850
    41.75    60.75    2004    0.024203    6.692497    6.146716    0.002206
    41.75    60.75    2005    0.029049    8.056264    7.332892    0.000000
    41.75    60.75    2006    0.024696    6.291348    5.707223    0.008913
    41.75    60.75    2007    0.023996    6.024737    5.868315    0.072604
    41.75    60.75    2008    0.018486    4.668578    4.432017    0.014759
    41.75    60.75    2009    0.020583    5.408617    5.010817    0.000807
    41.75    60.75    2010    0.032120    7.634919    6.798236    0.003188
   142.25   -20.25    1980    0.040568   11.565108   15.241060    0.970584
   142.25   -20.25    1981    0.042116   11.224006   15.293631    1.958051
   142.25   -20.25    1982    0.037849   11.193241   16.211666    1.409554
   142.25   -20.25    1983    0.038574   11.930792   16.893795    1.420773
   142.25   -20.25    1984    0.036884   10.024391   14.280630    1.690100
   142.25   -20.25    1985    0.037627   12.234247   15.469146    0.581687
   142.25   -20.25    1986    0.040037   12.885056   15.966479    0.292736
   142.25   -20.25    1987    0.040220   11.709484   21.152136    2.942050
   142.25   -20.25    1988    0.035929   11.769852   16.783490    0.678119
   142.25   -20.25    1989    0.039017   10.910621   19.108642    2.666134
   142.25   -20.25    1990    0.035824   11.113320   16.371406    2.312852
   142.25   -20.25    1991    0.039644   10.740636   12.597845    0.889690
   142.25   -20.25    1992    0.041720   12.110082   16.522776    1.921024
   142.25   -20.25    1993    0.041224   11.252560   16.983370    4.561470
   142.25   -20.25    1994    0.037403   11.237261   17.736476    3.310697
   142.25   -20.25    1995    0.041384   11.872858   16.047656    0.889632
   142.25   -20.25    1996    0.038645   11.677761   16.816133    1.380820
   142.25   -20.25    1997    0.038883    9.339819   12.217259    1.835580
   142.25   -20.25    1998    0.042203   12.465692   15.478493    1.101134
   142.25   -20.25    1999    0.038930   10.311276   13.366242    1.001082
   142.25   -20.25    2000    0.038824    9.943231   12.973067    3.093439
   142.25   -20.25    2001    0.039631   10.625934   11.779087    0.394435
   142.25   -20.25    2002    0.035107   10.192924   11.275585    0.473120
   142.25   -20.25    2003    0.040504   11.527696   14.822344    1.500888
   142.25   -20.25    2004    0.036805    9.814306   12.969209    1.086773
   142.25   -20.25    2005    0.038612   12.278931   13.634629    0.292183
   142.25   -20.25    2006    0.034245    9.303873   12.866898    1.541740
   142.25   -20.25    2007    0.035944    9.941290   12.724282    0.785427
   142.25   -20.25    2008    0.037474   10.663496   12.799286    0.686977
   142.25   -20.25    2009    0.036985    9.533972   10.857223    0.662132
   142.25   -20.25    2010    0.041396    9.250928   13.657398    1.709436
