      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   102.8137    14.6502     0.0000     0.0143     0.0037     0.0000
    41.75    60.75    1981    94.7859    11.0835     0.0000     0.0191     0.0094     0.0000
    41.75    60.75    1982    87.8169     0.0078     0.0000     0.0197     0.0101     0.0000
    41.75    60.75    1983    85.6600     7.4171     0.0000     0.0158     0.0072     0.0000
    41.75    60.75    1984    92.4059     6.6898     0.0000     0.0251     0.0169     0.0001
    41.75    60.75    1985    87.0169    13.0878     0.0000     0.0318     0.0230     0.0000
    41.75    60.75    1986    93.5847     6.2110     0.0000     0.0382     0.0273     0.0001
    41.75    60.75    1987    96.8830    11.6390     0.0000     0.0389     0.0306     0.0000
    41.75    60.75    1988    90.2334    12.8348     0.0000     0.0334     0.0186     0.0000
    41.75    60.75    1989    87.2600     5.9346     0.0000     0.0166     0.0082     0.0001
    41.75    60.75    1990    81.6504     8.5443     0.0000     0.0106     0.0023     0.0000
    41.75    60.75    1991    78.1045     9.4176     0.0000     0.0287     0.0209     0.0000
    41.75    60.75    1992    75.8429    24.0972     0.0144     0.0396     0.0280     0.0000
    41.75    60.75    1993    76.1255     7.0692     0.0000     0.0099     0.0024     0.0000
    41.75    60.75    1994    77.0509    11.7309     0.0000     0.0172     0.0099     0.0000
    41.75    60.75    1995    83.2791    10.5867     0.0000     0.0211     0.0138     0.0000
    41.75    60.75    1996    78.7321     7.3084     0.0000     0.0460     0.0401     0.0000
    41.75    60.75    1997    81.7199    14.4474     0.0000     0.0122     0.0039     0.0000
    41.75    60.75    1998    83.4469     5.4938     0.0000     0.0169     0.0092     0.0000
    41.75    60.75    1999    80.8956    13.6920     0.0000     0.0168     0.0090     0.0000
    41.75    60.75    2000    78.4819     9.1808     0.0000     0.0295     0.0222     0.0000
    41.75    60.75    2001    74.0706    15.3580     0.0000     0.0330     0.0266     0.0000
    41.75    60.75    2002    71.1881    18.6008     0.0000     0.0144     0.0073     0.0000
    41.75    60.75    2003    72.2023     8.5556     0.0000     0.0136     0.0062     0.0000
    41.75    60.75    2004    65.2795     7.1528     0.0000     0.0151     0.0087     0.0000
    41.75    60.75    2005    63.9968    13.6238     0.0000     0.0274     0.0214     0.0000
    41.75    60.75    2006    63.3893     6.3723     0.0000     0.0241     0.0164     0.0000
    41.75    60.75    2007    59.5550     9.3142     0.0000     0.0098     0.0039     0.0000
    41.75    60.75    2008    56.4613     4.5462     0.0000     0.0226     0.0170     0.0000
    41.75    60.75    2009    56.3927     6.8020     0.0000     0.0287     0.0234     0.0000
    41.75    60.75    2010    62.9013     9.0920     0.0000     0.0381     0.0338     0.0000
   142.25   -20.25    1980    13.7768    53.8325     1.0016     0.0759     0.0766     0.0001
   142.25   -20.25    1981    13.1681    46.3444     1.0263     0.0876     0.0885     0.0001
   142.25   -20.25    1982    15.4086    51.5379     0.8846     0.0691     0.0696     0.0000
   142.25   -20.25    1983    14.6566    51.6427     1.1506     0.0888     0.0898     0.0001
   142.25   -20.25    1984    15.5716    44.1899     0.7881     0.0896     0.0902     0.0001
   142.25   -20.25    1985    14.2239    53.5430     2.4965     0.1074     0.1135     0.0005
   142.25   -20.25    1986    14.0933    65.4294     1.6078     0.0946     0.0966     0.0001
   142.25   -20.25    1987    13.7919    51.1204     2.5951     0.0562     0.0638     0.0014
   142.25   -20.25    1988    14.6315    52.0401     5.5424     0.0439     0.1014     0.0153
   142.25   -20.25    1989    17.2281    42.8455     1.3737     0.1491     0.1509     0.0002
   142.25   -20.25    1990    13.1528    40.9044     0.8549     0.0710     0.0719     0.0001
   142.25   -20.25    1991    14.2348    45.9789     0.6844     0.0554     0.0557     0.0000
   142.25   -20.25    1992    14.6535    52.8743     2.6164     0.0848     0.0915     0.0007
   142.25   -20.25    1993    15.7997    48.6289     2.5286     0.1075     0.1164     0.0009
   142.25   -20.25    1994    15.3325    52.6386     0.6225     0.0505     0.0507     0.0000
   142.25   -20.25    1995    14.2461    48.9502     2.5743     0.0628     0.0709     0.0011
   142.25   -20.25    1996    13.1301    47.4810     1.7032     0.1044     0.1075     0.0002
   142.25   -20.25    1997    17.9737    32.3492     4.2239     0.0336     0.0856     0.0279
   142.25   -20.25    1998    12.1839    36.0068     2.4045     0.0595     0.0664     0.0088
   142.25   -20.25    1999    15.1720    36.2766     3.5299     0.0467     0.0732     0.0086
   142.25   -20.25    2000    17.1227    24.5008     4.3096     0.0181     0.0870     0.0864
   142.25   -20.25    2001    13.5295    36.0253     2.0825     0.0756     0.0849     0.0012
   142.25   -20.25    2002    15.1055    49.5034     0.7752     0.0459     0.0462     0.0000
   142.25   -20.25    2003    15.5592    47.4483     3.6351     0.0695     0.0874     0.0046
   142.25   -20.25    2004    16.3814    38.6480     3.4930     0.0572     0.0827     0.0117
   142.25   -20.25    2005    13.0971    50.9771     1.4862     0.0890     0.0917     0.0002
   142.25   -20.25    2006    15.0377    40.7050     0.7114     0.0505     0.0509     0.0000
   142.25   -20.25    2007    13.5943    30.8602     3.0566     0.0415     0.0667     0.0096
   142.25   -20.25    2008    13.7323    40.8299     1.4800     0.0517     0.0548     0.0004
   142.25   -20.25    2009    16.3910    41.8445     2.5692     0.0644     0.0730     0.0042
   142.25   -20.25    2010    17.5557    19.8925     3.8664     0.0129     0.0908     0.0784
