      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   100.5750    16.6281     0.0000     0.0141     0.0037     0.0000
    41.75    60.75    1981    94.8671    12.0950     0.0000     0.0194     0.0097     0.0000
    41.75    60.75    1982    89.5252     0.0079     0.0000     0.0201     0.0103     0.0000
    41.75    60.75    1983    85.1915     8.2173     0.0000     0.0157     0.0072     0.0000
    41.75    60.75    1984    89.0095     7.5312     0.0000     0.0246     0.0168     0.0002
    41.75    60.75    1985    85.0199    14.0187     0.0000     0.0308     0.0222     0.0000
    41.75    60.75    1986    90.7660     6.7737     0.0000     0.0370     0.0265     0.0001
    41.75    60.75    1987    93.1903    11.8791     0.0000     0.0375     0.0294     0.0000
    41.75    60.75    1988    85.1168    14.3131     0.0000     0.0317     0.0177     0.0000
    41.75    60.75    1989    80.2399     6.6563     0.0000     0.0155     0.0079     0.0002
    41.75    60.75    1990    75.4892     8.9554     0.0000     0.0098     0.0021     0.0000
    41.75    60.75    1991    72.4651    10.2486     0.0000     0.0267     0.0195     0.0000
    41.75    60.75    1992    74.0848    27.2495     0.0180     0.0374     0.0258     0.0000
    41.75    60.75    1993    72.2303     7.6570     0.0000     0.0094     0.0023     0.0000
    41.75    60.75    1994    74.3156    12.5059     0.0000     0.0168     0.0097     0.0000
    41.75    60.75    1995    78.8451    11.6237     0.0000     0.0203     0.0133     0.0000
    41.75    60.75    1996    77.0563     7.8044     0.0000     0.0458     0.0400     0.0000
    41.75    60.75    1997    81.6622    17.1267     0.0000     0.0122     0.0038     0.0000
    41.75    60.75    1998    82.0402     5.8798     0.0000     0.0167     0.0091     0.0000
    41.75    60.75    1999    80.9025    15.2597     0.0000     0.0172     0.0094     0.0000
    41.75    60.75    2000    77.5535    10.1224     0.0000     0.0292     0.0221     0.0000
    41.75    60.75    2001    74.3829    17.6972     0.0000     0.0330     0.0264     0.0000
    41.75    60.75    2002    73.2619    21.9591     0.0000     0.0146     0.0073     0.0000
    41.75    60.75    2003    74.7624     9.2301     0.0000     0.0141     0.0065     0.0000
    41.75    60.75    2004    69.1721     8.2168     0.0000     0.0161     0.0093     0.0000
    41.75    60.75    2005    67.6278    15.8804     0.0000     0.0287     0.0224     0.0000
    41.75    60.75    2006    67.0267     7.4402     0.0000     0.0256     0.0174     0.0000
    41.75    60.75    2007    60.8246    10.2440     0.0000     0.0100     0.0040     0.0000
    41.75    60.75    2008    56.6907     4.9968     0.0000     0.0228     0.0171     0.0000
    41.75    60.75    2009    57.8649     8.0114     0.0000     0.0293     0.0239     0.0000
    41.75    60.75    2010    64.0678    10.1247     0.0000     0.0393     0.0348     0.0000
   142.25   -20.25    1980    13.8581    41.6677     0.9548     0.0592     0.0601     0.0001
   142.25   -20.25    1981    12.0353    30.2433     0.8825     0.0694     0.0706     0.0001
   142.25   -20.25    1982    10.2558    35.4303     0.8241     0.0576     0.0582     0.0000
   142.25   -20.25    1983    12.9000    34.1261     0.9350     0.0780     0.0791     0.0001
   142.25   -20.25    1984    12.6663    31.0392     0.8465     0.0785     0.0794     0.0001
   142.25   -20.25    1985    11.9508    35.2187     1.8188     0.0910     0.0974     0.0005
   142.25   -20.25    1986    14.3928    48.7116     1.4627     0.0839     0.0863     0.0002
   142.25   -20.25    1987    10.3402    33.9595     2.0714     0.0322     0.0415     0.0017
   142.25   -20.25    1988    14.0589    38.6591     3.1041     0.0457     0.0667     0.0098
   142.25   -20.25    1989    13.1804    25.9678     0.8969     0.1132     0.1148     0.0001
   142.25   -20.25    1990     8.7326    29.1172     0.9279     0.0607     0.0621     0.0001
   142.25   -20.25    1991     8.8429    32.1373     0.5872     0.0441     0.0444     0.0000
   142.25   -20.25    1992    13.8957    40.8753     1.9936     0.0658     0.0727     0.0007
   142.25   -20.25    1993    14.6906    35.1442     1.8161     0.0874     0.0958     0.0010
   142.25   -20.25    1994     9.2761    38.7874     0.4776     0.0382     0.0383     0.0000
   142.25   -20.25    1995    11.8413    35.6131     2.1969     0.0448     0.0555     0.0014
   142.25   -20.25    1996    10.3017    31.7864     1.4440     0.0996     0.1036     0.0003
   142.25   -20.25    1997    11.9356    20.9456     2.2407     0.0208     0.0394     0.0142
   142.25   -20.25    1998    10.3044    25.6905     2.0623     0.0501     0.0584     0.0086
   142.25   -20.25    1999    11.4600    23.3676     2.1887     0.0298     0.0465     0.0089
   142.25   -20.25    2000    13.1933    15.4631     2.6300     0.0129     0.0521     0.0469
   142.25   -20.25    2001     9.4479    27.1960     2.2586     0.0690     0.0825     0.0015
   142.25   -20.25    2002     9.8555    38.0710     0.6013     0.0345     0.0347     0.0000
   142.25   -20.25    2003    11.8373    36.3200     2.7786     0.0337     0.0511     0.0062
   142.25   -20.25    2004    13.0502    31.7598     2.9098     0.0403     0.0630     0.0167
   142.25   -20.25    2005     9.2356    42.6336     1.7185     0.0777     0.0817     0.0003
   142.25   -20.25    2006     8.7522    30.8298     0.7004     0.0420     0.0426     0.0001
   142.25   -20.25    2007    10.4050    22.8805     3.2687     0.0223     0.0677     0.0170
   142.25   -20.25    2008     8.6506    31.9389     1.5459     0.0553     0.0590     0.0004
   142.25   -20.25    2009    12.8116    31.3522     1.8541     0.0416     0.0489     0.0024
   142.25   -20.25    2010    15.2103    15.4973     2.9838     0.0099     0.0711     0.0617
