      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024412    6.764053    6.334528    0.007461
    41.75    60.75    1981    0.039391    9.903551    8.588051    0.001698
    41.75    60.75    1982    0.023702    6.605979    5.840631    0.000091
    41.75    60.75    1983    0.028947    8.133964    7.754395    0.021143
    41.75    60.75    1984    0.027065    7.105709    6.666075    0.002828
    41.75    60.75    1985    0.025626    6.795070    6.282618    0.004091
    41.75    60.75    1986    0.021718    5.866138    5.523979    0.019749
    41.75    60.75    1987    0.022599    6.303262    6.031663    0.005447
    41.75    60.75    1988    0.035687    9.953759    9.329130    0.000000
    41.75    60.75    1989    0.036738    9.819556    9.224127    0.024135
    41.75    60.75    1990    0.024938    6.692512    6.237349    0.003460
    41.75    60.75    1991    0.028141    7.958429    7.320355    0.000000
    41.75    60.75    1992    0.021877    5.625675    4.489129    0.000019
    41.75    60.75    1993    0.021255    5.312782    5.027444    0.001786
    41.75    60.75    1994    0.020240    4.828128    4.383995    0.036601
    41.75    60.75    1995    0.030114    8.402451    7.876034    0.000073
    41.75    60.75    1996    0.021365    5.742009    5.221921    0.000159
    41.75    60.75    1997    0.022396    5.823038    4.837070    0.000588
    41.75    60.75    1998    0.026456    6.303908    6.049643    0.037416
    41.75    60.75    1999    0.033410    8.894929    7.819418    0.000007
    41.75    60.75    2000    0.030140    7.944870    7.179442    0.000000
    41.75    60.75    2001    0.025576    6.215397    4.956443    0.000031
    41.75    60.75    2002    0.024583    6.325242    5.350167    0.001682
    41.75    60.75    2003    0.025313    6.037241    5.225003    0.045470
    41.75    60.75    2004    0.025005    6.649149    5.937326    0.002084
    41.75    60.75    2005    0.029633    7.854970    6.831166    0.000000
    41.75    60.75    2006    0.025405    6.200750    5.391798    0.008277
    41.75    60.75    2007    0.024899    6.423006    6.242386    0.090332
    41.75    60.75    2008    0.018943    5.011901    4.723802    0.017009
    41.75    60.75    2009    0.020699    5.178551    4.639367    0.001213
    41.75    60.75    2010    0.031209    7.291902    6.127851    0.002197
   142.25   -20.25    1980    0.033741    9.888473   10.807319    0.274713
   142.25   -20.25    1981    0.035952    9.272666   11.678596    1.025286
   142.25   -20.25    1982    0.030174    9.517416    9.953496    0.142035
   142.25   -20.25    1983    0.029062    9.178285   10.835178    0.642797
   142.25   -20.25    1984    0.029402    8.190654    9.618319    0.496432
   142.25   -20.25    1985    0.032713   10.283374   12.051017    0.399612
   142.25   -20.25    1986    0.034517   10.450653   10.768050    0.039961
   142.25   -20.25    1987    0.032681    9.613666   10.471793    0.194062
   142.25   -20.25    1988    0.031721    9.796298   10.865409    0.238160
   142.25   -20.25    1989    0.032464    9.042230   10.402583    0.425151
   142.25   -20.25    1990    0.026230    8.945991   11.569169    1.554751
   142.25   -20.25    1991    0.030728    8.692371    9.087056    0.245793
   142.25   -20.25    1992    0.033661    9.889143   10.845014    0.219075
   142.25   -20.25    1993    0.034712    9.502175   11.219606    0.745187
   142.25   -20.25    1994    0.031120    9.612324   10.789431    0.507002
   142.25   -20.25    1995    0.032790    9.361178   10.243006    0.192701
   142.25   -20.25    1996    0.032486    9.473420   10.202342    0.199907
   142.25   -20.25    1997    0.030433    7.614091    8.178767    0.212237
   142.25   -20.25    1998    0.033502   10.093250   11.375121    0.273383
   142.25   -20.25    1999    0.031687    8.405001    9.176107    0.233185
   142.25   -20.25    2000    0.030672    7.746700    9.285115    0.526379
   142.25   -20.25    2001    0.030087    8.695979    9.532478    0.252690
   142.25   -20.25    2002    0.028045    8.345639    8.946897    0.264632
   142.25   -20.25    2003    0.033593    9.461211   10.305889    0.242803
   142.25   -20.25    2004    0.029903    7.740547    8.215886    0.267197
   142.25   -20.25    2005    0.033509   10.686623   11.563439    0.213176
   142.25   -20.25    2006    0.026165    7.640020    8.626894    0.337019
   142.25   -20.25    2007    0.027802    8.185269   10.638242    0.812120
   142.25   -20.25    2008    0.029475    8.885540    9.581845    0.232932
   142.25   -20.25    2009    0.029989    7.511434    7.933620    0.342652
   142.25   -20.25    2010    0.035722    7.590251    9.463428    0.687235
