      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    84.6325    15.7145     0.0000     0.0118     0.0031     0.0000
    41.75    60.75    1981    81.4309    11.0063     0.0000     0.0166     0.0083     0.0000
    41.75    60.75    1982    72.1806     0.0064     0.0000     0.0162     0.0083     0.0000
    41.75    60.75    1983    69.3790     7.2649     0.0000     0.0128     0.0058     0.0000
    41.75    60.75    1984    75.1398     6.8576     0.0000     0.0208     0.0142     0.0002
    41.75    60.75    1985    68.2020    12.0855     0.0000     0.0246     0.0177     0.0000
    41.75    60.75    1986    74.4489     6.2431     0.0000     0.0303     0.0217     0.0001
    41.75    60.75    1987    76.7888    10.9331     0.0000     0.0308     0.0242     0.0000
    41.75    60.75    1988    71.4088    12.3192     0.0000     0.0265     0.0148     0.0000
    41.75    60.75    1989    69.1930     5.9390     0.0000     0.0134     0.0068     0.0002
    41.75    60.75    1990    60.2252     7.6928     0.0000     0.0078     0.0017     0.0000
    41.75    60.75    1991    59.5234     8.9614     0.0000     0.0219     0.0160     0.0000
    41.75    60.75    1992    57.9285    22.8263     0.0154     0.0289     0.0198     0.0000
    41.75    60.75    1993    51.9160     6.2200     0.0000     0.0068     0.0016     0.0000
    41.75    60.75    1994    52.6689     9.9835     0.0000     0.0119     0.0068     0.0000
    41.75    60.75    1995    65.1693    10.4521     0.0000     0.0167     0.0110     0.0000
    41.75    60.75    1996    60.7808     7.4668     0.0000     0.0363     0.0317     0.0000
    41.75    60.75    1997    64.7508    15.1556     0.0000     0.0096     0.0030     0.0000
    41.75    60.75    1998    64.1317     5.0205     0.0000     0.0130     0.0071     0.0000
    41.75    60.75    1999    66.4912    13.4459     0.0000     0.0141     0.0077     0.0000
    41.75    60.75    2000    63.5441     8.5746     0.0000     0.0239     0.0180     0.0000
    41.75    60.75    2001    58.4077    15.4035     0.0000     0.0257     0.0205     0.0000
    41.75    60.75    2002    56.0885    18.0834     0.0000     0.0111     0.0056     0.0000
    41.75    60.75    2003    58.2229     8.5556     0.0000     0.0110     0.0051     0.0000
    41.75    60.75    2004    50.6644     6.2805     0.0000     0.0118     0.0068     0.0000
    41.75    60.75    2005    52.9120    13.2916     0.0000     0.0224     0.0174     0.0000
    41.75    60.75    2006    51.6083     6.2303     0.0000     0.0197     0.0134     0.0000
    41.75    60.75    2007    44.7898     7.9850     0.0000     0.0073     0.0029     0.0000
    41.75    60.75    2008    37.5971     3.7084     0.0000     0.0151     0.0113     0.0000
    41.75    60.75    2009    38.8392     5.8578     0.0000     0.0196     0.0159     0.0000
    41.75    60.75    2010    50.0044     8.4891     0.0000     0.0305     0.0270     0.0000
   142.25   -20.25    1980     8.9268    29.4351     0.7712     0.0587     0.0594     0.0001
   142.25   -20.25    1981     8.5926    21.7310     0.7894     0.0690     0.0701     0.0001
   142.25   -20.25    1982     8.3289    30.1935     0.7463     0.0571     0.0577     0.0000
   142.25   -20.25    1983    10.4303    27.9706     0.8885     0.0775     0.0786     0.0001
   142.25   -20.25    1984    10.4839    25.1954     0.7423     0.0786     0.0795     0.0001
   142.25   -20.25    1985    10.2717    28.1620     1.7137     0.0909     0.0974     0.0005
   142.25   -20.25    1986     9.2645    38.3196     1.3420     0.0838     0.0861     0.0002
   142.25   -20.25    1987     8.8321    29.4908     2.0107     0.0316     0.0412     0.0017
   142.25   -20.25    1988    10.2639    27.7808     2.4419     0.0250     0.0440     0.0097
   142.25   -20.25    1989    12.4865    22.5673     0.8417     0.1117     0.1132     0.0001
   142.25   -20.25    1990     8.0869    26.0537     0.8716     0.0609     0.0622     0.0001
   142.25   -20.25    1991     7.9030    28.1919     0.5241     0.0438     0.0440     0.0000
   142.25   -20.25    1992     9.7679    31.1638     1.8017     0.0636     0.0703     0.0007
   142.25   -20.25    1993    11.3391    25.5442     1.6093     0.0856     0.0936     0.0009
   142.25   -20.25    1994     9.1853    35.1019     0.4213     0.0373     0.0373     0.0000
   142.25   -20.25    1995     8.8024    28.4323     2.0383     0.0441     0.0544     0.0013
   142.25   -20.25    1996     9.9633    27.8901     1.3290     0.1018     0.1054     0.0003
   142.25   -20.25    1997    11.7876    18.2403     1.9969     0.0192     0.0363     0.0130
   142.25   -20.25    1998     8.6800    20.3763     1.7088     0.0469     0.0540     0.0075
   142.25   -20.25    1999    10.9290    19.6704     1.9340     0.0285     0.0432     0.0078
   142.25   -20.25    2000    13.2424    13.4554     2.2800     0.0130     0.0465     0.0400
   142.25   -20.25    2001     9.5421    23.0062     1.8925     0.0697     0.0802     0.0011
   142.25   -20.25    2002     9.6763    31.9463     0.4829     0.0337     0.0338     0.0000
   142.25   -20.25    2003    10.8335    30.8785     2.4959     0.0310     0.0468     0.0055
   142.25   -20.25    2004    13.3981    27.7614     2.5946     0.0418     0.0620     0.0147
   142.25   -20.25    2005     8.2642    36.3793     1.5138     0.0775     0.0810     0.0002
   142.25   -20.25    2006     8.8422    27.5212     0.6327     0.0417     0.0422     0.0000
   142.25   -20.25    2007    10.4988    20.0078     2.9655     0.0229     0.0651     0.0156
   142.25   -20.25    2008     8.7537    27.8319     1.3476     0.0574     0.0605     0.0003
   142.25   -20.25    2009    12.5134    25.1025     1.4565     0.0419     0.0469     0.0015
   142.25   -20.25    2010    15.0729    13.1137     2.5401     0.0100     0.0610     0.0512
