      Lon      Lat    Year     Total
    41.75    60.75    1980     0.264
    41.75    60.75    1981     1.459
    41.75    60.75    1982     2.873
    41.75    60.75    1983     0.076
    41.75    60.75    1984     0.000
    41.75    60.75    1985     0.123
    41.75    60.75    1986     0.407
    41.75    60.75    1987     0.000
    41.75    60.75    1988     0.023
    41.75    60.75    1989     0.000
    41.75    60.75    1990     0.137
    41.75    60.75    1991     0.911
    41.75    60.75    1992     3.960
    41.75    60.75    1993     0.000
    41.75    60.75    1994     2.497
    41.75    60.75    1995     0.421
    41.75    60.75    1996     1.516
    41.75    60.75    1997     3.609
    41.75    60.75    1998     0.000
    41.75    60.75    1999     1.706
    41.75    60.75    2000     1.520
    41.75    60.75    2001     5.189
    41.75    60.75    2002     2.564
    41.75    60.75    2003     2.985
    41.75    60.75    2004     2.724
    41.75    60.75    2005     2.344
    41.75    60.75    2006     2.068
    41.75    60.75    2007     1.283
    41.75    60.75    2008     0.598
    41.75    60.75    2009     1.105
    41.75    60.75    2010     3.259
   142.25   -20.25    1980    28.952
   142.25   -20.25    1981    25.890
   142.25   -20.25    1982    41.725
   142.25   -20.25    1983    42.993
   142.25   -20.25    1984    41.340
   142.25   -20.25    1985    38.156
   142.25   -20.25    1986    34.901
   142.25   -20.25    1987    36.304
   142.25   -20.25    1988    33.092
   142.25   -20.25    1989    34.410
   142.25   -20.25    1990    61.930
   142.25   -20.25    1991    41.308
   142.25   -20.25    1992    36.610
   142.25   -20.25    1993    27.321
   142.25   -20.25    1994    52.680
   142.25   -20.25    1995    32.236
   142.25   -20.25    1996    31.419
   142.25   -20.25    1997    36.549
   142.25   -20.25    1998    37.656
   142.25   -20.25    1999    31.074
   142.25   -20.25    2000    27.126
   142.25   -20.25    2001    45.183
   142.25   -20.25    2002    52.407
   142.25   -20.25    2003    41.999
   142.25   -20.25    2004    46.951
   142.25   -20.25    2005    41.589
   142.25   -20.25    2006    54.471
   142.25   -20.25    2007    50.703
   142.25   -20.25    2008    47.547
   142.25   -20.25    2009    41.883
   142.25   -20.25    2010    20.849
