      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024199    6.703764    6.335660    0.009864
    41.75    60.75    1981    0.039839   10.275013    9.148032    0.002325
    41.75    60.75    1982    0.023587    6.606509    5.938728    0.000035
    41.75    60.75    1983    0.028277    7.894168    7.635690    0.035317
    41.75    60.75    1984    0.026869    6.957371    6.601140    0.002026
    41.75    60.75    1985    0.025849    6.908825    6.456290    0.004341
    41.75    60.75    1986    0.021823    5.842441    5.540363    0.016703
    41.75    60.75    1987    0.022693    6.323118    6.079629    0.005073
    41.75    60.75    1988    0.035832    9.930237    9.410875    0.000000
    41.75    60.75    1989    0.037198    9.958911    9.462081    0.019419
    41.75    60.75    1990    0.025363    6.824856    6.419597    0.003049
    41.75    60.75    1991    0.028736    8.235141    7.690385    0.000000
    41.75    60.75    1992    0.022676    5.960614    4.927340    0.000007
    41.75    60.75    1993    0.021027    4.972179    4.716295    0.001582
    41.75    60.75    1994    0.020559    4.953284    4.546297    0.031930
    41.75    60.75    1995    0.030311    8.444079    7.994815    0.000079
    41.75    60.75    1996    0.021601    5.880560    5.417877    0.000187
    41.75    60.75    1997    0.023075    6.104982    5.235496    0.000490
    41.75    60.75    1998    0.026325    6.235259    6.001708    0.031377
    41.75    60.75    1999    0.033825    9.328500    8.427492    0.000006
    41.75    60.75    2000    0.030156    7.895768    7.248569    0.000000
    41.75    60.75    2001    0.026513    6.563069    5.456433    0.000032
    41.75    60.75    2002    0.024809    6.549062    5.704263    0.001088
    41.75    60.75    2003    0.025338    6.177399    5.474298    0.047076
    41.75    60.75    2004    0.024587    6.697769    6.088769    0.002011
    41.75    60.75    2005    0.029371    7.992013    7.151578    0.000000
    41.75    60.75    2006    0.025019    6.242597    5.566807    0.008245
    41.75    60.75    2007    0.024372    6.187079    6.010951    0.076839
    41.75    60.75    2008    0.018699    4.821275    4.565762    0.015124
    41.75    60.75    2009    0.020706    5.333483    4.878531    0.000977
    41.75    60.75    2010    0.031825    7.461622    6.483861    0.002356
   142.25   -20.25    1980    0.037093   10.574028   11.987669    0.383451
   142.25   -20.25    1981    0.038831    9.996417   12.136870    1.002633
   142.25   -20.25    1982    0.033363   10.208822   11.275487    0.315871
   142.25   -20.25    1983    0.032869   10.074270   11.384377    0.515755
   142.25   -20.25    1984    0.032310    8.788605   10.364631    0.583299
   142.25   -20.25    1985    0.035025   11.099046   12.578446    0.329795
   142.25   -20.25    1986    0.037756   11.328741   11.644546    0.042286
   142.25   -20.25    1987    0.035837   10.271599   11.133335    0.206895
   142.25   -20.25    1988    0.033830   10.502180   11.484878    0.223161
   142.25   -20.25    1989    0.035481    9.754190   11.380239    0.501230
   142.25   -20.25    1990    0.029630    9.600325   11.516117    1.127238
   142.25   -20.25    1991    0.033400    9.285956    9.636634    0.206570
   142.25   -20.25    1992    0.036627   10.537081   11.374080    0.189138
   142.25   -20.25    1993    0.037986   10.219708   12.124288    1.119566
   142.25   -20.25    1994    0.033571   10.262519   11.972782    0.824399
   142.25   -20.25    1995    0.035857   10.012131   10.798827    0.168255
   142.25   -20.25    1996    0.035449   10.339428   11.168316    0.214953
   142.25   -20.25    1997    0.033171    8.117524    8.619701    0.179785
   142.25   -20.25    1998    0.036425   10.747919   11.836715    0.234539
   142.25   -20.25    1999    0.034943    9.098962    9.770091    0.203582
   142.25   -20.25    2000    0.034163    8.573919    9.797236    0.402959
   142.25   -20.25    2001    0.032928    9.155841    9.860417    0.210998
   142.25   -20.25    2002    0.030238    8.959331    9.459476    0.205782
   142.25   -20.25    2003    0.035390    9.922428   10.640866    0.198603
   142.25   -20.25    2004    0.031426    8.311216    8.701768    0.214531
   142.25   -20.25    2005    0.034989   11.065204   11.949332    0.202561
   142.25   -20.25    2006    0.028434    8.076647    8.824169    0.249437
   142.25   -20.25    2007    0.030183    8.640581   10.340462    0.603995
   142.25   -20.25    2008    0.031891    9.389675    9.982602    0.187904
   142.25   -20.25    2009    0.031915    8.161363    8.538168    0.260688
   142.25   -20.25    2010    0.036987    8.007850    9.497806    0.517425
