      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   111.9122    16.6280     0.0000     0.0156     0.0040     0.0000
    41.75    60.75    1981   103.2123    12.0650     0.0000     0.0209     0.0104     0.0000
    41.75    60.75    1982    99.7153     0.0088     0.0000     0.0223     0.0114     0.0000
    41.75    60.75    1983    96.2338     8.2402     0.0000     0.0178     0.0081     0.0000
    41.75    60.75    1984    99.8216     7.6325     0.0000     0.0275     0.0186     0.0002
    41.75    60.75    1985    96.5754    14.4145     0.0000     0.0353     0.0255     0.0000
    41.75    60.75    1986   102.6374     7.0099     0.0000     0.0419     0.0300     0.0001
    41.75    60.75    1987   105.6129    12.3869     0.0000     0.0424     0.0333     0.0000
    41.75    60.75    1988    96.1639    14.1646     0.0000     0.0356     0.0198     0.0000
    41.75    60.75    1989    88.8120     6.6642     0.0000     0.0171     0.0086     0.0002
    41.75    60.75    1990    86.0848     9.1830     0.0000     0.0112     0.0024     0.0000
    41.75    60.75    1991    80.9988    10.4740     0.0000     0.0298     0.0218     0.0000
    41.75    60.75    1992    82.9546    26.5227     0.0162     0.0431     0.0303     0.0000
    41.75    60.75    1993    86.3583     7.7970     0.0000     0.0112     0.0027     0.0000
    41.75    60.75    1994    89.0282    13.1135     0.0000     0.0200     0.0114     0.0000
    41.75    60.75    1995    90.4706    11.5157     0.0000     0.0231     0.0151     0.0000
    41.75    60.75    1996    90.6046     8.4388     0.0000     0.0530     0.0462     0.0000
    41.75    60.75    1997    93.9858    17.3157     0.0000     0.0140     0.0044     0.0000
    41.75    60.75    1998    95.5968     6.1092     0.0000     0.0194     0.0105     0.0000
    41.75    60.75    1999    90.0390    15.4629     0.0000     0.0189     0.0103     0.0000
    41.75    60.75    2000    86.6303    10.0455     0.0000     0.0326     0.0246     0.0000
    41.75    60.75    2001    83.7223    16.7423     0.0000     0.0373     0.0300     0.0000
    41.75    60.75    2002    81.8084    21.4555     0.0000     0.0166     0.0085     0.0000
    41.75    60.75    2003    83.9839    10.4042     0.0000     0.0159     0.0073     0.0000
    41.75    60.75    2004    78.7294     8.3418     0.0000     0.0182     0.0105     0.0000
    41.75    60.75    2005    74.6845    15.8936     0.0000     0.0319     0.0249     0.0000
    41.75    60.75    2006    75.2055     7.4137     0.0000     0.0287     0.0195     0.0000
    41.75    60.75    2007    71.4526    10.9888     0.0000     0.0117     0.0047     0.0000
    41.75    60.75    2008    70.4987     5.3423     0.0000     0.0282     0.0212     0.0000
    41.75    60.75    2009    70.6948     8.2732     0.0000     0.0360     0.0294     0.0000
    41.75    60.75    2010    73.7476    10.4547     0.0000     0.0450     0.0399     0.0000
   142.25   -20.25    1980    15.9232    52.5236     1.0022     0.0659     0.0667     0.0001
   142.25   -20.25    1981    14.9279    43.4739     0.9345     0.0765     0.0775     0.0001
   142.25   -20.25    1982    16.0871    48.4103     0.9215     0.0628     0.0634     0.0000
   142.25   -20.25    1983    16.0252    46.8982     1.0002     0.0833     0.0841     0.0001
   142.25   -20.25    1984    15.2244    39.0404     0.8308     0.0833     0.0840     0.0001
   142.25   -20.25    1985    14.5403    50.7176     2.1750     0.0988     0.1044     0.0005
   142.25   -20.25    1986    16.8707    63.3332     1.5011     0.0876     0.0897     0.0001
   142.25   -20.25    1987    15.2436    48.4315     2.1932     0.0418     0.0494     0.0015
   142.25   -20.25    1988    15.8417    49.8252     4.8902     0.0676     0.1095     0.0104
   142.25   -20.25    1989    17.2881    40.2617     1.1045     0.1298     0.1312     0.0001
   142.25   -20.25    1990    12.2961    36.5828     0.9218     0.0649     0.0661     0.0001
   142.25   -20.25    1991    14.8247    42.8009     0.7047     0.0490     0.0492     0.0000
   142.25   -20.25    1992    16.2156    50.2424     2.2031     0.0737     0.0798     0.0006
   142.25   -20.25    1993    16.9875    46.8730     2.0832     0.0959     0.1031     0.0009
   142.25   -20.25    1994    15.0624    49.0239     0.7046     0.0440     0.0442     0.0000
   142.25   -20.25    1995    15.6871    45.8246     2.2609     0.0510     0.0598     0.0012
   142.25   -20.25    1996    13.5500    44.2655     1.5291     0.1002     0.1035     0.0003
   142.25   -20.25    1997    16.8810    29.4139     3.8793     0.0380     0.0830     0.0197
   142.25   -20.25    1998    11.9247    31.5818     2.3283     0.0531     0.0621     0.0073
   142.25   -20.25    1999    15.4352    33.9259     2.8319     0.0504     0.0680     0.0074
   142.25   -20.25    2000    16.1004    21.9723     4.4145     0.0177     0.1032     0.1102
   142.25   -20.25    2001    12.2486    32.1219     2.2188     0.0707     0.0832     0.0015
   142.25   -20.25    2002    14.9254    47.3202     0.7818     0.0404     0.0407     0.0000
   142.25   -20.25    2003    16.0239    45.6381     3.1392     0.0576     0.0727     0.0052
   142.25   -20.25    2004    14.5961    35.3305     3.1015     0.0517     0.0736     0.0132
   142.25   -20.25    2005    13.8539    49.4230     1.6781     0.0830     0.0866     0.0002
   142.25   -20.25    2006    13.2352    36.6245     0.8089     0.0461     0.0467     0.0001
   142.25   -20.25    2007    13.6416    29.1331     3.0899     0.0287     0.0630     0.0135
   142.25   -20.25    2008    12.8318    37.6297     1.5651     0.0501     0.0539     0.0004
   142.25   -20.25    2009    16.8890    40.6570     2.3408     0.0515     0.0602     0.0039
   142.25   -20.25    2010    16.5579    18.7268     3.8977     0.0119     0.1015     0.0848
