      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   101.1155    15.2123     0.0000     0.0140     0.0036     0.0000
    41.75    60.75    1981    95.0380    11.6431     0.0000     0.0193     0.0096     0.0000
    41.75    60.75    1982    90.3007     0.0080     0.0000     0.0202     0.0103     0.0000
    41.75    60.75    1983    86.6908     7.9473     0.0000     0.0160     0.0073     0.0000
    41.75    60.75    1984    90.2988     7.3454     0.0000     0.0249     0.0169     0.0002
    41.75    60.75    1985    86.0014    13.3557     0.0000     0.0315     0.0228     0.0000
    41.75    60.75    1986    91.9118     6.6985     0.0000     0.0375     0.0268     0.0001
    41.75    60.75    1987    94.0709    11.3754     0.0000     0.0377     0.0297     0.0000
    41.75    60.75    1988    86.4152    14.2692     0.0000     0.0321     0.0179     0.0000
    41.75    60.75    1989    79.5270     6.4777     0.0000     0.0153     0.0078     0.0002
    41.75    60.75    1990    74.7217     8.3707     0.0000     0.0097     0.0021     0.0000
    41.75    60.75    1991    71.3202     9.7420     0.0000     0.0262     0.0191     0.0000
    41.75    60.75    1992    73.1495    24.3017     0.0148     0.0380     0.0267     0.0000
    41.75    60.75    1993    73.2578     7.1137     0.0000     0.0095     0.0022     0.0000
    41.75    60.75    1994    75.3766    11.8690     0.0000     0.0168     0.0096     0.0000
    41.75    60.75    1995    80.4486    11.8938     0.0000     0.0206     0.0135     0.0000
    41.75    60.75    1996    79.5766     7.9752     0.0000     0.0462     0.0403     0.0000
    41.75    60.75    1997    83.0091    15.6023     0.0000     0.0124     0.0039     0.0000
    41.75    60.75    1998    84.3916     5.7242     0.0000     0.0171     0.0093     0.0000
    41.75    60.75    1999    81.4559    14.9402     0.0000     0.0172     0.0094     0.0000
    41.75    60.75    2000    77.9645     9.6674     0.0000     0.0293     0.0221     0.0000
    41.75    60.75    2001    74.2350    16.3819     0.0000     0.0330     0.0265     0.0000
    41.75    60.75    2002    72.4501    19.8225     0.0000     0.0147     0.0076     0.0000
    41.75    60.75    2003    75.3463     9.7392     0.0000     0.0142     0.0065     0.0000
    41.75    60.75    2004    69.7135     7.4553     0.0000     0.0161     0.0092     0.0000
    41.75    60.75    2005    67.7967    15.2513     0.0000     0.0289     0.0225     0.0000
    41.75    60.75    2006    67.1231     6.9174     0.0000     0.0256     0.0174     0.0000
    41.75    60.75    2007    61.6868     9.9245     0.0000     0.0101     0.0040     0.0000
    41.75    60.75    2008    58.1362     4.6072     0.0000     0.0231     0.0173     0.0000
    41.75    60.75    2009    59.5264     7.4339     0.0000     0.0303     0.0247     0.0000
    41.75    60.75    2010    65.1313     9.8884     0.0000     0.0398     0.0353     0.0000
   142.25   -20.25    1980     9.8590    31.3170     0.7795     0.0595     0.0602     0.0001
   142.25   -20.25    1981     9.2817    23.3118     0.7676     0.0697     0.0707     0.0001
   142.25   -20.25    1982     8.1889    30.4996     0.7387     0.0580     0.0585     0.0000
   142.25   -20.25    1983    11.2551    29.8519     0.8529     0.0783     0.0792     0.0001
   142.25   -20.25    1984    10.4560    25.6287     0.7184     0.0791     0.0799     0.0001
   142.25   -20.25    1985    10.3739    29.0321     1.6249     0.0905     0.0961     0.0005
   142.25   -20.25    1986     9.9691    39.6028     1.3108     0.0841     0.0862     0.0002
   142.25   -20.25    1987     8.8099    29.6025     1.9224     0.0310     0.0395     0.0015
   142.25   -20.25    1988    10.9586    29.3896     2.4300     0.0295     0.0464     0.0086
   142.25   -20.25    1989    12.5640    22.8170     0.8095     0.1140     0.1153     0.0001
   142.25   -20.25    1990     8.0589    26.4024     0.8437     0.0614     0.0626     0.0001
   142.25   -20.25    1991     7.7791    28.5604     0.5243     0.0445     0.0447     0.0000
   142.25   -20.25    1992    10.6455    32.8964     1.7602     0.0638     0.0700     0.0006
   142.25   -20.25    1993    12.2016    27.7139     1.5822     0.0858     0.0930     0.0009
   142.25   -20.25    1994     9.0292    35.2489     0.4272     0.0385     0.0386     0.0000
   142.25   -20.25    1995     9.0431    28.9085     1.9741     0.0435     0.0530     0.0012
   142.25   -20.25    1996     9.9468    28.0931     1.2986     0.1007     0.1041     0.0003
   142.25   -20.25    1997    11.8154    18.5570     1.9261     0.0191     0.0344     0.0117
   142.25   -20.25    1998     8.7025    20.7743     1.6617     0.0469     0.0534     0.0068
   142.25   -20.25    1999    11.0544    20.3529     1.8965     0.0286     0.0420     0.0071
   142.25   -20.25    2000    13.4907    14.0719     2.2541     0.0129     0.0437     0.0366
   142.25   -20.25    2001     9.5790    23.6058     1.9066     0.0700     0.0805     0.0011
   142.25   -20.25    2002     9.3276    32.8231     0.5141     0.0348     0.0349     0.0000
   142.25   -20.25    2003    10.8015    31.2199     2.4065     0.0310     0.0454     0.0051
   142.25   -20.25    2004    13.1773    28.2464     2.5364     0.0407     0.0594     0.0136
   142.25   -20.25    2005     8.2340    36.4858     1.4905     0.0784     0.0818     0.0002
   142.25   -20.25    2006     8.8378    27.8969     0.6134     0.0425     0.0429     0.0000
   142.25   -20.25    2007    10.5549    20.6804     2.9019     0.0227     0.0612     0.0144
   142.25   -20.25    2008     8.7417    28.3675     1.3474     0.0558     0.0588     0.0003
   142.25   -20.25    2009    12.1697    26.1157     1.5153     0.0409     0.0463     0.0017
   142.25   -20.25    2010    15.4593    13.7628     2.5005     0.0100     0.0560     0.0462
