      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.021566    5.957704    5.567256    0.006824
    41.75    60.75    1981    0.034292    8.551631    7.355803    0.001904
    41.75    60.75    1982    0.020432    5.637070    4.939243    0.000088
    41.75    60.75    1983    0.024563    6.881234    6.507132    0.008626
    41.75    60.75    1984    0.023521    6.169415    5.775022    0.002584
    41.75    60.75    1985    0.021980    5.810857    5.358944    0.004089
    41.75    60.75    1986    0.018711    5.081218    4.785123    0.021953
    41.75    60.75    1987    0.019631    5.478581    5.241952    0.006581
    41.75    60.75    1988    0.030831    8.549913    7.974908    0.000000
    41.75    60.75    1989    0.032406    8.657277    8.125175    0.021361
    41.75    60.75    1990    0.021738    5.806720    5.402409    0.003636
    41.75    60.75    1991    0.023795    6.672479    6.110967    0.000000
    41.75    60.75    1992    0.018262    4.673246    3.684859    0.000000
    41.75    60.75    1993    0.017608    4.473359    4.230964    0.001747
    41.75    60.75    1994    0.015906    3.753768    3.418834    0.039837
    41.75    60.75    1995    0.024944    6.976100    6.549046    0.000037
    41.75    60.75    1996    0.018257    4.901214    4.440917    0.000051
    41.75    60.75    1997    0.018642    4.838527    3.989822    0.000611
    41.75    60.75    1998    0.022159    5.279815    5.068798    0.035590
    41.75    60.75    1999    0.028285    7.471476    6.527583    0.000006
    41.75    60.75    2000    0.025953    6.835078    6.144767    0.000000
    41.75    60.75    2001    0.021209    5.137312    4.038763    0.000052
    41.75    60.75    2002    0.020051    5.120259    4.291622    0.001443
    41.75    60.75    2003    0.020251    4.810216    4.126354    0.034873
    41.75    60.75    2004    0.019750    5.176223    4.590208    0.002030
    41.75    60.75    2005    0.023609    6.213562    5.366082    0.000000
    41.75    60.75    2006    0.020761    5.035891    4.340997    0.005653
    41.75    60.75    2007    0.019840    5.134701    5.053351    0.089038
    41.75    60.75    2008    0.014709    3.930396    3.706381    0.012512
    41.75    60.75    2009    0.015360    3.784145    3.370778    0.000840
    41.75    60.75    2010    0.024636    5.782041    4.843554    0.002325
   142.25   -20.25    1980    0.032795    9.537436    9.764408    0.071227
   142.25   -20.25    1981    0.033158    8.624513    9.480159    0.277349
   142.25   -20.25    1982    0.029831    9.331374    9.594182    0.089856
   142.25   -20.25    1983    0.028570    9.128840   10.391465    0.481821
   142.25   -20.25    1984    0.028537    7.966859    8.452043    0.148296
   142.25   -20.25    1985    0.031547    9.991793   11.299653    0.297415
   142.25   -20.25    1986    0.034143   10.452073   10.721491    0.033666
   142.25   -20.25    1987    0.031259    9.235125    9.683867    0.095711
   142.25   -20.25    1988    0.030621    9.571113   10.459226    0.210330
   142.25   -20.25    1989    0.030459    8.500863    8.882663    0.114677
   142.25   -20.25    1990    0.026697    9.023096   10.627879    0.893284
   142.25   -20.25    1991    0.030434    8.568190    8.908399    0.203126
   142.25   -20.25    1992    0.033067    9.766495   10.535586    0.179201
   142.25   -20.25    1993    0.032432    8.896383    9.777924    0.215438
   142.25   -20.25    1994    0.030000    9.287466    9.547843    0.092027
   142.25   -20.25    1995    0.032395    9.261538    9.926955    0.150474
   142.25   -20.25    1996    0.032106    9.328755    9.874969    0.151090
   142.25   -20.25    1997    0.029537    7.370912    7.820235    0.168222
   142.25   -20.25    1998    0.032863    9.942923   10.761905    0.183730
   142.25   -20.25    1999    0.031080    8.268890    8.798109    0.153977
   142.25   -20.25    2000    0.029597    7.383475    8.062683    0.263401
   142.25   -20.25    2001    0.029615    8.553603    9.146780    0.183981
   142.25   -20.25    2002    0.028179    8.264797    8.709092    0.184675
   142.25   -20.25    2003    0.033147    9.284543    9.941596    0.184085
   142.25   -20.25    2004    0.029758    7.642842    8.012522    0.201888
   142.25   -20.25    2005    0.033345   10.706335   11.345310    0.159147
   142.25   -20.25    2006    0.026351    7.614031    8.253023    0.227388
   142.25   -20.25    2007    0.027526    8.135626    9.409119    0.430691
   142.25   -20.25    2008    0.029525    8.890540    9.458908    0.188991
   142.25   -20.25    2009    0.028947    7.236807    7.590524    0.256711
   142.25   -20.25    2010    0.034094    7.185315    8.269077    0.406230
