      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024577    6.802030    6.479846    0.018061
    41.75    60.75    1981    0.041073   10.801790    9.777830    0.002379
    41.75    60.75    1982    0.023931    6.713372    6.087266    0.000033
    41.75    60.75    1983    0.028237    7.807860    7.640820    0.050908
    41.75    60.75    1984    0.027042    6.879679    6.565880    0.001875
    41.75    60.75    1985    0.026374    7.112878    6.697386    0.004100
    41.75    60.75    1986    0.022118    5.861150    5.585743    0.013793
    41.75    60.75    1987    0.023121    6.387874    6.167698    0.007480
    41.75    60.75    1988    0.036612    9.990717    9.530181    0.000000
    41.75    60.75    1989    0.038368   10.008562    9.568088    0.017258
    41.75    60.75    1990    0.026477    7.115817    6.731766    0.003277
    41.75    60.75    1991    0.029926    8.588101    8.088897    0.000000
    41.75    60.75    1992    0.023820    6.378016    5.392071    0.000000
    41.75    60.75    1993    0.021384    4.827039    4.588622    0.003251
    41.75    60.75    1994    0.021374    5.194500    4.804946    0.030405
    41.75    60.75    1995    0.031176    8.610762    8.215613    0.000069
    41.75    60.75    1996    0.022270    6.074465    5.631467    0.000245
    41.75    60.75    1997    0.023830    6.400147    5.603046    0.000337
    41.75    60.75    1998    0.026551    6.237094    6.019591    0.030064
    41.75    60.75    1999    0.034454    9.811880    9.034386    0.000006
    41.75    60.75    2000    0.030493    7.981622    7.393474    0.000000
    41.75    60.75    2001    0.027273    6.864065    5.851928    0.000033
    41.75    60.75    2002    0.025067    6.773672    6.021956    0.000910
    41.75    60.75    2003    0.025222    6.195667    5.548956    0.030971
    41.75    60.75    2004    0.024078    6.652678    6.108215    0.001822
    41.75    60.75    2005    0.028885    8.008246    7.287965    0.000000
    41.75    60.75    2006    0.024617    6.267053    5.682892    0.009023
    41.75    60.75    2007    0.024026    6.036212    5.877313    0.073103
    41.75    60.75    2008    0.018522    4.680264    4.440681    0.014998
    41.75    60.75    2009    0.020731    5.448149    5.044611    0.000875
    41.75    60.75    2010    0.032433    7.713435    6.872187    0.003234
   142.25   -20.25    1980    0.040647   11.592086   14.702595    0.819576
   142.25   -20.25    1981    0.041932   11.195051   14.783479    1.728820
   142.25   -20.25    1982    0.037931   11.205818   15.504581    1.208317
   142.25   -20.25    1983    0.038401   11.900322   16.139622    1.212495
   142.25   -20.25    1984    0.036789   10.012887   13.526710    1.405977
   142.25   -20.25    1985    0.037458   12.183726   15.186341    0.538775
   142.25   -20.25    1986    0.040025   12.923004   15.624696    0.257368
   142.25   -20.25    1987    0.040087   11.680701   19.516159    2.451982
   142.25   -20.25    1988    0.035800   11.758740   16.117777    0.597018
   142.25   -20.25    1989    0.039024   10.893940   17.797704    2.232307
   142.25   -20.25    1990    0.035811   11.100563   15.308061    1.857581
   142.25   -20.25    1991    0.039566   10.740507   12.326351    0.759544
   142.25   -20.25    1992    0.041477   12.060059   15.774374    1.560882
   142.25   -20.25    1993    0.041184   11.237485   16.219116    3.958493
   142.25   -20.25    1994    0.037467   11.257298   17.056240    2.946800
   142.25   -20.25    1995    0.041221   11.823225   15.347359    0.758463
   142.25   -20.25    1996    0.038584   11.639852   15.814781    1.107697
   142.25   -20.25    1997    0.038874    9.350852   11.694692    1.465072
   142.25   -20.25    1998    0.041978   12.413464   14.933007    0.899050
   142.25   -20.25    1999    0.038946   10.322030   13.026913    0.881563
   142.25   -20.25    2000    0.038876    9.925636   12.627303    2.635123
   142.25   -20.25    2001    0.039749   10.650553   11.522809    0.292766
   142.25   -20.25    2002    0.035227   10.205887   10.889485    0.284088
   142.25   -20.25    2003    0.040298   11.450687   14.243186    1.260752
   142.25   -20.25    2004    0.036651    9.767276   12.290722    0.915810
   142.25   -20.25    2005    0.038509   12.258574   13.376494    0.250253
   142.25   -20.25    2006    0.034251    9.288022   12.039363    1.166225
   142.25   -20.25    2007    0.035811    9.901362   12.180560    0.683333
   142.25   -20.25    2008    0.037677   10.701023   12.418728    0.545907
   142.25   -20.25    2009    0.036915    9.535230   10.526555    0.534007
   142.25   -20.25    2010    0.041240    9.204394   13.078647    1.490885
