      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    94.2393    15.8785     0.0000     0.0131     0.0034     0.0000
    41.75    60.75    1981    88.9284    11.2277     0.0000     0.0181     0.0090     0.0000
    41.75    60.75    1982    80.7077     0.0071     0.0000     0.0181     0.0093     0.0000
    41.75    60.75    1983    77.7288     7.4924     0.0000     0.0144     0.0065     0.0000
    41.75    60.75    1984    83.6681     7.1429     0.0000     0.0230     0.0157     0.0002
    41.75    60.75    1985    78.2134    12.9652     0.0000     0.0284     0.0204     0.0000
    41.75    60.75    1986    84.5303     6.6860     0.0000     0.0345     0.0247     0.0001
    41.75    60.75    1987    87.0337    11.5761     0.0000     0.0349     0.0274     0.0000
    41.75    60.75    1988    80.8614    13.7635     0.0000     0.0300     0.0167     0.0000
    41.75    60.75    1989    77.8941     6.1423     0.0000     0.0150     0.0075     0.0002
    41.75    60.75    1990    71.4171     8.3867     0.0000     0.0093     0.0020     0.0000
    41.75    60.75    1991    68.9128     9.4179     0.0000     0.0254     0.0185     0.0000
    41.75    60.75    1992    67.7112    24.3578     0.0158     0.0344     0.0239     0.0000
    41.75    60.75    1993    64.7657     6.9437     0.0000     0.0085     0.0020     0.0000
    41.75    60.75    1994    65.6766    11.2766     0.0000     0.0148     0.0085     0.0000
    41.75    60.75    1995    74.0370    10.5435     0.0000     0.0189     0.0124     0.0000
    41.75    60.75    1996    70.1252     7.6431     0.0000     0.0415     0.0363     0.0000
    41.75    60.75    1997    74.2438    15.0611     0.0000     0.0111     0.0035     0.0000
    41.75    60.75    1998    74.5112     5.4103     0.0000     0.0151     0.0082     0.0000
    41.75    60.75    1999    74.7067    13.8903     0.0000     0.0157     0.0086     0.0000
    41.75    60.75    2000    72.0800     9.1205     0.0000     0.0271     0.0205     0.0000
    41.75    60.75    2001    68.0065    16.1767     0.0000     0.0302     0.0242     0.0000
    41.75    60.75    2002    65.6834    19.4139     0.0000     0.0131     0.0066     0.0000
    41.75    60.75    2003    66.1311     7.7864     0.0000     0.0125     0.0057     0.0000
    41.75    60.75    2004    59.2660     6.9891     0.0000     0.0138     0.0080     0.0000
    41.75    60.75    2005    59.7601    13.9873     0.0000     0.0254     0.0198     0.0000
    41.75    60.75    2006    58.8711     6.5476     0.0000     0.0225     0.0152     0.0000
    41.75    60.75    2007    53.2968     9.0245     0.0000     0.0087     0.0035     0.0000
    41.75    60.75    2008    47.7857     4.3241     0.0000     0.0192     0.0144     0.0000
    41.75    60.75    2009    48.2112     6.5252     0.0000     0.0244     0.0199     0.0000
    41.75    60.75    2010    57.2569     9.0776     0.0000     0.0349     0.0309     0.0000
   142.25   -20.25    1980    14.5812    45.7847     0.9311     0.0655     0.0663     0.0001
   142.25   -20.25    1981    13.5803    36.9426     0.8725     0.0759     0.0769     0.0001
   142.25   -20.25    1982    13.3423    40.9326     0.8523     0.0625     0.0631     0.0000
   142.25   -20.25    1983    14.1730    39.8254     0.9318     0.0828     0.0837     0.0001
   142.25   -20.25    1984    13.8662    34.3004     0.7846     0.0834     0.0841     0.0001
   142.25   -20.25    1985    13.3788    42.4039     1.9254     0.0962     0.1016     0.0005
   142.25   -20.25    1986    15.2301    53.9386     1.4132     0.0873     0.0894     0.0002
   142.25   -20.25    1987    13.0117    40.0177     2.0161     0.0376     0.0452     0.0015
   142.25   -20.25    1988    14.7163    42.6822     3.9323     0.0593     0.0886     0.0090
   142.25   -20.25    1989    15.2837    31.7209     0.9588     0.1266     0.1280     0.0001
   142.25   -20.25    1990    11.0849    32.6590     0.8819     0.0650     0.0661     0.0001
   142.25   -20.25    1991    11.8856    35.9800     0.6248     0.0486     0.0489     0.0000
   142.25   -20.25    1992    14.8598    44.5028     2.0163     0.0708     0.0767     0.0006
   142.25   -20.25    1993    15.8154    40.7185     1.8905     0.0929     0.0999     0.0008
   142.25   -20.25    1994    11.6902    41.0672     0.5602     0.0438     0.0439     0.0000
   142.25   -20.25    1995    13.9003    39.7495     2.1020     0.0484     0.0570     0.0012
   142.25   -20.25    1996    11.8721    35.8410     1.3825     0.0990     0.1023     0.0003
   142.25   -20.25    1997    14.2791    23.5424     2.7085     0.0289     0.0532     0.0139
   142.25   -20.25    1998    11.1693    27.9377     2.0595     0.0516     0.0591     0.0067
   142.25   -20.25    1999    13.4343    27.4460     2.3285     0.0412     0.0556     0.0069
   142.25   -20.25    2000    14.4549    17.5753     3.0455     0.0149     0.0591     0.0545
   142.25   -20.25    2001    10.1968    27.1002     2.0727     0.0698     0.0814     0.0014
   142.25   -20.25    2002    11.5461    40.5065     0.6861     0.0398     0.0401     0.0000
   142.25   -20.25    2003    13.7578    38.4216     2.6743     0.0470     0.0604     0.0050
   142.25   -20.25    2004    12.7074    29.9248     2.5113     0.0394     0.0561     0.0121
   142.25   -20.25    2005    11.2044    42.5462     1.5600     0.0828     0.0863     0.0002
   142.25   -20.25    2006    10.0999    30.7908     0.6844     0.0460     0.0465     0.0000
   142.25   -20.25    2007    12.1866    25.2441     2.8991     0.0252     0.0584     0.0131
   142.25   -20.25    2008     9.7230    31.2267     1.4551     0.0498     0.0533     0.0004
   142.25   -20.25    2009    13.7917    33.4996     1.9876     0.0450     0.0526     0.0034
   142.25   -20.25    2010    15.2989    15.0669     2.7444     0.0101     0.0586     0.0491
