      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026148    7.203731    6.863154    0.014547
    41.75    60.75    1981    0.043898   11.622502   10.576252    0.002099
    41.75    60.75    1982    0.025679    7.185668    6.558362    0.000004
    41.75    60.75    1983    0.030585    8.401120    8.213908    0.048427
    41.75    60.75    1984    0.029154    7.363695    7.032928    0.001858
    41.75    60.75    1985    0.028585    7.792979    7.370882    0.003850
    41.75    60.75    1986    0.023908    6.310067    6.017642    0.012821
    41.75    60.75    1987    0.024883    6.843734    6.609956    0.006331
    41.75    60.75    1988    0.039406   10.697699   10.222890    0.000000
    41.75    60.75    1989    0.041030   10.650422   10.181696    0.017238
    41.75    60.75    1990    0.028340    7.629154    7.236031    0.002991
    41.75    60.75    1991    0.032335    9.264172    8.738422    0.000000
    41.75    60.75    1992    0.026125    7.089015    6.077154    0.000005
    41.75    60.75    1993    0.023293    5.088613    4.847407    0.007547
    41.75    60.75    1994    0.023977    5.874694    5.444391    0.027125
    41.75    60.75    1995    0.034354    9.473292    9.038661    0.000094
    41.75    60.75    1996    0.024290    6.631790    6.176201    0.000286
    41.75    60.75    1997    0.026364    7.125028    6.280106    0.000348
    41.75    60.75    1998    0.029129    6.776962    6.543765    0.031830
    41.75    60.75    1999    0.037579   10.741777    9.912431    0.000006
    41.75    60.75    2000    0.032850    8.550756    7.947039    0.000000
    41.75    60.75    2001    0.029934    7.615022    6.569531    0.000044
    41.75    60.75    2002    0.027608    7.563069    6.789319    0.000888
    41.75    60.75    2003    0.028003    6.934056    6.262302    0.036503
    41.75    60.75    2004    0.026976    7.519247    6.948423    0.001529
    41.75    60.75    2005    0.032273    9.028183    8.263410    0.000000
    41.75    60.75    2006    0.027175    6.984110    6.376660    0.009371
    41.75    60.75    2007    0.026897    6.725964    6.522203    0.069955
    41.75    60.75    2008    0.021046    5.223465    4.958846    0.013983
    41.75    60.75    2009    0.024068    6.403092    5.962881    0.001025
    41.75    60.75    2010    0.036632    8.725113    7.800968    0.002831
   142.25   -20.25    1980    0.040402   11.512411   16.263317    1.262056
   142.25   -20.25    1981    0.042332   11.269090   16.216322    2.373316
   142.25   -20.25    1982    0.037749   11.150742   17.666488    1.834271
   142.25   -20.25    1983    0.038700   11.987130   18.776513    1.901449
   142.25   -20.25    1984    0.037126   10.062877   15.976584    2.325808
   142.25   -20.25    1985    0.037993   12.358323   16.413842    0.728723
   142.25   -20.25    1986    0.039827   12.836906   16.962496    0.389148
   142.25   -20.25    1987    0.040317   11.736667   25.214203    4.206446
   142.25   -20.25    1988    0.035776   11.728123   18.570946    0.899856
   142.25   -20.25    1989    0.038981   10.927672   21.848451    3.608414
   142.25   -20.25    1990    0.035814   11.163833   19.496196    3.594598
   142.25   -20.25    1991    0.040019   10.788284   13.241909    1.193147
   142.25   -20.25    1992    0.042039   12.190670   18.374034    2.909629
   142.25   -20.25    1993    0.041149   11.244499   18.471350    5.710115
   142.25   -20.25    1994    0.037333   11.200400   19.229404    4.101414
   142.25   -20.25    1995    0.041637   11.963048   18.775863    1.376828
   142.25   -20.25    1996    0.038724   11.728607   18.970158    1.969152
   142.25   -20.25    1997    0.039063    9.345417   14.167181    3.383311
   142.25   -20.25    1998    0.042842   12.652149   17.368702    1.979545
   142.25   -20.25    1999    0.039255   10.426199   14.554359    1.381114
   142.25   -20.25    2000    0.039113   10.067894   14.542821    4.654731
   142.25   -20.25    2001    0.040414   10.817457   12.738814    0.688345
   142.25   -20.25    2002    0.035432   10.294135   12.538752    1.064411
   142.25   -20.25    2003    0.041197   11.761699   17.034867    2.587457
   142.25   -20.25    2004    0.037445    9.978529   15.170190    1.566078
   142.25   -20.25    2005    0.039290   12.488649   14.627853    0.426257
   142.25   -20.25    2006    0.034762    9.445579   15.682525    2.948714
   142.25   -20.25    2007    0.036822   10.156974   14.332017    1.059632
   142.25   -20.25    2008    0.037983   10.787732   14.040884    1.072268
   142.25   -20.25    2009    0.037924    9.698873   12.023888    1.140718
   142.25   -20.25    2010    0.042572    9.543956   16.048213    2.581465
