      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   112.2414    15.1972     0.0000     0.0156     0.0040     0.0000
    41.75    60.75    1981   102.1518    11.4988     0.0000     0.0206     0.0101     0.0000
    41.75    60.75    1982    97.5040     0.0086     0.0000     0.0218     0.0111     0.0000
    41.75    60.75    1983    95.1724     7.7350     0.0000     0.0176     0.0080     0.0000
    41.75    60.75    1984   101.1081     6.9368     0.0000     0.0274     0.0184     0.0001
    41.75    60.75    1985    96.5888    13.8036     0.0000     0.0355     0.0257     0.0000
    41.75    60.75    1986   103.5856     6.6484     0.0000     0.0423     0.0302     0.0001
    41.75    60.75    1987   106.9283    11.9463     0.0000     0.0429     0.0337     0.0000
    41.75    60.75    1988    99.2040    14.1016     0.0000     0.0367     0.0204     0.0000
    41.75    60.75    1989    94.2406     6.1872     0.0000     0.0179     0.0088     0.0001
    41.75    60.75    1990    90.2139     8.9214     0.0000     0.0117     0.0025     0.0000
    41.75    60.75    1991    85.5300     9.8654     0.0000     0.0314     0.0229     0.0000
    41.75    60.75    1992    84.3085    24.5194     0.0139     0.0445     0.0317     0.0000
    41.75    60.75    1993    87.5661     7.4077     0.0000     0.0114     0.0027     0.0000
    41.75    60.75    1994    89.3319    12.6219     0.0000     0.0199     0.0114     0.0000
    41.75    60.75    1995    92.0771    11.6299     0.0000     0.0234     0.0152     0.0000
    41.75    60.75    1996    89.8981     7.7867     0.0000     0.0523     0.0455     0.0000
    41.75    60.75    1997    92.2188    15.1905     0.0000     0.0138     0.0044     0.0000
    41.75    60.75    1998    94.4543     5.8076     0.0000     0.0191     0.0104     0.0000
    41.75    60.75    1999    88.8113    14.3709     0.0000     0.0184     0.0099     0.0000
    41.75    60.75    2000    86.3777     9.8067     0.0000     0.0325     0.0245     0.0000
    41.75    60.75    2001    82.6693    16.4855     0.0000     0.0370     0.0298     0.0000
    41.75    60.75    2002    80.0168    19.7194     0.0000     0.0163     0.0084     0.0000
    41.75    60.75    2003    80.7374     8.6463     0.0000     0.0152     0.0069     0.0000
    41.75    60.75    2004    74.6550     7.5590     0.0000     0.0172     0.0098     0.0000
    41.75    60.75    2005    71.1161    14.4714     0.0000     0.0305     0.0239     0.0000
    41.75    60.75    2006    71.3862     6.7683     0.0000     0.0272     0.0184     0.0000
    41.75    60.75    2007    68.7426    10.1859     0.0000     0.0113     0.0045     0.0000
    41.75    60.75    2008    68.2440     5.0340     0.0000     0.0273     0.0205     0.0000
    41.75    60.75    2009    68.0922     7.7672     0.0000     0.0348     0.0284     0.0000
    41.75    60.75    2010    71.2097     9.7564     0.0000     0.0432     0.0383     0.0000
   142.25   -20.25    1980    14.0791    56.7737     1.0456     0.0760     0.0767     0.0001
   142.25   -20.25    1981    13.4428    49.1811     1.0762     0.0879     0.0888     0.0001
   142.25   -20.25    1982    16.0421    54.7379     0.9153     0.0691     0.0697     0.0000
   142.25   -20.25    1983    15.0541    55.5638     1.2116     0.0891     0.0901     0.0001
   142.25   -20.25    1984    16.4228    48.3579     0.8278     0.0895     0.0901     0.0001
   142.25   -20.25    1985    14.5704    58.6590     2.7469     0.1089     0.1158     0.0006
   142.25   -20.25    1986    14.5600    72.4814     1.7180     0.0950     0.0970     0.0001
   142.25   -20.25    1987    14.2921    55.5729     2.8107     0.0589     0.0671     0.0015
   142.25   -20.25    1988    14.9256    57.0232     6.3108     0.0454     0.1159     0.0179
   142.25   -20.25    1989    17.7451    46.9402     1.5127     0.1510     0.1530     0.0002
   142.25   -20.25    1990    14.2732    44.8826     0.9007     0.0709     0.0719     0.0001
   142.25   -20.25    1991    14.9926    48.8093     0.7129     0.0555     0.0558     0.0000
   142.25   -20.25    1992    14.9609    55.8533     2.7872     0.0863     0.0936     0.0007
   142.25   -20.25    1993    16.0558    51.2363     2.6847     0.1091     0.1187     0.0010
   142.25   -20.25    1994    16.1795    56.3715     0.6581     0.0504     0.0506     0.0000
   142.25   -20.25    1995    14.6997    52.6730     2.7513     0.0645     0.0732     0.0012
   142.25   -20.25    1996    13.5125    51.8552     1.8503     0.1055     0.1089     0.0003
   142.25   -20.25    1997    18.6871    35.0753     4.7805     0.0355     0.1005     0.0340
   142.25   -20.25    1998    12.7956    39.3539     2.6532     0.0609     0.0688     0.0098
   142.25   -20.25    1999    15.7866    39.6886     3.9857     0.0501     0.0822     0.0098
   142.25   -20.25    2000    17.7144    26.8114     4.9363     0.0189     0.1059     0.1099
   142.25   -20.25    2001    14.5874    40.0940     2.2272     0.0774     0.0874     0.0013
   142.25   -20.25    2002    16.1912    53.1749     0.8220     0.0459     0.0462     0.0000
   142.25   -20.25    2003    16.1609    51.2898     4.0368     0.0739     0.0949     0.0050
   142.25   -20.25    2004    17.6863    43.1756     4.1258     0.0643     0.0983     0.0138
   142.25   -20.25    2005    13.9241    56.0193     1.5743     0.0892     0.0921     0.0002
   142.25   -20.25    2006    16.3287    44.6868     0.7680     0.0504     0.0508     0.0000
   142.25   -20.25    2007    13.9304    32.9203     3.2651     0.0440     0.0711     0.0101
   142.25   -20.25    2008    14.9834    45.0018     1.5696     0.0526     0.0558     0.0004
   142.25   -20.25    2009    17.3522    45.5091     2.8345     0.0683     0.0779     0.0046
   142.25   -20.25    2010    18.3982    22.6157     4.7312     0.0140     0.1253     0.1102
