      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026840    7.381625    7.046509    0.015777
    41.75    60.75    1981    0.045314   12.081406   11.055079    0.001835
    41.75    60.75    1982    0.026506    7.393363    6.788683    0.000024
    41.75    60.75    1983    0.031614    8.606509    8.421983    0.048290
    41.75    60.75    1984    0.030189    7.562090    7.225136    0.001529
    41.75    60.75    1985    0.029561    8.136950    7.731996    0.003470
    41.75    60.75    1986    0.024666    6.471241    6.174939    0.010654
    41.75    60.75    1987    0.025619    6.977351    6.746092    0.005171
    41.75    60.75    1988    0.040598   10.878518   10.413058    0.000000
    41.75    60.75    1989    0.042256   10.901266   10.420087    0.015847
    41.75    60.75    1990    0.029035    7.794042    7.409310    0.002722
    41.75    60.75    1991    0.033149    9.473656    8.944906    0.000000
    41.75    60.75    1992    0.027146    7.477997    6.502190    0.000008
    41.75    60.75    1993    0.023933    5.037023    4.798789    0.008180
    41.75    60.75    1994    0.025204    6.214057    5.779121    0.023844
    41.75    60.75    1995    0.035779    9.814485    9.363744    0.000022
    41.75    60.75    1996    0.025226    6.870498    6.428039    0.000305
    41.75    60.75    1997    0.027651    7.515939    6.667358    0.000294
    41.75    60.75    1998    0.030299    6.975265    6.740602    0.032302
    41.75    60.75    1999    0.039112   11.217085   10.373315    0.000005
    41.75    60.75    2000    0.033814    8.734814    8.146700    0.000887
    41.75    60.75    2001    0.031005    7.965853    6.946285    0.000016
    41.75    60.75    2002    0.028398    7.874927    7.128378    0.000665
    41.75    60.75    2003    0.029022    7.262625    6.617583    0.039645
    41.75    60.75    2004    0.028150    7.890593    7.335128    0.001313
    41.75    60.75    2005    0.033714    9.523626    8.770241    0.000000
    41.75    60.75    2006    0.028202    7.310123    6.716575    0.009467
    41.75    60.75    2007    0.028055    6.970775    6.748399    0.064362
    41.75    60.75    2008    0.022152    5.413173    5.148129    0.012409
    41.75    60.75    2009    0.025580    6.859984    6.423913    0.001008
    41.75    60.75    2010    0.038662    9.250548    8.322004    0.002446
   142.25   -20.25    1980    0.040347   11.477366   15.156905    0.977055
   142.25   -20.25    1981    0.042048   11.156592   15.262119    1.991660
   142.25   -20.25    1982    0.037635   11.122699   16.087347    1.396256
   142.25   -20.25    1983    0.038367   11.817878   16.580544    1.392256
   142.25   -20.25    1984    0.036783    9.960017   14.063814    1.638965
   142.25   -20.25    1985    0.037570   12.197421   15.396046    0.588027
   142.25   -20.25    1986    0.040082   12.785938   15.719393    0.281925
   142.25   -20.25    1987    0.040176   11.651871   21.104848    2.914211
   142.25   -20.25    1988    0.035935   11.695842   16.459587    0.655542
   142.25   -20.25    1989    0.039029   10.891740   19.024175    2.625082
   142.25   -20.25    1990    0.035553   11.026808   15.956366    2.198296
   142.25   -20.25    1991    0.039371   10.644812   12.421727    0.859668
   142.25   -20.25    1992    0.041468   12.001150   16.085824    1.726600
   142.25   -20.25    1993    0.041109   11.210210   16.862598    4.501225
   142.25   -20.25    1994    0.037241   11.171496   17.486969    3.215227
   142.25   -20.25    1995    0.041125   11.744120   15.587050    0.827241
   142.25   -20.25    1996    0.038619   11.654273   16.545677    1.303652
   142.25   -20.25    1997    0.038712    9.284430   12.021385    1.705340
   142.25   -20.25    1998    0.042021   12.369806   15.274079    1.041547
   142.25   -20.25    1999    0.038916   10.285796   13.346423    1.005149
   142.25   -20.25    2000    0.038859    9.962492   12.992728    3.019368
   142.25   -20.25    2001    0.039654   10.620623   11.724117    0.377259
   142.25   -20.25    2002    0.034938   10.143783   11.101263    0.400270
   142.25   -20.25    2003    0.040339   11.457891   14.593126    1.418283
   142.25   -20.25    2004    0.036769    9.785489   12.730724    1.058290
   142.25   -20.25    2005    0.038629   12.231470   13.525417    0.291827
   142.25   -20.25    2006    0.034031    9.256464   12.628426    1.440968
   142.25   -20.25    2007    0.035683    9.884738   12.553863    0.780579
   142.25   -20.25    2008    0.037519   10.665087   12.703400    0.648964
   142.25   -20.25    2009    0.036997    9.510967   10.734616    0.660695
   142.25   -20.25    2010    0.041665    9.331129   13.701431    1.696269
