      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   101.2583    15.0848     0.0000     0.0141     0.0036     0.0000
    41.75    60.75    1981    93.7562    11.2888     0.0000     0.0190     0.0094     0.0000
    41.75    60.75    1982    87.1866     0.0077     0.0000     0.0195     0.0100     0.0000
    41.75    60.75    1983    85.0323     7.6800     0.0000     0.0157     0.0072     0.0000
    41.75    60.75    1984    90.6535     6.9963     0.0000     0.0248     0.0168     0.0001
    41.75    60.75    1985    85.2596    13.2109     0.0000     0.0312     0.0225     0.0000
    41.75    60.75    1986    92.2675     6.5940     0.0000     0.0377     0.0269     0.0001
    41.75    60.75    1987    94.7424    11.4380     0.0000     0.0380     0.0299     0.0000
    41.75    60.75    1988    86.8893    13.9150     0.0000     0.0323     0.0180     0.0000
    41.75    60.75    1989    82.1488     6.1790     0.0000     0.0157     0.0079     0.0001
    41.75    60.75    1990    76.1935     8.3817     0.0000     0.0099     0.0021     0.0000
    41.75    60.75    1991    73.5300     9.5726     0.0000     0.0270     0.0197     0.0000
    41.75    60.75    1992    73.8932    25.1646     0.0153     0.0382     0.0268     0.0000
    41.75    60.75    1993    73.3180     7.1140     0.0000     0.0095     0.0023     0.0000
    41.75    60.75    1994    74.6457    11.7453     0.0000     0.0167     0.0096     0.0000
    41.75    60.75    1995    80.8174    11.2166     0.0000     0.0206     0.0135     0.0000
    41.75    60.75    1996    78.3930     7.7875     0.0000     0.0459     0.0401     0.0000
    41.75    60.75    1997    82.0491    15.1811     0.0000     0.0122     0.0039     0.0000
    41.75    60.75    1998    83.2773     5.6297     0.0000     0.0169     0.0092     0.0000
    41.75    60.75    1999    80.6759    14.2198     0.0000     0.0169     0.0092     0.0000
    41.75    60.75    2000    76.9845     9.1798     0.0000     0.0289     0.0218     0.0000
    41.75    60.75    2001    72.4779    15.5359     0.0000     0.0323     0.0259     0.0000
    41.75    60.75    2002    70.0750    19.0096     0.0000     0.0142     0.0073     0.0000
    41.75    60.75    2003    72.1163     8.8189     0.0000     0.0136     0.0062     0.0000
    41.75    60.75    2004    65.2625     7.1284     0.0000     0.0151     0.0087     0.0000
    41.75    60.75    2005    64.7588    14.3701     0.0000     0.0277     0.0216     0.0000
    41.75    60.75    2006    64.5610     6.7037     0.0000     0.0246     0.0167     0.0000
    41.75    60.75    2007    60.4501     9.7261     0.0000     0.0099     0.0039     0.0000
    41.75    60.75    2008    56.3762     4.5839     0.0000     0.0225     0.0169     0.0000
    41.75    60.75    2009    57.5543     7.2352     0.0000     0.0292     0.0238     0.0000
    41.75    60.75    2010    63.5856     9.4625     0.0000     0.0387     0.0343     0.0000
   142.25   -20.25    1980    12.3481    37.2147     0.8125     0.0654     0.0661     0.0001
   142.25   -20.25    1981    11.4998    29.1419     0.7746     0.0755     0.0764     0.0001
   142.25   -20.25    1982    10.0694    33.0196     0.7640     0.0624     0.0630     0.0000
   142.25   -20.25    1983    11.9702    32.6392     0.8456     0.0825     0.0833     0.0001
   142.25   -20.25    1984    12.3272    28.6372     0.7084     0.0836     0.0843     0.0001
   142.25   -20.25    1985    11.7351    33.1663     1.6213     0.0928     0.0976     0.0004
   142.25   -20.25    1986    12.1566    43.0504     1.2827     0.0865     0.0886     0.0001
   142.25   -20.25    1987    10.0033    30.8600     1.7936     0.0317     0.0389     0.0014
   142.25   -20.25    1988    12.6900    33.7007     2.8934     0.0437     0.0624     0.0074
   142.25   -20.25    1989    13.3510    23.9370     0.8007     0.1240     0.1252     0.0001
   142.25   -20.25    1990     9.1620    27.7012     0.7977     0.0654     0.0664     0.0001
   142.25   -20.25    1991     8.8746    29.4011     0.5434     0.0485     0.0487     0.0000
   142.25   -20.25    1992    12.8054    37.3586     1.7798     0.0672     0.0726     0.0006
   142.25   -20.25    1993    14.0346    33.0286     1.6314     0.0891     0.0954     0.0008
   142.25   -20.25    1994     9.2638    34.3250     0.4665     0.0440     0.0441     0.0000
   142.25   -20.25    1995    11.2801    32.0805     1.8725     0.0449     0.0529     0.0011
   142.25   -20.25    1996    10.3780    28.0545     1.2074     0.0979     0.1009     0.0002
   142.25   -20.25    1997    12.3442    18.6908     1.8880     0.0216     0.0349     0.0098
   142.25   -20.25    1998    10.0399    23.3893     1.6880     0.0499     0.0555     0.0056
   142.25   -20.25    1999    11.7305    21.4007     1.8087     0.0317     0.0425     0.0057
   142.25   -20.25    2000    13.7319    14.4568     2.1393     0.0130     0.0375     0.0290
   142.25   -20.25    2001     9.8094    23.7218     1.8376     0.0703     0.0800     0.0012
   142.25   -20.25    2002     9.1178    33.5984     0.5885     0.0398     0.0400     0.0000
   142.25   -20.25    2003    11.6741    31.3586     2.2112     0.0373     0.0485     0.0043
   142.25   -20.25    2004    12.5763    26.7826     2.2123     0.0376     0.0519     0.0105
   142.25   -20.25    2005     8.6041    34.3109     1.3703     0.0832     0.0862     0.0002
   142.25   -20.25    2006     8.7942    26.8206     0.5921     0.0464     0.0468     0.0000
   142.25   -20.25    2007    10.6713    20.7304     2.5941     0.0219     0.0515     0.0116
   142.25   -20.25    2008     8.6067    27.0443     1.3118     0.0499     0.0530     0.0003
   142.25   -20.25    2009    11.7654    27.0901     1.6240     0.0405     0.0466     0.0027
   142.25   -20.25    2010    15.4305    13.4185     2.2380     0.0095     0.0456     0.0364
