      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024254    6.705339    6.336547    0.009143
    41.75    60.75    1981    0.039821   10.262729    9.131193    0.002262
    41.75    60.75    1982    0.023525    6.575449    5.912643    0.000084
    41.75    60.75    1983    0.028213    7.868166    7.611436    0.034977
    41.75    60.75    1984    0.026938    6.973883    6.613323    0.001852
    41.75    60.75    1985    0.025851    6.933356    6.488876    0.004280
    41.75    60.75    1986    0.021770    5.825672    5.524413    0.015281
    41.75    60.75    1987    0.022710    6.329352    6.086173    0.004569
    41.75    60.75    1988    0.035852    9.963750    9.435092    0.000000
    41.75    60.75    1989    0.037064    9.927799    9.428520    0.019390
    41.75    60.75    1990    0.025220    6.799608    6.402717    0.003005
    41.75    60.75    1991    0.028424    8.130739    7.587946    0.000000
    41.75    60.75    1992    0.022638    5.951932    4.925222    0.000021
    41.75    60.75    1993    0.021002    4.950903    4.697016    0.001788
    41.75    60.75    1994    0.020556    4.957433    4.553620    0.031164
    41.75    60.75    1995    0.030386    8.460348    8.011860    0.000075
    41.75    60.75    1996    0.021755    5.930694    5.465075    0.000148
    41.75    60.75    1997    0.023232    6.148982    5.279848    0.000411
    41.75    60.75    1998    0.026462    6.259404    6.022961    0.031124
    41.75    60.75    1999    0.033989    9.360849    8.451151    0.000006
    41.75    60.75    2000    0.030033    7.851672    7.193201    0.000000
    41.75    60.75    2001    0.026179    6.482605    5.390071    0.000019
    41.75    60.75    2002    0.024441    6.463392    5.640201    0.000976
    41.75    60.75    2003    0.024870    6.047499    5.349471    0.041034
    41.75    60.75    2004    0.024162    6.581539    5.984918    0.001954
    41.75    60.75    2005    0.028956    7.878817    7.049188    0.000000
    41.75    60.75    2006    0.024905    6.216756    5.548460    0.008170
    41.75    60.75    2007    0.024388    6.190245    6.011413    0.076245
    41.75    60.75    2008    0.018699    4.814514    4.565265    0.015103
    41.75    60.75    2009    0.020735    5.347820    4.895614    0.000896
    41.75    60.75    2010    0.031949    7.489244    6.503371    0.001965
   142.25   -20.25    1980    0.037110   10.530240   10.902115    0.127115
   142.25   -20.25    1981    0.038129    9.835427   10.947795    0.454901
   142.25   -20.25    1982    0.033196   10.126713   10.366008    0.081837
   142.25   -20.25    1983    0.032539    9.992221   11.095346    0.433977
   142.25   -20.25    1984    0.032187    8.746586    9.440681    0.240986
   142.25   -20.25    1985    0.034767   11.026252   12.295738    0.282227
   142.25   -20.25    1986    0.037608   11.324839   11.609955    0.038720
   142.25   -20.25    1987    0.035318   10.105700   10.516019    0.087912
   142.25   -20.25    1988    0.033479   10.429636   11.288660    0.198725
   142.25   -20.25    1989    0.034990    9.578028   10.084267    0.149659
   142.25   -20.25    1990    0.029582    9.579125   11.133423    0.904149
   142.25   -20.25    1991    0.033500    9.302969    9.611021    0.172194
   142.25   -20.25    1992    0.036657   10.528655   11.267510    0.167735
   142.25   -20.25    1993    0.037612   10.083518   11.045293    0.292600
   142.25   -20.25    1994    0.033093   10.148119   10.681604    0.225672
   142.25   -20.25    1995    0.035749    9.958856   10.645464    0.147805
   142.25   -20.25    1996    0.035223   10.241628   10.844195    0.156990
   142.25   -20.25    1997    0.032994    8.060862    8.481015    0.153262
   142.25   -20.25    1998    0.036508   10.777885   11.662837    0.191048
   142.25   -20.25    1999    0.035040    9.096391    9.641172    0.157478
   142.25   -20.25    2000    0.034381    8.575106    9.526883    0.309976
   142.25   -20.25    2001    0.033225    9.190659    9.782489    0.175513
   142.25   -20.25    2002    0.030561    9.027389    9.463435    0.178063
   142.25   -20.25    2003    0.035247    9.875433   10.504777    0.173195
   142.25   -20.25    2004    0.031337    8.281671    8.614618    0.176812
   142.25   -20.25    2005    0.035043   11.098347   11.859520    0.175250
   142.25   -20.25    2006    0.028617    8.089881    8.704313    0.207813
   142.25   -20.25    2007    0.030100    8.619264    9.946257    0.478735
   142.25   -20.25    2008    0.031873    9.372552    9.902185    0.167592
   142.25   -20.25    2009    0.032075    8.237489    8.584427    0.230590
   142.25   -20.25    2010    0.036884    7.951360    9.174747    0.421521
