      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026639    7.392871    6.998283    0.012594
    41.75    60.75    1981    0.044146   11.442539   10.228546    0.002354
    41.75    60.75    1982    0.026222    7.337464    6.631188    0.000058
    41.75    60.75    1983    0.031771    8.831612    8.575106    0.044939
    41.75    60.75    1984    0.029884    7.742100    7.342355    0.002184
    41.75    60.75    1985    0.028832    7.783778    7.303808    0.004377
    41.75    60.75    1986    0.024269    6.497184    6.165809    0.018303
    41.75    60.75    1987    0.025209    7.036331    6.769473    0.004835
    41.75    60.75    1988    0.039810   11.036076   10.471256    0.000000
    41.75    60.75    1989    0.040554   10.871889   10.307880    0.021213
    41.75    60.75    1990    0.027587    7.445310    7.016774    0.003613
    41.75    60.75    1991    0.031568    9.044238    8.441989    0.000000
    41.75    60.75    1992    0.025318    6.710073    5.609664    0.000007
    41.75    60.75    1993    0.023561    5.439908    5.160393    0.001799
    41.75    60.75    1994    0.024000    5.837848    5.364972    0.028924
    41.75    60.75    1995    0.034602    9.623648    9.104699    0.000111
    41.75    60.75    1996    0.024333    6.644842    6.147228    0.000238
    41.75    60.75    1997    0.026242    6.947315    5.972046    0.000432
    41.75    60.75    1998    0.029810    7.023675    6.759247    0.032339
    41.75    60.75    1999    0.037962   10.460175    9.441082    0.000006
    41.75    60.75    2000    0.033339    8.705888    8.000609    0.000000
    41.75    60.75    2001    0.029777    7.417934    6.223712    0.000029
    41.75    60.75    2002    0.027982    7.443434    6.526499    0.001140
    41.75    60.75    2003    0.028692    6.991445    6.214215    0.042014
    41.75    60.75    2004    0.028083    7.734307    7.068735    0.001709
    41.75    60.75    2005    0.033528    9.181586    8.255016    0.000000
    41.75    60.75    2006    0.028311    7.110117    6.380033    0.009261
    41.75    60.75    2007    0.028121    7.131285    6.886721    0.076139
    41.75    60.75    2008    0.021922    5.570829    5.276602    0.015209
    41.75    60.75    2009    0.024978    6.536524    6.015251    0.001169
    41.75    60.75    2010    0.037343    8.742329    7.602483    0.002165
   142.25   -20.25    1980    0.038036   10.897793   16.930196    1.608338
   142.25   -20.25    1981    0.041843   10.732337   17.202946    3.123637
   142.25   -20.25    1982    0.034955   10.673841   16.900140    1.745237
   142.25   -20.25    1983    0.035926   10.881460   15.328052    1.491155
   142.25   -20.25    1984    0.034309    9.281543   14.628647    2.150508
   142.25   -20.25    1985    0.036995   11.747594   15.042187    0.686767
   142.25   -20.25    1986    0.039139   11.708909   13.524875    0.187107
   142.25   -20.25    1987    0.039226   11.266290   23.028483    3.270155
   142.25   -20.25    1988    0.036327   11.255167   15.221023    0.590032
   142.25   -20.25    1989    0.037989   10.548843   21.087617    3.450249
   142.25   -20.25    1990    0.031428   10.074468   15.490898    2.670692
   142.25   -20.25    1991    0.035708    9.772148   12.129441    1.139205
   142.25   -20.25    1992    0.039075   11.178140   14.777113    1.483442
   142.25   -20.25    1993    0.040298   10.857138   17.198227    5.050598
   142.25   -20.25    1994    0.034870   10.660578   17.374601    3.410505
   142.25   -20.25    1995    0.038203   10.666191   13.928908    0.705110
   142.25   -20.25    1996    0.037847   11.145820   16.132114    1.388220
   142.25   -20.25    1997    0.035872    8.724401   12.057960    2.040500
   142.25   -20.25    1998    0.038688   11.335510   14.826855    1.292795
   142.25   -20.25    1999    0.036702    9.618409   13.725866    1.479258
   142.25   -20.25    2000    0.036859    9.314097   12.588820    2.976312
   142.25   -20.25    2001    0.034860    9.608158   10.911441    0.450012
   142.25   -20.25    2002    0.030766    9.189669    9.767216    0.235106
   142.25   -20.25    2003    0.037522   10.656339   13.066347    1.083358
   142.25   -20.25    2004    0.034125    9.147891   12.431251    1.186114
   142.25   -20.25    2005    0.035640   11.174141   12.217929    0.261148
   142.25   -20.25    2006    0.030241    8.647353   11.508915    1.242337
   142.25   -20.25    2007    0.031460    8.905002   11.394998    0.839312
   142.25   -20.25    2008    0.033410    9.801284   11.424335    0.496629
   142.25   -20.25    2009    0.033316    8.482196    9.345417    0.608509
   142.25   -20.25    2010    0.040308    8.892875   13.170807    1.656877
