      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   113.0656    17.1202     0.0000     0.0157     0.0041     0.0000
    41.75    60.75    1981   104.0914    12.0429     0.0000     0.0211     0.0104     0.0000
    41.75    60.75    1982   100.9123     0.0089     0.0000     0.0226     0.0116     0.0000
    41.75    60.75    1983    97.2028     8.2186     0.0000     0.0180     0.0082     0.0000
    41.75    60.75    1984   101.0414     7.5730     0.0000     0.0277     0.0188     0.0001
    41.75    60.75    1985    97.7098    14.4472     0.0000     0.0358     0.0259     0.0000
    41.75    60.75    1986   104.3810     7.4365     0.0000     0.0426     0.0305     0.0001
    41.75    60.75    1987   106.9991    12.4509     0.0000     0.0430     0.0338     0.0000
    41.75    60.75    1988    97.2863    14.2220     0.0000     0.0360     0.0201     0.0000
    41.75    60.75    1989    89.9178     6.6374     0.0000     0.0173     0.0087     0.0002
    41.75    60.75    1990    87.0123     9.1991     0.0000     0.0113     0.0024     0.0000
    41.75    60.75    1991    82.4197    10.3929     0.0000     0.0304     0.0221     0.0000
    41.75    60.75    1992    84.1838    26.3339     0.0157     0.0438     0.0309     0.0000
    41.75    60.75    1993    87.1449     7.8456     0.0000     0.0113     0.0027     0.0000
    41.75    60.75    1994    90.1311    13.1592     0.0000     0.0202     0.0116     0.0000
    41.75    60.75    1995    91.1133    12.1176     0.0000     0.0233     0.0152     0.0000
    41.75    60.75    1996    90.7053     7.9811     0.0000     0.0530     0.0462     0.0000
    41.75    60.75    1997    94.0256    16.5300     0.0000     0.0140     0.0045     0.0000
    41.75    60.75    1998    95.9000     6.0814     0.0000     0.0194     0.0106     0.0000
    41.75    60.75    1999    90.4152    15.3627     0.0000     0.0190     0.0103     0.0000
    41.75    60.75    2000    87.1043     9.7045     0.0000     0.0328     0.0247     0.0000
    41.75    60.75    2001    84.6741    17.1453     0.0000     0.0378     0.0304     0.0000
    41.75    60.75    2002    82.8972    21.5001     0.0000     0.0168     0.0086     0.0000
    41.75    60.75    2003    84.2027     9.3021     0.0000     0.0159     0.0072     0.0000
    41.75    60.75    2004    78.8285     8.1142     0.0000     0.0182     0.0105     0.0000
    41.75    60.75    2005    74.9821    15.7380     0.0000     0.0321     0.0251     0.0000
    41.75    60.75    2006    75.3709     7.3602     0.0000     0.0287     0.0195     0.0000
    41.75    60.75    2007    71.6384    10.9284     0.0000     0.0118     0.0047     0.0000
    41.75    60.75    2008    70.9428     5.3340     0.0000     0.0284     0.0213     0.0000
    41.75    60.75    2009    71.3652     8.5627     0.0000     0.0364     0.0297     0.0000
    41.75    60.75    2010    74.1295    10.4330     0.0000     0.0452     0.0401     0.0000
   142.25   -20.25    1980    16.1921    53.5703     1.0388     0.0654     0.0663     0.0001
   142.25   -20.25    1981    15.2072    44.2537     0.9690     0.0760     0.0771     0.0001
   142.25   -20.25    1982    16.4243    49.3425     0.9541     0.0624     0.0630     0.0001
   142.25   -20.25    1983    16.4777    48.1129     1.0362     0.0830     0.0839     0.0001
   142.25   -20.25    1984    15.9065    40.5480     0.8827     0.0830     0.0838     0.0001
   142.25   -20.25    1985    14.7767    52.0043     2.2537     0.0987     0.1048     0.0005
   142.25   -20.25    1986    17.3790    65.6721     1.5646     0.0874     0.0896     0.0002
   142.25   -20.25    1987    15.6412    49.7705     2.2714     0.0420     0.0502     0.0016
   142.25   -20.25    1988    16.1631    51.8009     5.1350     0.0704     0.1149     0.0110
   142.25   -20.25    1989    17.6126    41.6109     1.1459     0.1292     0.1307     0.0001
   142.25   -20.25    1990    12.4669    37.0237     0.9556     0.0646     0.0658     0.0001
   142.25   -20.25    1991    15.2634    43.8027     0.7333     0.0486     0.0489     0.0000
   142.25   -20.25    1992    16.5167    51.0776     2.2575     0.0736     0.0801     0.0007
   142.25   -20.25    1993    17.2345    47.7193     2.1357     0.0957     0.1034     0.0009
   142.25   -20.25    1994    15.5181    50.3034     0.7416     0.0435     0.0437     0.0000
   142.25   -20.25    1995    16.0280    46.7359     2.3319     0.0509     0.0604     0.0013
   142.25   -20.25    1996    13.8876    45.8079     1.5895     0.1003     0.1039     0.0003
   142.25   -20.25    1997    17.2253    30.3629     4.1100     0.0396     0.0888     0.0211
   142.25   -20.25    1998    12.2844    32.4501     2.4291     0.0537     0.0635     0.0079
   142.25   -20.25    1999    15.7507    34.8925     2.9345     0.0513     0.0701     0.0080
   142.25   -20.25    2000    16.3679    22.5892     4.7154     0.0182     0.1152     0.1257
   142.25   -20.25    2001    12.6801    33.2959     2.3023     0.0709     0.0842     0.0016
   142.25   -20.25    2002    15.5116    48.6581     0.8081     0.0399     0.0402     0.0000
   142.25   -20.25    2003    16.4160    46.9137     3.2667     0.0580     0.0743     0.0057
   142.25   -20.25    2004    15.0883    36.8130     3.3123     0.0545     0.0789     0.0145
   142.25   -20.25    2005    14.3083    50.8309     1.7551     0.0827     0.0865     0.0003
   142.25   -20.25    2006    13.8533    37.9365     0.8608     0.0458     0.0464     0.0001
   142.25   -20.25    2007    13.9039    29.9682     3.2143     0.0288     0.0659     0.0146
   142.25   -20.25    2008    13.5182    39.2264     1.6335     0.0504     0.0544     0.0004
   142.25   -20.25    2009    17.5163    42.3460     2.4542     0.0521     0.0615     0.0041
   142.25   -20.25    2010    16.6652    19.2868     4.1891     0.0122     0.1139     0.0957
