      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   105.2255    16.7208     0.0000     0.0147     0.0038     0.0000
    41.75    60.75    1981    97.6848    11.7699     0.0000     0.0198     0.0098     0.0000
    41.75    60.75    1982    92.2125     0.0082     0.0000     0.0207     0.0106     0.0000
    41.75    60.75    1983    88.8457     7.9780     0.0000     0.0164     0.0075     0.0000
    41.75    60.75    1984    93.7468     7.4021     0.0000     0.0258     0.0175     0.0002
    41.75    60.75    1985    89.5428    13.9581     0.0000     0.0326     0.0235     0.0000
    41.75    60.75    1986    96.2288     6.8319     0.0000     0.0393     0.0281     0.0001
    41.75    60.75    1987    98.8721    12.3919     0.0000     0.0397     0.0312     0.0000
    41.75    60.75    1988    90.4649    14.5902     0.0000     0.0336     0.0187     0.0000
    41.75    60.75    1989    85.0816     6.4702     0.0000     0.0163     0.0082     0.0002
    41.75    60.75    1990    80.8908     8.9418     0.0000     0.0105     0.0023     0.0000
    41.75    60.75    1991    77.0844    10.0734     0.0000     0.0284     0.0207     0.0000
    41.75    60.75    1992    77.9075    26.6468     0.0167     0.0401     0.0280     0.0000
    41.75    60.75    1993    78.2399     7.5904     0.0000     0.0102     0.0024     0.0000
    41.75    60.75    1994    80.0529    12.5509     0.0000     0.0180     0.0103     0.0000
    41.75    60.75    1995    83.9069    11.0600     0.0000     0.0215     0.0140     0.0000
    41.75    60.75    1996    82.6930     8.5647     0.0000     0.0487     0.0425     0.0000
    41.75    60.75    1997    86.3792    16.0889     0.0000     0.0129     0.0041     0.0000
    41.75    60.75    1998    87.3587     5.8730     0.0000     0.0177     0.0097     0.0000
    41.75    60.75    1999    84.0464    14.8201     0.0000     0.0177     0.0096     0.0000
    41.75    60.75    2000    80.4372     9.6972     0.0000     0.0303     0.0229     0.0000
    41.75    60.75    2001    77.1425    16.2878     0.0000     0.0343     0.0276     0.0000
    41.75    60.75    2002    75.5081    20.7909     0.0000     0.0151     0.0076     0.0000
    41.75    60.75    2003    76.6569     9.0006     0.0000     0.0145     0.0066     0.0000
    41.75    60.75    2004    70.4188     7.5474     0.0000     0.0163     0.0094     0.0000
    41.75    60.75    2005    68.3738    15.1370     0.0000     0.0292     0.0228     0.0000
    41.75    60.75    2006    68.5015     7.1368     0.0000     0.0261     0.0177     0.0000
    41.75    60.75    2007    63.9284    10.2774     0.0000     0.0105     0.0042     0.0000
    41.75    60.75    2008    61.1039     5.0192     0.0000     0.0245     0.0184     0.0000
    41.75    60.75    2009    61.8722     7.9289     0.0000     0.0314     0.0256     0.0000
    41.75    60.75    2010    67.0182     9.9474     0.0000     0.0409     0.0362     0.0000
   142.25   -20.25    1980    15.2781    49.0926     0.9553     0.0659     0.0667     0.0001
   142.25   -20.25    1981    14.2734    40.3227     0.8945     0.0765     0.0774     0.0001
   142.25   -20.25    1982    14.8053    44.5977     0.8776     0.0628     0.0634     0.0000
   142.25   -20.25    1983    15.0516    43.2856     0.9564     0.0832     0.0840     0.0001
   142.25   -20.25    1984    14.2732    36.2177     0.7908     0.0834     0.0842     0.0001
   142.25   -20.25    1985    13.9682    46.5101     2.0337     0.0977     0.1031     0.0004
   142.25   -20.25    1986    15.9907    58.2890     1.4391     0.0875     0.0896     0.0001
   142.25   -20.25    1987    14.1391    44.0575     2.0772     0.0399     0.0472     0.0015
   142.25   -20.25    1988    15.2580    46.0248     4.3743     0.0631     0.0982     0.0094
   142.25   -20.25    1989    16.3015    35.8459     1.0186     0.1286     0.1300     0.0001
   142.25   -20.25    1990    11.7562    34.7211     0.8906     0.0651     0.0662     0.0001
   142.25   -20.25    1991    13.5536    39.6956     0.6617     0.0490     0.0492     0.0000
   142.25   -20.25    1992    15.5471    47.5129     2.0958     0.0726     0.0784     0.0006
   142.25   -20.25    1993    16.4186    43.8724     1.9754     0.0947     0.1016     0.0008
   142.25   -20.25    1994    13.4208    44.8356     0.6234     0.0441     0.0443     0.0000
   142.25   -20.25    1995    14.7479    42.5809     2.1529     0.0497     0.0582     0.0012
   142.25   -20.25    1996    12.6581    39.6788     1.4327     0.0996     0.1028     0.0003
   142.25   -20.25    1997    15.5991    26.4349     3.2689     0.0336     0.0670     0.0164
   142.25   -20.25    1998    11.5354    29.7831     2.1772     0.0524     0.0604     0.0068
   142.25   -20.25    1999    14.4768    30.7576     2.5694     0.0462     0.0618     0.0069
   142.25   -20.25    2000    15.2002    19.6126     3.6231     0.0162     0.0761     0.0755
   142.25   -20.25    2001    11.1376    29.2973     2.1151     0.0702     0.0819     0.0014
   142.25   -20.25    2002    13.2433    43.7601     0.7272     0.0403     0.0406     0.0000
   142.25   -20.25    2003    14.9419    42.0245     2.8792     0.0530     0.0668     0.0050
   142.25   -20.25    2004    13.6585    32.4312     2.7451     0.0454     0.0636     0.0121
   142.25   -20.25    2005    12.5543    45.8355     1.5922     0.0831     0.0865     0.0002
   142.25   -20.25    2006    11.3214    33.0324     0.7202     0.0462     0.0467     0.0000
   142.25   -20.25    2007    12.9152    27.0884     2.9486     0.0270     0.0596     0.0128
   142.25   -20.25    2008    10.7078    33.2889     1.4822     0.0498     0.0533     0.0004
   142.25   -20.25    2009    15.2514    36.7502     2.1280     0.0483     0.0563     0.0036
   142.25   -20.25    2010    15.9571    16.8516     3.2379     0.0109     0.0753     0.0629
