      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.027409    7.550103    7.200542    0.015027
    41.75    60.75    1981    0.046238   12.298086   11.230502    0.001908
    41.75    60.75    1982    0.027163    7.591186    6.959417    0.000057
    41.75    60.75    1983    0.032531    8.885304    8.680323    0.046808
    41.75    60.75    1984    0.030823    7.791916    7.437787    0.001882
    41.75    60.75    1985    0.030163    8.293577    7.871458    0.003790
    41.75    60.75    1986    0.025226    6.653031    6.346171    0.013464
    41.75    60.75    1987    0.026174    7.159774    6.920291    0.005903
    41.75    60.75    1988    0.041541   11.205116   10.719926    0.000000
    41.75    60.75    1989    0.043009   11.177245   10.677221    0.017769
    41.75    60.75    1990    0.029549    7.950362    7.550695    0.002910
    41.75    60.75    1991    0.033863    9.697914    9.144020    0.000000
    41.75    60.75    1992    0.027543    7.544127    6.525759    0.000000
    41.75    60.75    1993    0.024488    5.222805    4.973593    0.007601
    41.75    60.75    1994    0.025821    6.363101    5.907865    0.024761
    41.75    60.75    1995    0.036616   10.037505    9.575006    0.000000
    41.75    60.75    1996    0.025801    7.032478    6.573395    0.000374
    41.75    60.75    1997    0.028289    7.671108    6.788643    0.000315
    41.75    60.75    1998    0.031066    7.178634    6.933098    0.032646
    41.75    60.75    1999    0.039889   11.396590   10.512500    0.000006
    41.75    60.75    2000    0.034559    8.964177    8.343778    0.000000
    41.75    60.75    2001    0.031763    8.134452    7.067409    0.000020
    41.75    60.75    2002    0.029268    8.081634    7.293655    0.000796
    41.75    60.75    2003    0.029980    7.486407    6.807893    0.044337
    41.75    60.75    2004    0.029161    8.173911    7.590633    0.001398
    41.75    60.75    2005    0.034839    9.802120    9.002702    0.000000
    41.75    60.75    2006    0.029062    7.514285    6.891591    0.009557
    41.75    60.75    2007    0.028941    7.229717    6.992852    0.067918
    41.75    60.75    2008    0.022842    5.601855    5.323949    0.013365
    41.75    60.75    2009    0.026454    7.086241    6.626296    0.001066
    41.75    60.75    2010    0.039766    9.492160    8.514552    0.002551
   142.25   -20.25    1980    0.040255   11.466965   17.002316    1.475296
   142.25   -20.25    1981    0.042441   11.289036   16.879742    2.679619
   142.25   -20.25    1982    0.037640   11.109707   18.710498    2.142901
   142.25   -20.25    1983    0.038707   12.004222   20.150808    2.260353
   142.25   -20.25    1984    0.037215   10.068716   17.206813    2.797481
   142.25   -20.25    1985    0.038118   12.415381   17.458230    0.910469
   142.25   -20.25    1986    0.039565   12.770080   17.775737    0.471474
   142.25   -20.25    1987    0.040272   11.721444   28.418337    5.209319
   142.25   -20.25    1988    0.035574   11.668425   19.916003    1.071188
   142.25   -20.25    1989    0.038875   10.915281   23.848029    4.304950
   142.25   -20.25    1990    0.035636   11.161491   21.813203    4.568950
   142.25   -20.25    1991    0.040403   10.839278   13.901768    1.481194
   142.25   -20.25    1992    0.042302   12.258863   20.013168    3.838813
   142.25   -20.25    1993    0.041053   11.226225   19.568981    6.554774
   142.25   -20.25    1994    0.037240   11.162516   20.311591    4.678401
   142.25   -20.25    1995    0.041750   12.010840   20.899372    1.757293
   142.25   -20.25    1996    0.038680   11.733250   20.504252    2.398125
   142.25   -20.25    1997    0.039081    9.321959   15.665476    4.624385
   142.25   -20.25    1998    0.043173   12.752010   18.812597    2.708460
   142.25   -20.25    1999    0.039282   10.466566   16.204550    1.968063
   142.25   -20.25    2000    0.039179   10.125553   15.947459    6.117161
   142.25   -20.25    2001    0.040875   10.927559   13.717847    0.992210
   142.25   -20.25    2002    0.035765   10.409161   13.594825    1.529044
   142.25   -20.25    2003    0.041650   11.918288   18.926563    3.616017
   142.25   -20.25    2004    0.037784   10.061271   16.794532    1.927581
   142.25   -20.25    2005    0.039768   12.638264   15.486615    0.549443
   142.25   -20.25    2006    0.035202    9.568393   18.514238    4.480961
   142.25   -20.25    2007    0.037789   10.410039   16.398739    1.386348
   142.25   -20.25    2008    0.038285   10.860867   14.931990    1.354464
   142.25   -20.25    2009    0.038682    9.845751   13.169112    1.581500
   142.25   -20.25    2010    0.043491    9.767115   18.600176    3.575234
