      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   100.4192    15.7121     0.0000     0.0139     0.0036     0.0000
    41.75    60.75    1981    91.4457    10.7123     0.0000     0.0184     0.0091     0.0000
    41.75    60.75    1982    83.5012     0.0074     0.0000     0.0187     0.0095     0.0000
    41.75    60.75    1983    82.2360     7.1920     0.0000     0.0152     0.0069     0.0000
    41.75    60.75    1984    89.7993     6.7750     0.0000     0.0243     0.0164     0.0001
    41.75    60.75    1985    83.3470    12.5684     0.0000     0.0306     0.0222     0.0000
    41.75    60.75    1986    91.1367     6.4348     0.0000     0.0372     0.0266     0.0001
    41.75    60.75    1987    94.8954    11.2889     0.0000     0.0381     0.0299     0.0000
    41.75    60.75    1988    87.3566    12.7353     0.0000     0.0323     0.0180     0.0000
    41.75    60.75    1989    84.1866     5.7521     0.0000     0.0160     0.0079     0.0001
    41.75    60.75    1990    76.7017     8.0193     0.0000     0.0100     0.0022     0.0000
    41.75    60.75    1991    74.2840     9.0365     0.0000     0.0273     0.0199     0.0000
    41.75    60.75    1992    71.8929    22.1784     0.0127     0.0377     0.0267     0.0000
    41.75    60.75    1993    71.8183     6.6747     0.0000     0.0093     0.0022     0.0000
    41.75    60.75    1994    72.3984    11.1134     0.0000     0.0161     0.0092     0.0000
    41.75    60.75    1995    80.5913    10.5545     0.0000     0.0204     0.0133     0.0000
    41.75    60.75    1996    76.5744     7.4615     0.0000     0.0446     0.0389     0.0000
    41.75    60.75    1997    79.1800    14.0003     0.0000     0.0118     0.0038     0.0000
    41.75    60.75    1998    80.5514     5.3243     0.0000     0.0163     0.0088     0.0000
    41.75    60.75    1999    77.8524    13.2304     0.0000     0.0161     0.0087     0.0000
    41.75    60.75    2000    75.0453     9.1611     0.0000     0.0282     0.0212     0.0000
    41.75    60.75    2001    69.4581    14.7178     0.0000     0.0310     0.0250     0.0000
    41.75    60.75    2002    65.9843    17.2043     0.0000     0.0134     0.0069     0.0000
    41.75    60.75    2003    67.7925     8.4086     0.0000     0.0128     0.0058     0.0000
    41.75    60.75    2004    60.0491     6.4960     0.0000     0.0138     0.0079     0.0000
    41.75    60.75    2005    60.2192    13.0171     0.0000     0.0258     0.0202     0.0000
    41.75    60.75    2006    59.7412     6.0788     0.0000     0.0227     0.0154     0.0000
    41.75    60.75    2007    56.1871     8.9298     0.0000     0.0092     0.0037     0.0000
    41.75    60.75    2008    51.8266     4.1904     0.0000     0.0207     0.0155     0.0000
    41.75    60.75    2009    53.2704     6.6575     0.0000     0.0271     0.0221     0.0000
    41.75    60.75    2010    60.1435     8.7673     0.0000     0.0364     0.0323     0.0000
   142.25   -20.25    1980    11.7194    40.5264     0.8241     0.0749     0.0755     0.0001
   142.25   -20.25    1981    11.5449    34.3753     0.8298     0.0856     0.0863     0.0001
   142.25   -20.25    1982    11.9700    38.6882     0.7644     0.0682     0.0688     0.0000
   142.25   -20.25    1983    12.2129    36.5104     0.9147     0.0863     0.0871     0.0001
   142.25   -20.25    1984    12.4201    31.1439     0.6620     0.0894     0.0899     0.0000
   142.25   -20.25    1985    12.6795    38.2378     1.7687     0.0998     0.1039     0.0003
   142.25   -20.25    1986    11.7363    45.6345     1.2702     0.0914     0.0931     0.0001
   142.25   -20.25    1987    11.1323    35.6425     1.8874     0.0419     0.0477     0.0012
   142.25   -20.25    1988    12.6779    35.5092     3.2322     0.0340     0.0576     0.0081
   142.25   -20.25    1989    14.7552    28.4824     0.9150     0.1397     0.1408     0.0001
   142.25   -20.25    1990    10.0728    30.0671     0.7243     0.0714     0.0721     0.0001
   142.25   -20.25    1991    10.5570    33.7760     0.5563     0.0545     0.0547     0.0000
   142.25   -20.25    1992    12.8363    40.7661     2.0042     0.0759     0.0809     0.0005
   142.25   -20.25    1993    14.3004    37.3797     1.9297     0.0985     0.1049     0.0007
   142.25   -20.25    1994    11.1457    38.0813     0.4983     0.0507     0.0509     0.0000
   142.25   -20.25    1995    11.9130    36.0539     1.9624     0.0529     0.0594     0.0009
   142.25   -20.25    1996    11.3077    31.8193     1.2062     0.0984     0.1007     0.0002
   142.25   -20.25    1997    14.2557    22.0043     2.3280     0.0249     0.0423     0.0110
   142.25   -20.25    1998    10.1995    25.7108     1.6795     0.0535     0.0579     0.0050
   142.25   -20.25    1999    13.0723    26.1095     2.2415     0.0360     0.0483     0.0051
   142.25   -20.25    2000    15.2829    17.7565     2.6185     0.0153     0.0441     0.0352
   142.25   -20.25    2001    10.6761    24.6372     1.6358     0.0691     0.0765     0.0010
   142.25   -20.25    2002    10.4552    36.2373     0.6193     0.0457     0.0460     0.0000
   142.25   -20.25    2003    12.8537    34.5466     2.3636     0.0496     0.0592     0.0034
   142.25   -20.25    2004    12.4731    26.4365     1.9474     0.0370     0.0471     0.0072
   142.25   -20.25    2005     9.7576    35.7507     1.2223     0.0880     0.0903     0.0002
   142.25   -20.25    2006    10.1928    28.3994     0.5474     0.0509     0.0512     0.0000
   142.25   -20.25    2007    11.7813    23.1767     2.3386     0.0288     0.0482     0.0079
   142.25   -20.25    2008     9.3798    27.7676     1.2122     0.0482     0.0508     0.0003
   142.25   -20.25    2009    12.7482    29.9037     1.7646     0.0490     0.0547     0.0031
   142.25   -20.25    2010    15.8759    14.1444     2.2316     0.0104     0.0404     0.0308
