      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.023732    6.548855    6.239436    0.015641
    41.75    60.75    1981    0.039510   10.400895    9.426351    0.002268
    41.75    60.75    1982    0.022951    6.419292    5.830773    0.000060
    41.75    60.75    1983    0.026972    7.444194    7.286309    0.048187
    41.75    60.75    1984    0.026116    6.645897    6.345418    0.001964
    41.75    60.75    1985    0.025434    6.879012    6.491298    0.003934
    41.75    60.75    1986    0.021337    5.654500    5.391567    0.013040
    41.75    60.75    1987    0.022402    6.173464    5.964713    0.007132
    41.75    60.75    1988    0.035361    9.625133    9.180450    0.000000
    41.75    60.75    1989    0.037027    9.641243    9.216631    0.015503
    41.75    60.75    1990    0.025401    6.828624    6.469581    0.003118
    41.75    60.75    1991    0.028461    8.152102    7.681301    0.000000
    41.75    60.75    1992    0.022826    6.125887    5.195087    0.000000
    41.75    60.75    1993    0.020329    4.553568    4.335092    0.004971
    41.75    60.75    1994    0.020174    4.900364    4.542182    0.029350
    41.75    60.75    1995    0.029766    8.211273    7.838442    0.000047
    41.75    60.75    1996    0.021503    5.872855    5.450367    0.000179
    41.75    60.75    1997    0.023006    6.195306    5.438269    0.000340
    41.75    60.75    1998    0.025511    5.978434    5.768533    0.027991
    41.75    60.75    1999    0.033166    9.440795    8.695705    0.000005
    41.75    60.75    2000    0.029246    7.627328    7.064729    0.000000
    41.75    60.75    2001    0.025985    6.552876    5.599558    0.000040
    41.75    60.75    2002    0.023712    6.428441    5.732424    0.000773
    41.75    60.75    2003    0.023909    5.919080    5.323381    0.036895
    41.75    60.75    2004    0.022804    6.312276    5.805970    0.001754
    41.75    60.75    2005    0.027437    7.623741    6.951495    0.000000
    41.75    60.75    2006    0.023554    6.005666    5.452584    0.007977
    41.75    60.75    2007    0.022842    5.722236    5.577996    0.069599
    41.75    60.75    2008    0.017464    4.398979    4.183685    0.014314
    41.75    60.75    2009    0.019479    5.134786    4.764640    0.000865
    41.75    60.75    2010    0.030870    7.348495    6.556408    0.003078
   142.25   -20.25    1980    0.040087   11.423363   11.858619    0.144440
   142.25   -20.25    1981    0.040209   10.743879   11.765027    0.470577
   142.25   -20.25    1982    0.037292   11.036764   11.513795    0.143734
   142.25   -20.25    1983    0.036234   11.205445   12.051254    0.335518
   142.25   -20.25    1984    0.035341    9.677391   10.317406    0.246965
   142.25   -20.25    1985    0.036363   11.791945   12.879339    0.239200
   142.25   -20.25    1986    0.039525   12.675175   12.980414    0.042522
   142.25   -20.25    1987    0.038732   11.237533   11.772882    0.133124
   142.25   -20.25    1988    0.034707   11.373308   12.083709    0.161919
   142.25   -20.25    1989    0.038216   10.493055   11.358575    0.250281
   142.25   -20.25    1990    0.034145   10.561713   11.555974    0.591354
   142.25   -20.25    1991    0.037696   10.373371   10.609717    0.128759
   142.25   -20.25    1992    0.039421   11.512293   12.088231    0.127562
   142.25   -20.25    1993    0.040394   10.932902   11.993486    0.583413
   142.25   -20.25    1994    0.036791   11.084480   12.285194    0.572643
   142.25   -20.25    1995    0.039125   11.114856   11.671086    0.115574
   142.25   -20.25    1996    0.037584   11.209634   11.874930    0.166259
   142.25   -20.25    1997    0.037263    9.005270    9.347185    0.123000
   142.25   -20.25    1998    0.039935   11.843545   12.530749    0.154973
   142.25   -20.25    1999    0.038446   10.140096   10.623136    0.141388
   142.25   -20.25    2000    0.037720    9.466451   10.454014    0.293297
   142.25   -20.25    2001    0.038094   10.173157   10.609884    0.137188
   142.25   -20.25    2002    0.034514    9.981669   10.286319    0.120159
   142.25   -20.25    2003    0.038054   10.724069   11.198992    0.124372
   142.25   -20.25    2004    0.034652    9.202131    9.475166    0.137519
   142.25   -20.25    2005    0.037317   11.923402   12.632567    0.155098
   142.25   -20.25    2006    0.032799    8.908740    9.322334    0.137391
   142.25   -20.25    2007    0.033910    9.468458   10.319479    0.349644
   142.25   -20.25    2008    0.036207   10.303925   10.694415    0.115525
   142.25   -20.25    2009    0.035553    9.307383    9.570073    0.160649
   142.25   -20.25    2010    0.038931    8.618672    9.776948    0.365692
