      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.023456    6.500498    6.097525    0.007716
    41.75    60.75    1981    0.037930    9.562221    8.323511    0.001660
    41.75    60.75    1982    0.022719    6.334214    5.608890    0.000036
    41.75    60.75    1983    0.027539    7.733431    7.383308    0.020679
    41.75    60.75    1984    0.025953    6.804878    6.399029    0.002295
    41.75    60.75    1985    0.024568    6.510591    6.028336    0.003801
    41.75    60.75    1986    0.020877    5.637748    5.316238    0.020069
    41.75    60.75    1987    0.021688    6.039558    5.783487    0.004891
    41.75    60.75    1988    0.034344    9.598740    9.012857    0.000000
    41.75    60.75    1989    0.035728    9.579900    9.018263    0.021791
    41.75    60.75    1990    0.024151    6.480233    6.047173    0.003269
    41.75    60.75    1991    0.027088    7.662942    7.060581    0.000000
    41.75    60.75    1992    0.020994    5.414943    4.343726    0.000000
    41.75    60.75    1993    0.020155    5.004777    4.737879    0.001650
    41.75    60.75    1994    0.019054    4.540987    4.132415    0.035919
    41.75    60.75    1995    0.028679    8.020912    7.534374    0.000111
    41.75    60.75    1996    0.020394    5.494661    5.008969    0.000142
    41.75    60.75    1997    0.021212    5.520829    4.601650    0.000422
    41.75    60.75    1998    0.024925    5.934517    5.698178    0.034606
    41.75    60.75    1999    0.031748    8.472896    7.468411    0.000006
    41.75    60.75    2000    0.028872    7.588911    6.874978    0.000000
    41.75    60.75    2001    0.024643    6.001748    4.814162    0.000038
    41.75    60.75    2002    0.023576    6.082866    5.164478    0.001483
    41.75    60.75    2003    0.023960    5.704913    4.936631    0.036483
    41.75    60.75    2004    0.023577    6.289778    5.634283    0.002138
    41.75    60.75    2005    0.028121    7.480083    6.533479    0.000000
    41.75    60.75    2006    0.024149    5.908156    5.155831    0.008216
    41.75    60.75    2007    0.023472    6.037747    5.882429    0.085580
    41.75    60.75    2008    0.017802    4.698595    4.434106    0.015922
    41.75    60.75    2009    0.019221    4.806692    4.316938    0.000920
    41.75    60.75    2010    0.029420    6.873870    5.807138    0.002125
   142.25   -20.25    1980    0.032686    9.571423    9.871481    0.099404
   142.25   -20.25    1981    0.033885    8.796029   10.050021    0.406459
   142.25   -20.25    1982    0.029578    9.305191    9.628361    0.109856
   142.25   -20.25    1983    0.028532    9.110335   10.849852    0.665360
   142.25   -20.25    1984    0.028397    7.935585    8.553849    0.198034
   142.25   -20.25    1985    0.031805   10.039394   11.791547    0.399084
   142.25   -20.25    1986    0.034442   10.442314   10.769198    0.039928
   142.25   -20.25    1987    0.031299    9.265990    9.811522    0.114917
   142.25   -20.25    1988    0.030718    9.591657   10.715846    0.257734
   142.25   -20.25    1989    0.030537    8.532522    9.069402    0.157109
   142.25   -20.25    1990    0.026252    8.917479   11.520731    1.519497
   142.25   -20.25    1991    0.030483    8.587086    9.004953    0.263762
   142.25   -20.25    1992    0.033027    9.792420   10.755015    0.222771
   142.25   -20.25    1993    0.032842    9.061097   10.208330    0.278042
   142.25   -20.25    1994    0.030149    9.280622    9.607223    0.116279
   142.25   -20.25    1995    0.032380    9.305785   10.171168    0.192285
   142.25   -20.25    1996    0.031792    9.277894   10.000354    0.198598
   142.25   -20.25    1997    0.029719    7.422996    7.987269    0.216070
   142.25   -20.25    1998    0.032999    9.993128   11.166010    0.256133
   142.25   -20.25    1999    0.030806    8.230070    8.946272    0.207927
   142.25   -20.25    2000    0.029845    7.551215    8.826624    0.456197
   142.25   -20.25    2001    0.029870    8.648609    9.450274    0.246110
   142.25   -20.25    2002    0.028102    8.250498    8.837398    0.253253
   142.25   -20.25    2003    0.033515    9.399795   10.245235    0.241066
   142.25   -20.25    2004    0.029829    7.629489    8.113229    0.269177
   142.25   -20.25    2005    0.033723   10.771285   11.632860    0.212036
   142.25   -20.25    2006    0.026046    7.568017    8.513376    0.327404
   142.25   -20.25    2007    0.027654    8.191109   10.411836    0.733286
   142.25   -20.25    2008    0.029560    8.926417    9.624362    0.235639
   142.25   -20.25    2009    0.029394    7.296191    7.730563    0.340863
   142.25   -20.25    2010    0.034941    7.409237    9.042233    0.608089
