      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    96.0985    15.9622     0.0000     0.0134     0.0035     0.0000
    41.75    60.75    1981    91.3442    11.6234     0.0000     0.0186     0.0093     0.0000
    41.75    60.75    1982    84.6559     0.0075     0.0000     0.0190     0.0097     0.0000
    41.75    60.75    1983    80.8199     7.8329     0.0000     0.0149     0.0068     0.0000
    41.75    60.75    1984    85.5719     7.0827     0.0000     0.0236     0.0161     0.0002
    41.75    60.75    1985    80.8715    13.3289     0.0000     0.0293     0.0211     0.0000
    41.75    60.75    1986    86.8935     6.7477     0.0000     0.0354     0.0254     0.0002
    41.75    60.75    1987    88.7782    11.2314     0.0000     0.0356     0.0280     0.0000
    41.75    60.75    1988    82.5104    14.4997     0.0000     0.0307     0.0171     0.0000
    41.75    60.75    1989    78.0752     6.4062     0.0000     0.0151     0.0076     0.0002
    41.75    60.75    1990    72.0904     8.5559     0.0000     0.0094     0.0020     0.0000
    41.75    60.75    1991    69.5315     9.7730     0.0000     0.0256     0.0187     0.0000
    41.75    60.75    1992    69.8708    24.9891     0.0160     0.0354     0.0244     0.0000
    41.75    60.75    1993    67.3377     7.1943     0.0000     0.0088     0.0021     0.0000
    41.75    60.75    1994    69.1452    11.7988     0.0000     0.0156     0.0090     0.0000
    41.75    60.75    1995    75.4999    11.3559     0.0000     0.0194     0.0127     0.0000
    41.75    60.75    1996    72.1232     7.3501     0.0000     0.0427     0.0373     0.0000
    41.75    60.75    1997    76.4351    15.5566     0.0000     0.0114     0.0036     0.0000
    41.75    60.75    1998    76.8043     5.5638     0.0000     0.0156     0.0085     0.0000
    41.75    60.75    1999    76.7190    14.5350     0.0000     0.0162     0.0089     0.0000
    41.75    60.75    2000    74.3660     9.6780     0.0000     0.0280     0.0211     0.0000
    41.75    60.75    2001    70.7875    17.1008     0.0000     0.0314     0.0251     0.0000
    41.75    60.75    2002    69.3003    20.6442     0.0000     0.0138     0.0069     0.0000
    41.75    60.75    2003    70.1262     8.1905     0.0000     0.0132     0.0060     0.0000
    41.75    60.75    2004    64.5872     7.7263     0.0000     0.0150     0.0087     0.0000
    41.75    60.75    2005    63.9981    14.9677     0.0000     0.0272     0.0212     0.0000
    41.75    60.75    2006    62.8268     6.9532     0.0000     0.0240     0.0163     0.0000
    41.75    60.75    2007    57.1156     9.5731     0.0000     0.0094     0.0037     0.0000
    41.75    60.75    2008    52.1188     4.6136     0.0000     0.0209     0.0157     0.0000
    41.75    60.75    2009    52.6953     7.1537     0.0000     0.0267     0.0217     0.0000
    41.75    60.75    2010    60.4025     9.5985     0.0000     0.0370     0.0327     0.0000
   142.25   -20.25    1980    10.4646    33.4891     0.8489     0.0584     0.0592     0.0001
   142.25   -20.25    1981     9.5687    24.2180     0.8315     0.0687     0.0699     0.0001
   142.25   -20.25    1982     8.2807    31.3459     0.7783     0.0568     0.0573     0.0000
   142.25   -20.25    1983    11.5691    30.5859     0.9369     0.0773     0.0785     0.0001
   142.25   -20.25    1984    10.4402    26.2207     0.7758     0.0783     0.0792     0.0001
   142.25   -20.25    1985    10.5209    29.9093     1.7841     0.0905     0.0973     0.0006
   142.25   -20.25    1986    11.1096    42.3504     1.4206     0.0834     0.0859     0.0002
   142.25   -20.25    1987     8.7900    30.4752     2.0945     0.0315     0.0416     0.0018
   142.25   -20.25    1988    11.3377    31.1251     2.6936     0.0309     0.0516     0.0105
   142.25   -20.25    1989    12.4482    23.4581     0.8856     0.1114     0.1130     0.0001
   142.25   -20.25    1990     8.0334    26.9433     0.9122     0.0605     0.0619     0.0001
   142.25   -20.25    1991     7.8641    29.4022     0.5500     0.0436     0.0438     0.0000
   142.25   -20.25    1992    10.9362    34.2956     1.9160     0.0642     0.0715     0.0007
   142.25   -20.25    1993    12.4301    28.7736     1.7182     0.0864     0.0950     0.0010
   142.25   -20.25    1994     9.1327    36.7968     0.4453     0.0371     0.0372     0.0000
   142.25   -20.25    1995     9.5401    30.7650     2.1566     0.0443     0.0555     0.0014
   142.25   -20.25    1996     9.9017    29.3755     1.4120     0.1011     0.1051     0.0003
   142.25   -20.25    1997    11.7637    19.3024     2.1297     0.0192     0.0379     0.0143
   142.25   -20.25    1998     8.6616    21.5559     1.8242     0.0468     0.0546     0.0083
   142.25   -20.25    1999    10.9103    20.8285     2.0814     0.0285     0.0449     0.0087
   142.25   -20.25    2000    13.2255    14.2468     2.4532     0.0129     0.0503     0.0447
   142.25   -20.25    2001     9.5010    24.7576     2.0690     0.0694     0.0814     0.0013
   142.25   -20.25    2002     9.6049    34.2238     0.5240     0.0334     0.0336     0.0000
   142.25   -20.25    2003    10.7991    32.6805     2.6674     0.0308     0.0483     0.0061
   142.25   -20.25    2004    13.3467    29.6278     2.7950     0.0416     0.0639     0.0163
   142.25   -20.25    2005     8.2306    38.8710     1.6236     0.0771     0.0810     0.0003
   142.25   -20.25    2006     8.8089    29.0426     0.6765     0.0415     0.0421     0.0001
   142.25   -20.25    2007    10.4603    21.1141     3.1554     0.0227     0.0687     0.0169
   142.25   -20.25    2008     8.7360    29.6519     1.4491     0.0573     0.0607     0.0003
   142.25   -20.25    2009    12.5081    27.1961     1.6062     0.0418     0.0477     0.0017
   142.25   -20.25    2010    15.1776    14.0590     2.7472     0.0100     0.0666     0.0569
