      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    92.3420    15.6428     0.0000     0.0129     0.0033     0.0000
    41.75    60.75    1981    86.3807    10.9231     0.0000     0.0175     0.0087     0.0000
    41.75    60.75    1982    77.5319     0.0069     0.0000     0.0174     0.0089     0.0000
    41.75    60.75    1983    75.3541     7.3258     0.0000     0.0139     0.0063     0.0000
    41.75    60.75    1984    81.6567     6.8772     0.0000     0.0224     0.0152     0.0001
    41.75    60.75    1985    75.6354    12.5496     0.0000     0.0275     0.0198     0.0000
    41.75    60.75    1986    81.7890     5.9801     0.0000     0.0334     0.0239     0.0001
    41.75    60.75    1987    84.4514    10.8727     0.0000     0.0339     0.0266     0.0000
    41.75    60.75    1988    78.0336    13.2681     0.0000     0.0290     0.0162     0.0000
    41.75    60.75    1989    75.3961     5.9670     0.0000     0.0145     0.0073     0.0001
    41.75    60.75    1990    67.4963     7.9486     0.0000     0.0088     0.0019     0.0000
    41.75    60.75    1991    66.1503     9.1340     0.0000     0.0243     0.0177     0.0000
    41.75    60.75    1992    64.9385    23.6776     0.0151     0.0331     0.0230     0.0000
    41.75    60.75    1993    61.7594     6.6776     0.0000     0.0081     0.0019     0.0000
    41.75    60.75    1994    62.4603    10.8336     0.0000     0.0140     0.0081     0.0000
    41.75    60.75    1995    71.8193    10.1116     0.0000     0.0183     0.0120     0.0000
    41.75    60.75    1996    67.5566     7.2506     0.0000     0.0399     0.0349     0.0000
    41.75    60.75    1997    71.8689    14.8968     0.0000     0.0107     0.0034     0.0000
    41.75    60.75    1998    72.1698     5.2715     0.0000     0.0146     0.0080     0.0000
    41.75    60.75    1999    72.3203    13.5183     0.0000     0.0152     0.0083     0.0000
    41.75    60.75    2000    69.2616     8.8070     0.0000     0.0260     0.0196     0.0000
    41.75    60.75    2001    63.8914    15.2111     0.0000     0.0283     0.0227     0.0000
    41.75    60.75    2002    61.1482    18.0747     0.0000     0.0122     0.0062     0.0000
    41.75    60.75    2003    63.0632     8.2929     0.0000     0.0119     0.0054     0.0000
    41.75    60.75    2004    55.8475     6.6408     0.0000     0.0130     0.0075     0.0000
    41.75    60.75    2005    57.0321    13.4360     0.0000     0.0243     0.0189     0.0000
    41.75    60.75    2006    56.1193     6.3132     0.0000     0.0214     0.0145     0.0000
    41.75    60.75    2007    50.8368     8.7007     0.0000     0.0083     0.0033     0.0000
    41.75    60.75    2008    44.7168     4.0800     0.0000     0.0179     0.0135     0.0000
    41.75    60.75    2009    46.1828     6.5123     0.0000     0.0234     0.0190     0.0000
    41.75    60.75    2010    55.2734     8.7939     0.0000     0.0337     0.0298     0.0000
   142.25   -20.25    1980    10.7906    32.4338     0.7568     0.0653     0.0660     0.0001
   142.25   -20.25    1981    10.2345    24.9992     0.7314     0.0752     0.0761     0.0001
   142.25   -20.25    1982     8.7653    30.2363     0.7364     0.0624     0.0630     0.0000
   142.25   -20.25    1983    11.3868    30.5410     0.8257     0.0823     0.0832     0.0001
   142.25   -20.25    1984    11.1404    25.5104     0.6764     0.0838     0.0845     0.0001
   142.25   -20.25    1985    11.0736    29.7514     1.5332     0.0913     0.0961     0.0004
   142.25   -20.25    1986    10.7666    39.1848     1.2355     0.0864     0.0884     0.0001
   142.25   -20.25    1987     9.1307    28.3859     1.7309     0.0296     0.0367     0.0014
   142.25   -20.25    1988    11.5995    29.6204     2.4560     0.0352     0.0505     0.0069
   142.25   -20.25    1989    12.7271    21.4505     0.7624     0.1230     0.1242     0.0001
   142.25   -20.25    1990     8.1946    25.3221     0.7601     0.0658     0.0667     0.0001
   142.25   -20.25    1991     7.7364    26.8501     0.5174     0.0485     0.0488     0.0000
   142.25   -20.25    1992    11.6986    33.8229     1.6740     0.0650     0.0703     0.0006
   142.25   -20.25    1993    12.9708    28.9339     1.5037     0.0865     0.0924     0.0007
   142.25   -20.25    1994     8.7227    32.4446     0.4438     0.0441     0.0443     0.0000
   142.25   -20.25    1995    10.0672    28.6641     1.7738     0.0429     0.0507     0.0010
   142.25   -20.25    1996    10.0742    25.9890     1.1598     0.0979     0.1008     0.0002
   142.25   -20.25    1997    11.9313    17.2460     1.6743     0.0190     0.0307     0.0091
   142.25   -20.25    1998     9.3077    20.7896     1.5098     0.0487     0.0538     0.0053
   142.25   -20.25    1999    11.2253    19.4440     1.6573     0.0284     0.0386     0.0054
   142.25   -20.25    2000    13.7363    13.7600     1.9443     0.0126     0.0342     0.0255
   142.25   -20.25    2001     9.8535    22.5339     1.7362     0.0706     0.0796     0.0011
   142.25   -20.25    2002     8.5345    31.2715     0.5528     0.0400     0.0402     0.0000
   142.25   -20.25    2003    10.8764    28.5215     2.0330     0.0329     0.0435     0.0041
   142.25   -20.25    2004    12.6405    25.7057     2.1165     0.0378     0.0514     0.0098
   142.25   -20.25    2005     8.2453    32.1848     1.3147     0.0834     0.0863     0.0002
   142.25   -20.25    2006     8.8219    25.9096     0.5721     0.0465     0.0469     0.0000
   142.25   -20.25    2007    10.6904    19.8562     2.4937     0.0219     0.0502     0.0111
   142.25   -20.25    2008     8.6318    25.9546     1.2584     0.0501     0.0530     0.0003
   142.25   -20.25    2009    10.9814    24.5077     1.4907     0.0386     0.0440     0.0024
   142.25   -20.25    2010    15.4207    12.7944     2.1199     0.0094     0.0432     0.0341
