      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   109.5371    15.8386     0.0000     0.0152     0.0039     0.0000
    41.75    60.75    1981   101.3251    11.9688     0.0000     0.0206     0.0102     0.0000
    41.75    60.75    1982    97.7087     0.0086     0.0000     0.0219     0.0112     0.0000
    41.75    60.75    1983    94.1181     8.1739     0.0000     0.0174     0.0079     0.0000
    41.75    60.75    1984    97.8722     7.6369     0.0000     0.0269     0.0183     0.0002
    41.75    60.75    1985    94.2864    14.2049     0.0000     0.0345     0.0250     0.0000
    41.75    60.75    1986   100.4563     6.7381     0.0000     0.0410     0.0293     0.0001
    41.75    60.75    1987   103.0727    12.3689     0.0000     0.0414     0.0325     0.0000
    41.75    60.75    1988    94.4289    14.9075     0.0000     0.0350     0.0195     0.0000
    41.75    60.75    1989    87.7695     6.6507     0.0000     0.0169     0.0085     0.0002
    41.75    60.75    1990    84.3051     9.0216     0.0000     0.0110     0.0024     0.0000
    41.75    60.75    1991    79.0437    10.3636     0.0000     0.0291     0.0212     0.0000
    41.75    60.75    1992    80.6611    26.1413     0.0160     0.0418     0.0294     0.0000
    41.75    60.75    1993    83.3066     7.6786     0.0000     0.0108     0.0026     0.0000
    41.75    60.75    1994    85.3960    12.8123     0.0000     0.0191     0.0110     0.0000
    41.75    60.75    1995    88.4168    11.6775     0.0000     0.0226     0.0148     0.0000
    41.75    60.75    1996    87.7298     7.8845     0.0000     0.0513     0.0447     0.0000
    41.75    60.75    1997    90.8795    16.0960     0.0000     0.0135     0.0043     0.0000
    41.75    60.75    1998    93.2369     6.0418     0.0000     0.0189     0.0103     0.0000
    41.75    60.75    1999    88.4761    15.3156     0.0000     0.0186     0.0101     0.0000
    41.75    60.75    2000    84.7124     9.8929     0.0000     0.0319     0.0241     0.0000
    41.75    60.75    2001    81.1692    17.0044     0.0000     0.0362     0.0291     0.0000
    41.75    60.75    2002    78.8308    21.1509     0.0000     0.0160     0.0082     0.0000
    41.75    60.75    2003    82.0462    10.7457     0.0000     0.0155     0.0071     0.0000
    41.75    60.75    2004    76.6873     8.2158     0.0000     0.0177     0.0102     0.0000
    41.75    60.75    2005    73.2679    15.8134     0.0000     0.0313     0.0244     0.0000
    41.75    60.75    2006    72.8519     7.3551     0.0000     0.0278     0.0189     0.0000
    41.75    60.75    2007    69.6260    10.8140     0.0000     0.0114     0.0046     0.0000
    41.75    60.75    2008    67.4922     5.1815     0.0000     0.0270     0.0203     0.0000
    41.75    60.75    2009    68.0935     8.2319     0.0000     0.0347     0.0283     0.0000
    41.75    60.75    2010    71.8630    10.3680     0.0000     0.0439     0.0389     0.0000
   142.25   -20.25    1980    15.6112    51.5147     0.9633     0.0666     0.0673     0.0001
   142.25   -20.25    1981    14.6232    42.8134     0.9061     0.0772     0.0781     0.0001
   142.25   -20.25    1982    15.7094    47.5100     0.8885     0.0633     0.0638     0.0000
   142.25   -20.25    1983    15.5618    45.9107     0.9694     0.0836     0.0844     0.0001
   142.25   -20.25    1984    14.6354    37.8717     0.7860     0.0836     0.0843     0.0001
   142.25   -20.25    1985    14.2812    49.4986     2.1075     0.0988     0.1040     0.0004
   142.25   -20.25    1986    16.3865    61.5749     1.4461     0.0878     0.0897     0.0001
   142.25   -20.25    1987    14.8534    47.2758     2.1145     0.0418     0.0488     0.0014
   142.25   -20.25    1988    15.5262    48.3856     4.7285     0.0642     0.1048     0.0099
   142.25   -20.25    1989    17.0110    39.1974     1.0685     0.1308     0.1321     0.0001
   142.25   -20.25    1990    12.1225    36.1931     0.8849     0.0654     0.0664     0.0001
   142.25   -20.25    1991    14.4767    42.1022     0.6803     0.0494     0.0496     0.0000
   142.25   -20.25    1992    15.8865    49.4513     2.1458     0.0739     0.0795     0.0006
   142.25   -20.25    1993    16.7195    46.0587     2.0401     0.0961     0.1029     0.0008
   142.25   -20.25    1994    14.6225    47.8276     0.6685     0.0447     0.0448     0.0000
   142.25   -20.25    1995    15.3174    44.9335     2.1853     0.0511     0.0592     0.0011
   142.25   -20.25    1996    13.1837    42.7328     1.4653     0.1000     0.1031     0.0002
   142.25   -20.25    1997    16.6068    28.6123     3.7019     0.0365     0.0788     0.0190
   142.25   -20.25    1998    11.7057    31.0184     2.2326     0.0528     0.0610     0.0067
   142.25   -20.25    1999    15.2071    33.2975     2.7765     0.0501     0.0670     0.0068
   142.25   -20.25    2000    15.8830    21.4675     4.1404     0.0173     0.0930     0.0970
   142.25   -20.25    2001    11.8555    31.0118     2.1215     0.0706     0.0820     0.0014
   142.25   -20.25    2002    14.3300    45.9478     0.7518     0.0409     0.0412     0.0000
   142.25   -20.25    2003    15.6407    44.4345     3.0168     0.0575     0.0714     0.0048
   142.25   -20.25    2004    14.3386    34.3322     2.9340     0.0502     0.0701     0.0119
   142.25   -20.25    2005    13.2741    47.7939     1.5896     0.0835     0.0868     0.0002
   142.25   -20.25    2006    12.7427    35.5681     0.7548     0.0465     0.0470     0.0000
   142.25   -20.25    2007    13.3984    28.4637     2.9543     0.0286     0.0597     0.0123
   142.25   -20.25    2008    12.0367    35.8837     1.4943     0.0498     0.0532     0.0004
   142.25   -20.25    2009    16.2761    39.1835     2.2399     0.0510     0.0591     0.0037
   142.25   -20.25    2010    16.4362    18.2308     3.6159     0.0117     0.0897     0.0744
