      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026056    7.209338    6.811394    0.010157
    41.75    60.75    1981    0.042971   11.103340    9.896047    0.002434
    41.75    60.75    1982    0.025635    7.155928    6.462935    0.000083
    41.75    60.75    1983    0.031009    8.629205    8.349693    0.038822
    41.75    60.75    1984    0.029174    7.586169    7.177185    0.002501
    41.75    60.75    1985    0.028049    7.561924    7.090937    0.004621
    41.75    60.75    1986    0.023552    6.290613    5.956278    0.014565
    41.75    60.75    1987    0.024444    6.813893    6.552565    0.005219
    41.75    60.75    1988    0.038808   10.804762   10.241633    0.000000
    41.75    60.75    1989    0.039719   10.638480   10.077448    0.021718
    41.75    60.75    1990    0.027037    7.296147    6.874708    0.003751
    41.75    60.75    1991    0.030673    8.758261    8.138593    0.000000
    41.75    60.75    1992    0.024346    6.415073    5.325267    0.000007
    41.75    60.75    1993    0.022798    5.292139    5.021306    0.001853
    41.75    60.75    1994    0.023035    5.577492    5.111137    0.028834
    41.75    60.75    1995    0.033419    9.283296    8.785430    0.000055
    41.75    60.75    1996    0.023722    6.468390    5.974543    0.000230
    41.75    60.75    1997    0.025440    6.709829    5.742320    0.000382
    41.75    60.75    1998    0.029093    6.868889    6.613071    0.033369
    41.75    60.75    1999    0.037161   10.190703    9.168202    0.000006
    41.75    60.75    2000    0.032702    8.557569    7.844991    0.000000
    41.75    60.75    2001    0.028699    7.098824    5.895479    0.000031
    41.75    60.75    2002    0.026869    7.085894    6.166603    0.001230
    41.75    60.75    2003    0.027863    6.835878    6.095901    0.056573
    41.75    60.75    2004    0.027531    7.561601    6.899224    0.002232
    41.75    60.75    2005    0.032709    8.897708    7.954161    0.000000
    41.75    60.75    2006    0.027635    6.885543    6.135605    0.009298
    41.75    60.75    2007    0.027419    6.959170    6.742471    0.081486
    41.75    60.75    2008    0.021324    5.456820    5.170697    0.015650
    41.75    60.75    2009    0.023995    6.226637    5.709214    0.001047
    41.75    60.75    2010    0.036164    8.487880    7.378655    0.002679
   142.25   -20.25    1980    0.038405   10.936522   15.341225    1.154219
   142.25   -20.25    1981    0.041561   10.689999   15.630672    2.420130
   142.25   -20.25    1982    0.035118   10.647428   15.210631    1.280907
   142.25   -20.25    1983    0.035698   10.795969   14.100974    1.095943
   142.25   -20.25    1984    0.033928    9.155502   13.089162    1.640393
   142.25   -20.25    1985    0.036675   11.665887   14.375935    0.562386
   142.25   -20.25    1986    0.038991   11.727484   13.251310    0.157576
   142.25   -20.25    1987    0.038823   11.111184   19.614133    2.400256
   142.25   -20.25    1988    0.035844   11.139397   14.335343    0.479931
   142.25   -20.25    1989    0.037717   10.458838   18.282899    2.507766
   142.25   -20.25    1990    0.031419   10.053918   14.255737    2.087577
   142.25   -20.25    1991    0.035690    9.750735   11.305811    0.766979
   142.25   -20.25    1992    0.038953   11.124277   13.819826    1.057534
   142.25   -20.25    1993    0.040184   10.813803   15.797049    3.954197
   142.25   -20.25    1994    0.034837   10.649173   15.843620    2.661888
   142.25   -20.25    1995    0.038124   10.615806   12.864494    0.475121
   142.25   -20.25    1996    0.037670   11.074032   14.855905    1.081370
   142.25   -20.25    1997    0.035775    8.664109   11.057492    1.436974
   142.25   -20.25    1998    0.038758   11.339567   13.849875    0.857328
   142.25   -20.25    1999    0.037090    9.675738   12.937039    1.154407
   142.25   -20.25    2000    0.037093    9.361252   11.945093    2.120657
   142.25   -20.25    2001    0.035337    9.667152   10.479395    0.275607
   142.25   -20.25    2002    0.030987    9.221497    9.722774    0.201933
   142.25   -20.25    2003    0.037123   10.499108   12.153759    0.682600
   142.25   -20.25    2004    0.033815    9.076528   11.442014    0.847145
   142.25   -20.25    2005    0.035648   11.210692   12.145593    0.224419
   142.25   -20.25    2006    0.030157    8.568764   10.463014    0.812781
   142.25   -20.25    2007    0.031634    8.931825   10.702272    0.647508
   142.25   -20.25    2008    0.033250    9.698292   10.372550    0.215592
   142.25   -20.25    2009    0.033248    8.528715    8.967608    0.360553
   142.25   -20.25    2010    0.039779    8.760570   11.668311    1.096424
