      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   100.6862    17.1271     0.0000     0.0141     0.0037     0.0000
    41.75    60.75    1981    95.0402    12.0364     0.0000     0.0194     0.0097     0.0000
    41.75    60.75    1982    89.8266     0.0080     0.0000     0.0202     0.0104     0.0000
    41.75    60.75    1983    85.6003     8.1936     0.0000     0.0158     0.0072     0.0000
    41.75    60.75    1984    89.6916     7.8200     0.0000     0.0248     0.0170     0.0002
    41.75    60.75    1985    85.4929    14.0123     0.0000     0.0310     0.0223     0.0000
    41.75    60.75    1986    91.1667     6.9828     0.0000     0.0371     0.0266     0.0002
    41.75    60.75    1987    93.5329    12.2110     0.0000     0.0376     0.0295     0.0000
    41.75    60.75    1988    85.4490    13.9316     0.0000     0.0318     0.0177     0.0000
    41.75    60.75    1989    80.4537     6.6166     0.0000     0.0155     0.0079     0.0002
    41.75    60.75    1990    75.7058     8.9385     0.0000     0.0098     0.0021     0.0000
    41.75    60.75    1991    72.6926    10.2143     0.0000     0.0268     0.0195     0.0000
    41.75    60.75    1992    74.0953    26.8703     0.0177     0.0374     0.0258     0.0000
    41.75    60.75    1993    71.9768     7.6112     0.0000     0.0094     0.0023     0.0000
    41.75    60.75    1994    74.2249    12.4523     0.0000     0.0168     0.0097     0.0000
    41.75    60.75    1995    78.6681    11.2370     0.0000     0.0202     0.0133     0.0000
    41.75    60.75    1996    76.8751     7.9628     0.0000     0.0456     0.0398     0.0000
    41.75    60.75    1997    81.6181    17.1205     0.0000     0.0122     0.0038     0.0000
    41.75    60.75    1998    82.1178     5.8592     0.0000     0.0167     0.0091     0.0000
    41.75    60.75    1999    81.0654    15.2170     0.0000     0.0172     0.0094     0.0000
    41.75    60.75    2000    78.2435    10.1132     0.0000     0.0295     0.0222     0.0000
    41.75    60.75    2001    75.3945    18.1433     0.0000     0.0334     0.0268     0.0000
    41.75    60.75    2002    73.9961    21.9803     0.0000     0.0147     0.0074     0.0000
    41.75    60.75    2003    75.3750     9.2766     0.0000     0.0143     0.0065     0.0000
    41.75    60.75    2004    69.4003     7.9537     0.0000     0.0162     0.0093     0.0000
    41.75    60.75    2005    67.8732    15.7925     0.0000     0.0288     0.0225     0.0000
    41.75    60.75    2006    67.1596     7.3939     0.0000     0.0257     0.0174     0.0000
    41.75    60.75    2007    61.4002    10.2281     0.0000     0.0101     0.0040     0.0000
    41.75    60.75    2008    57.2858     5.0008     0.0000     0.0230     0.0173     0.0000
    41.75    60.75    2009    58.0835     7.8808     0.0000     0.0294     0.0239     0.0000
    41.75    60.75    2010    64.5630    10.1187     0.0000     0.0396     0.0350     0.0000
   142.25   -20.25    1980    14.3812    43.2886     1.0006     0.0587     0.0596     0.0001
   142.25   -20.25    1981    12.5758    31.5121     0.9236     0.0690     0.0702     0.0001
   142.25   -20.25    1982    10.6755    36.5190     0.8525     0.0571     0.0577     0.0000
   142.25   -20.25    1983    13.1275    34.6281     0.9734     0.0776     0.0787     0.0001
   142.25   -20.25    1984    12.9580    31.9226     0.8847     0.0782     0.0792     0.0001
   142.25   -20.25    1985    12.4010    36.6073     1.8947     0.0911     0.0979     0.0006
   142.25   -20.25    1986    15.0699    50.2233     1.5248     0.0836     0.0861     0.0002
   142.25   -20.25    1987    10.7354    35.0929     2.1595     0.0326     0.0426     0.0018
   142.25   -20.25    1988    14.4822    39.9381     3.2323     0.0468     0.0694     0.0106
   142.25   -20.25    1989    13.4552    26.9837     0.9349     0.1125     0.1142     0.0002
   142.25   -20.25    1990     9.0702    29.8001     0.9675     0.0603     0.0618     0.0001
   142.25   -20.25    1991     9.2704    33.1412     0.6086     0.0438     0.0441     0.0000
   142.25   -20.25    1992    14.4330    42.2025     2.0725     0.0660     0.0734     0.0007
   142.25   -20.25    1993    15.1963    36.5475     1.8910     0.0877     0.0967     0.0011
   142.25   -20.25    1994     9.7729    40.2217     0.5063     0.0376     0.0377     0.0000
   142.25   -20.25    1995    12.6436    37.3844     2.2987     0.0452     0.0568     0.0015
   142.25   -20.25    1996    10.5775    32.9955     1.5080     0.0997     0.1040     0.0003
   142.25   -20.25    1997    12.1866    21.8568     2.4042     0.0221     0.0426     0.0154
   142.25   -20.25    1998    10.5628    26.5208     2.1721     0.0507     0.0598     0.0093
   142.25   -20.25    1999    11.7029    24.2152     2.2931     0.0304     0.0485     0.0096
   142.25   -20.25    2000    13.1021    15.6182     2.7558     0.0131     0.0559     0.0513
   142.25   -20.25    2001     9.4245    27.8661     2.3448     0.0688     0.0831     0.0015
   142.25   -20.25    2002    10.3295    39.3538     0.6184     0.0339     0.0341     0.0000
   142.25   -20.25    2003    12.1360    37.5877     2.9181     0.0342     0.0531     0.0067
   142.25   -20.25    2004    13.0921    32.5582     3.0523     0.0405     0.0653     0.0182
   142.25   -20.25    2005     9.7020    44.4517     1.8083     0.0771     0.0815     0.0003
   142.25   -20.25    2006     8.7334    31.4623     0.7329     0.0416     0.0422     0.0001
   142.25   -20.25    2007    10.3908    23.2569     3.3937     0.0223     0.0710     0.0181
   142.25   -20.25    2008     8.6541    32.8005     1.6064     0.0558     0.0597     0.0004
   142.25   -20.25    2009    13.3014    32.7492     1.9379     0.0423     0.0501     0.0024
   142.25   -20.25    2010    15.1075    15.7934     3.1282     0.0099     0.0769     0.0677
