      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    89.7209    16.5673     0.0000     0.0126     0.0033     0.0000
    41.75    60.75    1981    85.2912    11.6210     0.0000     0.0175     0.0087     0.0000
    41.75    60.75    1982    77.4382     0.0069     0.0000     0.0174     0.0089     0.0000
    41.75    60.75    1983    73.9867     7.7661     0.0000     0.0137     0.0062     0.0000
    41.75    60.75    1984    79.3212     7.2210     0.0000     0.0220     0.0151     0.0002
    41.75    60.75    1985    73.6855    13.1074     0.0000     0.0266     0.0191     0.0000
    41.75    60.75    1986    79.1718     6.2880     0.0000     0.0322     0.0231     0.0001
    41.75    60.75    1987    81.8645    11.5177     0.0000     0.0329     0.0258     0.0000
    41.75    60.75    1988    75.1907    13.1691     0.0000     0.0280     0.0157     0.0000
    41.75    60.75    1989    72.4655     6.3393     0.0000     0.0140     0.0072     0.0002
    41.75    60.75    1990    65.3062     8.3250     0.0000     0.0085     0.0018     0.0000
    41.75    60.75    1991    63.4880     9.6281     0.0000     0.0234     0.0171     0.0000
    41.75    60.75    1992    63.1203    25.2306     0.0175     0.0314     0.0214     0.0000
    41.75    60.75    1993    59.0412     6.9804     0.0000     0.0077     0.0019     0.0000
    41.75    60.75    1994    59.8170    11.1925     0.0000     0.0136     0.0078     0.0000
    41.75    60.75    1995    68.7688    10.5751     0.0000     0.0177     0.0116     0.0000
    41.75    60.75    1996    65.4884     7.6610     0.0000     0.0392     0.0343     0.0000
    41.75    60.75    1997    70.0131    16.4794     0.0000     0.0104     0.0033     0.0000
    41.75    60.75    1998    69.6586     5.4518     0.0000     0.0142     0.0077     0.0000
    41.75    60.75    1999    71.0715    14.4295     0.0000     0.0151     0.0083     0.0000
    41.75    60.75    2000    68.1504     9.5407     0.0000     0.0257     0.0194     0.0000
    41.75    60.75    2001    63.3770    16.7959     0.0000     0.0280     0.0223     0.0000
    41.75    60.75    2002    61.4724    20.1831     0.0000     0.0122     0.0061     0.0000
    41.75    60.75    2003    63.3021     9.0477     0.0000     0.0120     0.0055     0.0000
    41.75    60.75    2004    56.3904     7.1881     0.0000     0.0132     0.0077     0.0000
    41.75    60.75    2005    57.4006    14.6456     0.0000     0.0243     0.0189     0.0000
    41.75    60.75    2006    56.1475     6.8611     0.0000     0.0215     0.0146     0.0000
    41.75    60.75    2007    49.1155     8.9787     0.0000     0.0081     0.0032     0.0000
    41.75    60.75    2008    42.5996     4.2407     0.0000     0.0171     0.0129     0.0000
    41.75    60.75    2009    43.8471     6.6182     0.0000     0.0222     0.0180     0.0000
    41.75    60.75    2010    53.7554     9.2114     0.0000     0.0329     0.0292     0.0000
   142.25   -20.25    1980    11.3139    35.0842     0.8299     0.0600     0.0608     0.0001
   142.25   -20.25    1981     9.9727    25.3803     0.8016     0.0699     0.0710     0.0001
   142.25   -20.25    1982     8.3181    31.7210     0.7610     0.0583     0.0589     0.0000
   142.25   -20.25    1983    11.8797    31.6847     0.8775     0.0786     0.0796     0.0001
   142.25   -20.25    1984    10.6544    26.8944     0.7442     0.0791     0.0799     0.0001
   142.25   -20.25    1985    10.8196    31.2318     1.6816     0.0906     0.0964     0.0005
   142.25   -20.25    1986    11.5008    43.0519     1.3545     0.0844     0.0866     0.0002
   142.25   -20.25    1987     8.7875    30.4201     1.9456     0.0307     0.0393     0.0016
   142.25   -20.25    1988    12.0870    32.9306     2.6353     0.0363     0.0538     0.0085
   142.25   -20.25    1989    12.5086    23.4611     0.8314     0.1143     0.1156     0.0001
   142.25   -20.25    1990     8.0302    27.2669     0.8514     0.0615     0.0627     0.0001
   142.25   -20.25    1991     7.7393    29.6195     0.5420     0.0447     0.0449     0.0000
   142.25   -20.25    1992    11.6960    35.7520     1.8223     0.0644     0.0706     0.0006
   142.25   -20.25    1993    12.8183    30.0376     1.6489     0.0859     0.0934     0.0009
   142.25   -20.25    1994     8.9511    36.5305     0.4450     0.0390     0.0391     0.0000
   142.25   -20.25    1995     9.8503    31.1101     2.0201     0.0436     0.0532     0.0012
   142.25   -20.25    1996     9.9078    29.2081     1.3323     0.0998     0.1033     0.0003
   142.25   -20.25    1997    11.7731    19.4755     2.0004     0.0190     0.0349     0.0122
   142.25   -20.25    1998     8.9407    22.2075     1.7375     0.0474     0.0541     0.0072
   142.25   -20.25    1999    10.9695    21.2741     1.9666     0.0282     0.0422     0.0074
   142.25   -20.25    2000    13.3314    14.7227     2.3340     0.0127     0.0446     0.0379
   142.25   -20.25    2001     9.5353    25.1443     2.0195     0.0697     0.0810     0.0012
   142.25   -20.25    2002     9.1691    34.8358     0.5536     0.0353     0.0355     0.0000
   142.25   -20.25    2003    10.7470    32.5912     2.4888     0.0309     0.0458     0.0053
   142.25   -20.25    2004    13.0554    29.7438     2.6420     0.0402     0.0597     0.0143
   142.25   -20.25    2005     8.1956    38.2728     1.5557     0.0786     0.0822     0.0002
   142.25   -20.25    2006     8.7953    29.2262     0.6401     0.0426     0.0431     0.0000
   142.25   -20.25    2007    10.4803    21.6963     3.0284     0.0223     0.0629     0.0152
   142.25   -20.25    2008     8.6756    29.9067     1.4196     0.0549     0.0581     0.0003
   142.25   -20.25    2009    12.0028    28.2665     1.6655     0.0405     0.0466     0.0021
   142.25   -20.25    2010    15.2829    14.5894     2.6890     0.0099     0.0612     0.0517
