      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026072    7.241252    6.808845    0.008660
    41.75    60.75    1981    0.042513   10.794788    9.465369    0.001688
    41.75    60.75    1982    0.025540    7.142409    6.381971    0.000071
    41.75    60.75    1983    0.031286    8.766950    8.416368    0.029137
    41.75    60.75    1984    0.029264    7.685103    7.238716    0.002806
    41.75    60.75    1985    0.027910    7.460438    6.946326    0.004793
    41.75    60.75    1986    0.023602    6.369956    6.018269    0.021329
    41.75    60.75    1987    0.024506    6.850215    6.570472    0.004847
    41.75    60.75    1988    0.038615   10.756191   10.133198    0.000000
    41.75    60.75    1989    0.039268   10.489382    9.858887    0.023407
    41.75    60.75    1990    0.026593    7.185350    6.731077    0.003198
    41.75    60.75    1991    0.030378    8.638254    7.990650    0.000000
    41.75    60.75    1992    0.024048    6.258816    5.105151    0.000000
    41.75    60.75    1993    0.023009    5.566962    5.273974    0.001997
    41.75    60.75    1994    0.022764    5.481536    4.993339    0.032280
    41.75    60.75    1995    0.033099    9.216503    8.646441    0.000000
    41.75    60.75    1996    0.023288    6.330964    5.809382    0.000215
    41.75    60.75    1997    0.024792    6.472072    5.431473    0.000511
    41.75    60.75    1998    0.028884    6.842983    6.568048    0.035106
    41.75    60.75    1999    0.036534    9.812206    8.689948    0.000007
    41.75    60.75    2000    0.032645    8.529481    7.764827    0.000000
    41.75    60.75    2001    0.028642    7.026840    5.727889    0.000055
    41.75    60.75    2002    0.027396    7.144300    6.138291    0.001523
    41.75    60.75    2003    0.028243    6.805881    5.971184    0.052695
    41.75    60.75    2004    0.027936    7.547383    6.814394    0.001628
    41.75    60.75    2005    0.033163    8.910631    7.858009    0.000000
    41.75    60.75    2006    0.028047    6.917501    6.097725    0.009200
    41.75    60.75    2007    0.027823    7.127013    6.887764    0.082565
    41.75    60.75    2008    0.021496    5.606779    5.294896    0.015370
    41.75    60.75    2009    0.023877    6.067614    5.494142    0.001048
    41.75    60.75    2010    0.035487    8.272697    7.030996    0.001936
   142.25   -20.25    1980    0.034130   10.156739   13.932140    1.096597
   142.25   -20.25    1981    0.038011    9.774774   15.779329    2.864310
   142.25   -20.25    1982    0.031038    9.878500   13.238132    0.947775
   142.25   -20.25    1983    0.030186    9.531513   12.613767    1.163071
   142.25   -20.25    1984    0.030451    8.504773   12.531114    1.597809
   142.25   -20.25    1985    0.034044   10.719543   13.691072    0.687323
   142.25   -20.25    1986    0.035481   10.707215   11.328123    0.072049
   142.25   -20.25    1987    0.035535   10.550112   17.904133    1.847494
   142.25   -20.25    1988    0.033162   10.252653   12.345840    0.396089
   142.25   -20.25    1989    0.034802    9.699406   16.496724    2.214510
   142.25   -20.25    1990    0.026654    9.086347   12.600470    2.078506
   142.25   -20.25    1991    0.030889    8.735902    9.292235    0.397078
   142.25   -20.25    1992    0.033905   10.035839   11.359255    0.330833
   142.25   -20.25    1993    0.036444    9.980509   14.098650    3.025214
   142.25   -20.25    1994    0.032360    9.974322   13.837354    1.717395
   142.25   -20.25    1995    0.033065    9.514440   10.603051    0.238082
   142.25   -20.25    1996    0.034067   10.012947   12.610653    0.640308
   142.25   -20.25    1997    0.031561    7.965805    9.015545    0.453548
   142.25   -20.25    1998    0.033729   10.197386   11.914396    0.382400
   142.25   -20.25    1999    0.032498    8.720755   11.123360    0.880590
   142.25   -20.25    2000    0.031586    7.984515   10.298346    0.865775
   142.25   -20.25    2001    0.030161    8.760644    9.857437    0.356072
   142.25   -20.25    2002    0.027668    8.297526    9.043663    0.339230
   142.25   -20.25    2003    0.034497    9.757627   10.830422    0.311959
   142.25   -20.25    2004    0.030643    7.952197    9.099083    0.542181
   142.25   -20.25    2005    0.033726   10.724284   11.802898    0.264807
   142.25   -20.25    2006    0.026652    7.902440    9.871474    0.788912
   142.25   -20.25    2007    0.027911    8.240046   11.710605    1.129142
   142.25   -20.25    2008    0.029362    8.912036    9.750327    0.288238
   142.25   -20.25    2009    0.030096    7.520166    8.040971    0.459664
   142.25   -20.25    2010    0.036827    7.898314   10.551685    0.996794
