      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   111.4908    16.2202     0.0000     0.0155     0.0040     0.0000
    41.75    60.75    1981   101.1778    11.4434     0.0000     0.0204     0.0100     0.0000
    41.75    60.75    1982    96.5059     0.0085     0.0000     0.0216     0.0110     0.0000
    41.75    60.75    1983    94.2174     7.7232     0.0000     0.0174     0.0079     0.0000
    41.75    60.75    1984   100.1917     7.0866     0.0000     0.0272     0.0183     0.0001
    41.75    60.75    1985    95.4203    13.7354     0.0000     0.0351     0.0254     0.0000
    41.75    60.75    1986   102.4859     6.6472     0.0000     0.0419     0.0299     0.0001
    41.75    60.75    1987   106.0969    11.7430     0.0000     0.0426     0.0335     0.0000
    41.75    60.75    1988    98.1398    14.0059     0.0000     0.0363     0.0202     0.0000
    41.75    60.75    1989    93.0565     6.1834     0.0000     0.0177     0.0087     0.0001
    41.75    60.75    1990    88.4767     8.7992     0.0000     0.0115     0.0025     0.0000
    41.75    60.75    1991    83.5242     9.8568     0.0000     0.0307     0.0224     0.0000
    41.75    60.75    1992    82.5238    23.9945     0.0136     0.0435     0.0309     0.0000
    41.75    60.75    1993    85.9178     7.3723     0.0000     0.0112     0.0027     0.0000
    41.75    60.75    1994    87.2210    12.4585     0.0000     0.0195     0.0111     0.0000
    41.75    60.75    1995    91.0016    10.8644     0.0000     0.0231     0.0150     0.0000
    41.75    60.75    1996    89.1535     7.9725     0.0000     0.0519     0.0452     0.0000
    41.75    60.75    1997    91.2327    14.6377     0.0000     0.0136     0.0043     0.0000
    41.75    60.75    1998    93.7567     5.8083     0.0000     0.0189     0.0103     0.0000
    41.75    60.75    1999    87.9524    14.3671     0.0000     0.0182     0.0098     0.0000
    41.75    60.75    2000    84.8640     9.3343     0.0000     0.0319     0.0241     0.0000
    41.75    60.75    2001    80.3427    15.6324     0.0000     0.0359     0.0290     0.0000
    41.75    60.75    2002    77.5436    19.3407     0.0000     0.0158     0.0082     0.0000
    41.75    60.75    2003    78.8106     8.5792     0.0000     0.0148     0.0067     0.0000
    41.75    60.75    2004    72.8905     7.6152     0.0000     0.0168     0.0096     0.0000
    41.75    60.75    2005    70.0216    14.4632     0.0000     0.0300     0.0235     0.0000
    41.75    60.75    2006    70.2674     6.7775     0.0000     0.0268     0.0181     0.0000
    41.75    60.75    2007    67.7723    10.1969     0.0000     0.0111     0.0044     0.0000
    41.75    60.75    2008    66.7293     4.9634     0.0000     0.0267     0.0200     0.0000
    41.75    60.75    2009    66.7223     7.7630     0.0000     0.0341     0.0278     0.0000
    41.75    60.75    2010    70.2176     9.7144     0.0000     0.0426     0.0377     0.0000
   142.25   -20.25    1980    13.5988    55.2600     1.0051     0.0776     0.0783     0.0001
   142.25   -20.25    1981    13.0726    47.9915     1.0509     0.0890     0.0898     0.0001
   142.25   -20.25    1982    15.5077    53.4437     0.8750     0.0699     0.0704     0.0000
   142.25   -20.25    1983    14.5476    53.7400     1.1987     0.0896     0.0906     0.0001
   142.25   -20.25    1984    15.7795    46.5506     0.7803     0.0901     0.0907     0.0000
   142.25   -20.25    1985    14.3170    55.6860     2.5924     0.1092     0.1155     0.0005
   142.25   -20.25    1986    13.9059    67.4740     1.6505     0.0956     0.0975     0.0001
   142.25   -20.25    1987    13.7665    53.3210     2.7455     0.0592     0.0671     0.0014
   142.25   -20.25    1988    14.5653    54.0450     5.8037     0.0418     0.1048     0.0171
   142.25   -20.25    1989    17.4635    44.6799     1.4401     0.1521     0.1540     0.0002
   142.25   -20.25    1990    13.4214    42.8509     0.8368     0.0719     0.0726     0.0001
   142.25   -20.25    1991    14.3570    47.7291     0.6844     0.0564     0.0566     0.0000
   142.25   -20.25    1992    14.5567    54.4035     2.7440     0.0867     0.0939     0.0007
   142.25   -20.25    1993    15.8043    50.0808     2.6608     0.1096     0.1192     0.0010
   142.25   -20.25    1994    15.6115    54.8107     0.6206     0.0514     0.0516     0.0000
   142.25   -20.25    1995    14.2279    50.8196     2.6633     0.0647     0.0728     0.0011
   142.25   -20.25    1996    13.2824    49.5745     1.7727     0.1058     0.1089     0.0002
   142.25   -20.25    1997    18.1781    33.6761     4.4118     0.0338     0.0902     0.0306
   142.25   -20.25    1998    12.2588    37.5344     2.4430     0.0593     0.0658     0.0088
   142.25   -20.25    1999    15.3613    38.0539     3.7299     0.0465     0.0758     0.0093
   142.25   -20.25    2000    17.5114    25.7185     4.4357     0.0185     0.0901     0.0900
   142.25   -20.25    2001    14.0627    38.4619     2.0879     0.0775     0.0860     0.0011
   142.25   -20.25    2002    15.4646    51.2774     0.7721     0.0468     0.0471     0.0000
   142.25   -20.25    2003    15.7307    49.4297     3.8034     0.0695     0.0888     0.0045
   142.25   -20.25    2004    17.0455    40.9854     3.7416     0.0597     0.0884     0.0121
   142.25   -20.25    2005    13.2288    53.0563     1.4605     0.0901     0.0925     0.0002
   142.25   -20.25    2006    15.6200    42.9187     0.6894     0.0510     0.0514     0.0000
   142.25   -20.25    2007    13.6889    31.9860     3.0851     0.0431     0.0669     0.0087
   142.25   -20.25    2008    14.3232    43.5030     1.4822     0.0530     0.0558     0.0003
   142.25   -20.25    2009    16.6534    43.6272     2.6687     0.0668     0.0754     0.0040
   142.25   -20.25    2010    18.0803    21.3053     4.1317     0.0133     0.1000     0.0872
