      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.023552    6.484937    6.183362    0.014741
    41.75    60.75    1981    0.039230   10.336366    9.376893    0.002152
    41.75    60.75    1982    0.022766    6.349366    5.774202    0.000055
    41.75    60.75    1983    0.026685    7.355092    7.199190    0.046911
    41.75    60.75    1984    0.025855    6.547143    6.252024    0.001757
    41.75    60.75    1985    0.025213    6.839405    6.464198    0.003767
    41.75    60.75    1986    0.021109    5.587253    5.328316    0.012226
    41.75    60.75    1987    0.022148    6.079753    5.877051    0.005942
    41.75    60.75    1988    0.035038    9.517496    9.077928    0.000000
    41.75    60.75    1989    0.036685    9.546197    9.124719    0.014720
    41.75    60.75    1990    0.025153    6.766637    6.416329    0.003020
    41.75    60.75    1991    0.028101    8.030239    7.567391    0.000000
    41.75    60.75    1992    0.022609    6.079436    5.171388    0.000000
    41.75    60.75    1993    0.020020    4.451068    4.237829    0.004840
    41.75    60.75    1994    0.019883    4.832784    4.483328    0.028385
    41.75    60.75    1995    0.029421    8.113392    7.750280    0.000070
    41.75    60.75    1996    0.021360    5.846256    5.438112    0.000250
    41.75    60.75    1997    0.022826    6.162431    5.422817    0.000367
    41.75    60.75    1998    0.025286    5.910617    5.701847    0.026869
    41.75    60.75    1999    0.032907    9.360228    8.621888    0.000005
    41.75    60.75    2000    0.028913    7.495312    6.943098    0.000000
    41.75    60.75    2001    0.025616    6.466168    5.532724    0.000022
    41.75    60.75    2002    0.023319    6.337149    5.662031    0.000659
    41.75    60.75    2003    0.023338    5.761685    5.173275    0.028321
    41.75    60.75    2004    0.022205    6.153517    5.664209    0.001872
    41.75    60.75    2005    0.026784    7.458090    6.812367    0.000000
    41.75    60.75    2006    0.023146    5.907318    5.369212    0.007520
    41.75    60.75    2007    0.022459    5.614151    5.476542    0.067837
    41.75    60.75    2008    0.017174    4.315901    4.111714    0.013897
    41.75    60.75    2009    0.019125    5.060799    4.705402    0.000906
    41.75    60.75    2010    0.030405    7.246385    6.475495    0.002976
   142.25   -20.25    1980    0.040056   11.429073   11.715376    0.106422
   142.25   -20.25    1981    0.040073   10.735832   11.538027    0.354119
   142.25   -20.25    1982    0.037379   11.053467   11.330445    0.088273
   142.25   -20.25    1983    0.036099   11.179309   11.941463    0.306331
   142.25   -20.25    1984    0.035372    9.700476   10.142992    0.164961
   142.25   -20.25    1985    0.036203   11.744644   12.773951    0.226175
   142.25   -20.25    1986    0.039392   12.688605   12.962728    0.039149
   142.25   -20.25    1987    0.038671   11.235090   11.576402    0.073891
   142.25   -20.25    1988    0.034468   11.340095   12.011849    0.152911
   142.25   -20.25    1989    0.038270   10.488669   11.074962    0.167351
   142.25   -20.25    1990    0.034126   10.548763   11.480066    0.559569
   142.25   -20.25    1991    0.037875   10.440380   10.658529    0.115544
   142.25   -20.25    1992    0.039360   11.516694   12.061902    0.120302
   142.25   -20.25    1993    0.040423   10.933520   11.764098    0.367176
   142.25   -20.25    1994    0.036900   11.111174   11.954436    0.390274
   142.25   -20.25    1995    0.039084   11.110040   11.638290    0.109366
   142.25   -20.25    1996    0.037563   11.194938   11.766464    0.141067
   142.25   -20.25    1997    0.037393    9.041581    9.355400    0.113565
   142.25   -20.25    1998    0.040066   11.895200   12.544539    0.143961
   142.25   -20.25    1999    0.038648   10.198717   10.628986    0.122021
   142.25   -20.25    2000    0.037926    9.495478   10.449749    0.279326
   142.25   -20.25    2001    0.038451   10.251016   10.658155    0.126719
   142.25   -20.25    2002    0.034809   10.049070   10.333629    0.112469
   142.25   -20.25    2003    0.038051   10.725947   11.172761    0.116912
   142.25   -20.25    2004    0.034790    9.235987    9.484548    0.123611
   142.25   -20.25    2005    0.037387   11.961133   12.651964    0.150020
   142.25   -20.25    2006    0.033048    8.955357    9.341322    0.128449
   142.25   -20.25    2007    0.034246    9.539028   10.339736    0.334973
   142.25   -20.25    2008    0.036521   10.376989   10.738635    0.106296
   142.25   -20.25    2009    0.035918    9.423359    9.665810    0.148014
   142.25   -20.25    2010    0.039186    8.676724    9.775772    0.341376
