      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980   111.9541    15.6301     0.0000     0.0154     0.0040     0.0000
    41.75    60.75    1981   101.2306    11.2106     0.0000     0.0204     0.0100     0.0000
    41.75    60.75    1982    96.9883     0.0086     0.0000     0.0216     0.0110     0.0000
    41.75    60.75    1983    94.7393     7.5144     0.0000     0.0175     0.0079     0.0000
    41.75    60.75    1984   100.2004     6.7820     0.0000     0.0271     0.0181     0.0001
    41.75    60.75    1985    95.4819    13.2551     0.0000     0.0354     0.0258     0.0000
    41.75    60.75    1986   102.1084     6.4529     0.0000     0.0417     0.0298     0.0001
    41.75    60.75    1987   106.0019    11.1785     0.0000     0.0424     0.0334     0.0000
    41.75    60.75    1988    98.2883    12.9151     0.0000     0.0363     0.0202     0.0000
    41.75    60.75    1989    91.8906     5.9847     0.0000     0.0174     0.0086     0.0001
    41.75    60.75    1990    87.2394     8.4028     0.0000     0.0114     0.0024     0.0000
    41.75    60.75    1991    82.2644     9.5069     0.0000     0.0302     0.0220     0.0000
    41.75    60.75    1992    81.3882    23.6063     0.0131     0.0441     0.0318     0.0000
    41.75    60.75    1993    85.8234     6.9408     0.0000     0.0111     0.0026     0.0000
    41.75    60.75    1994    87.7103    11.9696     0.0000     0.0194     0.0110     0.0000
    41.75    60.75    1995    91.3982    10.9088     0.0000     0.0231     0.0150     0.0000
    41.75    60.75    1996    89.7743     7.3991     0.0000     0.0515     0.0448     0.0000
    41.75    60.75    1997    91.7778    14.8933     0.0000     0.0137     0.0044     0.0000
    41.75    60.75    1998    94.6555     5.6280     0.0000     0.0191     0.0103     0.0000
    41.75    60.75    1999    88.1237    14.0659     0.0000     0.0182     0.0098     0.0000
    41.75    60.75    2000    84.9358     8.7720     0.0000     0.0318     0.0240     0.0000
    41.75    60.75    2001    80.0843    15.1585     0.0000     0.0359     0.0290     0.0000
    41.75    60.75    2002    77.0723    18.2201     0.0000     0.0158     0.0082     0.0000
    41.75    60.75    2003    78.5855     8.6109     0.0000     0.0148     0.0067     0.0000
    41.75    60.75    2004    73.2552     7.1784     0.0000     0.0167     0.0095     0.0000
    41.75    60.75    2005    70.0397    13.9969     0.0000     0.0300     0.0235     0.0000
    41.75    60.75    2006    70.0979     6.4332     0.0000     0.0267     0.0181     0.0000
    41.75    60.75    2007    67.9715     9.8344     0.0000     0.0111     0.0044     0.0000
    41.75    60.75    2008    67.5438     4.6763     0.0000     0.0268     0.0201     0.0000
    41.75    60.75    2009    67.6194     7.4392     0.0000     0.0347     0.0284     0.0000
    41.75    60.75    2010    70.1605     9.5002     0.0000     0.0425     0.0377     0.0000
   142.25   -20.25    1980    13.0247    48.2810     0.9198     0.0761     0.0767     0.0001
   142.25   -20.25    1981    12.5304    41.5365     0.9392     0.0872     0.0880     0.0001
   142.25   -20.25    1982    14.1997    46.3876     0.8219     0.0690     0.0695     0.0000
   142.25   -20.25    1983    13.6009    44.7807     1.0535     0.0881     0.0889     0.0001
   142.25   -20.25    1984    13.8535    37.5584     0.7110     0.0896     0.0902     0.0000
   142.25   -20.25    1985    13.6457    47.4091     2.1951     0.1050     0.1102     0.0004
   142.25   -20.25    1986    13.0705    56.0922     1.4470     0.0937     0.0955     0.0001
   142.25   -20.25    1987    12.7023    44.1806     2.2936     0.0514     0.0581     0.0013
   142.25   -20.25    1988    13.8172    43.8451     4.4033     0.0392     0.0799     0.0120
   142.25   -20.25    1989    16.2742    36.4314     1.1723     0.1462     0.1477     0.0001
   142.25   -20.25    1990    11.1700    34.9980     0.7728     0.0714     0.0721     0.0001
   142.25   -20.25    1991    12.8570    41.0594     0.6219     0.0553     0.0555     0.0000
   142.25   -20.25    1992    13.8916    47.4727     2.3633     0.0819     0.0879     0.0006
   142.25   -20.25    1993    15.2394    44.0496     2.3006     0.1048     0.1127     0.0008
   142.25   -20.25    1994    13.8432    46.7530     0.5618     0.0509     0.0510     0.0000
   142.25   -20.25    1995    13.3275    43.4468     2.3163     0.0596     0.0669     0.0010
   142.25   -20.25    1996    12.3636    40.1877     1.4809     0.1023     0.1050     0.0002
   142.25   -20.25    1997    16.3844    27.7162     3.3806     0.0301     0.0660     0.0201
   142.25   -20.25    1998    10.8636    30.1532     1.9995     0.0562     0.0617     0.0070
   142.25   -20.25    1999    14.3319    32.1408     3.0040     0.0420     0.0626     0.0071
   142.25   -20.25    2000    16.3592    21.5094     3.5166     0.0170     0.0656     0.0606
   142.25   -20.25    2001    12.1352    30.3686     1.8455     0.0730     0.0811     0.0010
   142.25   -20.25    2002    13.3113    43.6246     0.6983     0.0461     0.0463     0.0000
   142.25   -20.25    2003    14.5154    41.9810     3.0934     0.0616     0.0757     0.0039
   142.25   -20.25    2004    14.5300    32.5995     2.7216     0.0471     0.0641     0.0092
   142.25   -20.25    2005    11.6535    43.6006     1.3384     0.0888     0.0912     0.0002
   142.25   -20.25    2006    13.0464    35.1413     0.6152     0.0508     0.0512     0.0000
   142.25   -20.25    2007    12.9155    27.3545     2.6969     0.0370     0.0585     0.0084
   142.25   -20.25    2008    11.8762    34.6220     1.3272     0.0505     0.0532     0.0003
   142.25   -20.25    2009    14.9025    36.2709     2.1762     0.0586     0.0655     0.0035
   142.25   -20.25    2010    16.7902    17.1297     3.0636     0.0119     0.0648     0.0546
