      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.021958    6.088614    5.739020    0.010087
    41.75    60.75    1981    0.035797    9.148364    8.076849    0.002757
    41.75    60.75    1982    0.021124    5.907395    5.262125    0.000090
    41.75    60.75    1983    0.025137    7.033579    6.777826    0.030329
    41.75    60.75    1984    0.024197    6.315899    5.977847    0.002029
    41.75    60.75    1985    0.022911    6.057696    5.626521    0.004047
    41.75    60.75    1986    0.019462    5.236527    4.955132    0.016772
    41.75    60.75    1987    0.020364    5.650105    5.420834    0.005959
    41.75    60.75    1988    0.032161    8.958919    8.455500    0.000000
    41.75    60.75    1989    0.033867    9.106065    8.644751    0.019200
    41.75    60.75    1990    0.022893    6.124978    5.737019    0.003160
    41.75    60.75    1991    0.025487    7.287254    6.778585    0.000000
    41.75    60.75    1992    0.019792    5.152401    4.190692    0.000025
    41.75    60.75    1993    0.018443    4.512049    4.277725    0.001711
    41.75    60.75    1994    0.017037    4.057942    3.722175    0.036203
    41.75    60.75    1995    0.026231    7.331364    6.943566    0.000081
    41.75    60.75    1996    0.019104    5.155280    4.713704    0.000043
    41.75    60.75    1997    0.019971    5.247529    4.452694    0.000440
    41.75    60.75    1998    0.022898    5.460354    5.260834    0.032406
    41.75    60.75    1999    0.029616    8.085648    7.259080    0.000005
    41.75    60.75    2000    0.026844    7.052214    6.438051    0.000000
    41.75    60.75    2001    0.022886    5.611579    4.585783    0.000018
    41.75    60.75    2002    0.021321    5.558020    4.779875    0.001079
    41.75    60.75    2003    0.021232    5.105837    4.462470    0.029979
    41.75    60.75    2004    0.020267    5.422294    4.882818    0.001750
    41.75    60.75    2005    0.024325    6.533176    5.784914    0.000000
    41.75    60.75    2006    0.021296    5.258110    4.637344    0.006626
    41.75    60.75    2007    0.020491    5.224474    5.126522    0.081462
    41.75    60.75    2008    0.015425    4.061860    3.845063    0.015792
    41.75    60.75    2009    0.016553    4.182789    3.792928    0.000858
    41.75    60.75    2010    0.026595    6.245097    5.390567    0.002311
   142.25   -20.25    1980    0.036591   10.427104   10.772175    0.118549
   142.25   -20.25    1981    0.037478    9.682496   10.788818    0.433050
   142.25   -20.25    1982    0.032726   10.032931   10.286327    0.084789
   142.25   -20.25    1983    0.032201    9.931533   11.159068    0.481124
   142.25   -20.25    1984    0.031789    8.667974    9.369298    0.237412
   142.25   -20.25    1985    0.034262   10.897629   12.243384    0.301295
   142.25   -20.25    1986    0.037308   11.253744   11.552205    0.039980
   142.25   -20.25    1987    0.034793   10.005672   10.441471    0.092849
   142.25   -20.25    1988    0.033135   10.338128   11.259172    0.213522
   142.25   -20.25    1989    0.034438    9.443677    9.940277    0.145584
   142.25   -20.25    1990    0.029379    9.525021   11.260396    1.009320
   142.25   -20.25    1991    0.032961    9.194137    9.526335    0.187419
   142.25   -20.25    1992    0.036162   10.433625   11.221982    0.178870
   142.25   -20.25    1993    0.036876    9.912834   10.885323    0.267331
   142.25   -20.25    1994    0.032858   10.069156   10.499666    0.166993
   142.25   -20.25    1995    0.035353    9.897542   10.625513    0.156672
   142.25   -20.25    1996    0.034562   10.072067   10.701875    0.165456
   142.25   -20.25    1997    0.032265    7.900636    8.347114    0.162939
   142.25   -20.25    1998    0.035912   10.637153   11.596416    0.206181
   142.25   -20.25    1999    0.034032    8.877653    9.451274    0.164713
   142.25   -20.25    2000    0.033220    8.329501    9.352883    0.335226
   142.25   -20.25    2001    0.032251    8.992401    9.630980    0.188413
   142.25   -20.25    2002    0.030016    8.868620    9.335595    0.190276
   142.25   -20.25    2003    0.034909    9.782248   10.459580    0.185959
   142.25   -20.25    2004    0.030954    8.138570    8.491076    0.189034
   142.25   -20.25    2005    0.034576   11.000048   11.813832    0.187301
   142.25   -20.25    2006    0.028016    7.950577    8.625345    0.226327
   142.25   -20.25    2007    0.029682    8.521642   10.014298    0.528474
   142.25   -20.25    2008    0.031706    9.330645    9.895608    0.179033
   142.25   -20.25    2009    0.031183    7.971238    8.325029    0.242168
   142.25   -20.25    2010    0.035750    7.692914    9.002652    0.456320
