      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    89.7305    15.3952     0.0000     0.0125     0.0032     0.0000
    41.75    60.75    1981    85.0533    10.7957     0.0000     0.0173     0.0086     0.0000
    41.75    60.75    1982    76.0988     0.0067     0.0000     0.0171     0.0088     0.0000
    41.75    60.75    1983    73.9739     7.2422     0.0000     0.0136     0.0062     0.0000
    41.75    60.75    1984    80.3718     6.7882     0.0000     0.0221     0.0150     0.0001
    41.75    60.75    1985    73.8293    12.2835     0.0000     0.0268     0.0193     0.0000
    41.75    60.75    1986    80.6749     6.3316     0.0000     0.0329     0.0235     0.0001
    41.75    60.75    1987    83.2129    10.9455     0.0000     0.0334     0.0262     0.0000
    41.75    60.75    1988    77.3449    12.7761     0.0000     0.0287     0.0160     0.0000
    41.75    60.75    1989    74.6570     5.8579     0.0000     0.0143     0.0072     0.0001
    41.75    60.75    1990    66.5746     7.8962     0.0000     0.0087     0.0019     0.0000
    41.75    60.75    1991    65.0963     9.0009     0.0000     0.0239     0.0174     0.0000
    41.75    60.75    1992    63.5851    24.1015     0.0157     0.0324     0.0225     0.0000
    41.75    60.75    1993    59.0972     6.4427     0.0000     0.0077     0.0019     0.0000
    41.75    60.75    1994    59.6556    10.4452     0.0000     0.0134     0.0077     0.0000
    41.75    60.75    1995    70.5099    10.3866     0.0000     0.0180     0.0118     0.0000
    41.75    60.75    1996    66.2267     7.3468     0.0000     0.0392     0.0342     0.0000
    41.75    60.75    1997    69.7506    13.9965     0.0000     0.0104     0.0033     0.0000
    41.75    60.75    1998    69.6026     5.1180     0.0000     0.0141     0.0077     0.0000
    41.75    60.75    1999    70.3819    13.1981     0.0000     0.0148     0.0080     0.0000
    41.75    60.75    2000    68.0855     8.8444     0.0000     0.0256     0.0193     0.0000
    41.75    60.75    2001    62.7853    14.7166     0.0000     0.0278     0.0223     0.0000
    41.75    60.75    2002    59.8440    17.6917     0.0000     0.0119     0.0060     0.0000
    41.75    60.75    2003    60.1778     7.1787     0.0000     0.0113     0.0051     0.0000
    41.75    60.75    2004    52.5620     6.1483     0.0000     0.0122     0.0070     0.0000
    41.75    60.75    2005    54.2367    12.8237     0.0000     0.0231     0.0180     0.0000
    41.75    60.75    2006    53.9388     6.1264     0.0000     0.0206     0.0139     0.0000
    41.75    60.75    2007    48.5990     8.3027     0.0000     0.0080     0.0032     0.0000
    41.75    60.75    2008    42.7818     3.9462     0.0000     0.0171     0.0129     0.0000
    41.75    60.75    2009    43.8095     6.1060     0.0000     0.0222     0.0180     0.0000
    41.75    60.75    2010    53.8663     8.5867     0.0000     0.0328     0.0290     0.0000
   142.25   -20.25    1980    12.1078    36.4250     0.8251     0.0648     0.0655     0.0001
   142.25   -20.25    1981    11.1979    27.8868     0.7797     0.0749     0.0759     0.0001
   142.25   -20.25    1982     9.7536    32.3643     0.7722     0.0618     0.0624     0.0000
   142.25   -20.25    1983    11.9674    32.2635     0.8676     0.0820     0.0830     0.0001
   142.25   -20.25    1984    12.1258    27.9351     0.7224     0.0834     0.0842     0.0001
   142.25   -20.25    1985    11.5372    32.1344     1.6477     0.0923     0.0975     0.0004
   142.25   -20.25    1986    12.0513    42.6383     1.3020     0.0865     0.0886     0.0002
   142.25   -20.25    1987     9.8192    30.4379     1.8296     0.0313     0.0389     0.0015
   142.25   -20.25    1988    12.5612    33.2317     2.8742     0.0427     0.0616     0.0079
   142.25   -20.25    1989    13.0859    23.2919     0.8161     0.1222     0.1235     0.0001
   142.25   -20.25    1990     9.2168    27.7811     0.8258     0.0651     0.0662     0.0001
   142.25   -20.25    1991     8.5214    28.6520     0.5435     0.0481     0.0484     0.0000
   142.25   -20.25    1992    12.5460    36.4933     1.7906     0.0665     0.0722     0.0006
   142.25   -20.25    1993    13.7744    31.8564     1.6255     0.0882     0.0947     0.0008
   142.25   -20.25    1994     8.9567    33.9419     0.4634     0.0433     0.0435     0.0000
   142.25   -20.25    1995    11.0915    31.7456     1.9156     0.0448     0.0533     0.0011
   142.25   -20.25    1996    10.2240    27.7017     1.2366     0.0982     0.1014     0.0003
   142.25   -20.25    1997    12.1395    18.3201     1.8669     0.0207     0.0342     0.0103
   142.25   -20.25    1998     9.9101    22.9749     1.7083     0.0496     0.0556     0.0060
   142.25   -20.25    1999    11.4392    20.7208     1.8128     0.0302     0.0419     0.0062
   142.25   -20.25    2000    13.5559    14.2009     2.1571     0.0128     0.0389     0.0308
   142.25   -20.25    2001     9.7720    23.8066     1.8840     0.0705     0.0808     0.0012
   142.25   -20.25    2002     8.9136    33.3752     0.5855     0.0391     0.0394     0.0000
   142.25   -20.25    2003    11.4798    30.9508     2.2472     0.0358     0.0479     0.0046
   142.25   -20.25    2004    12.6509    26.9669     2.2879     0.0380     0.0534     0.0113
   142.25   -20.25    2005     8.4146    34.3817     1.4106     0.0827     0.0859     0.0002
   142.25   -20.25    2006     8.7895    26.9217     0.6133     0.0460     0.0464     0.0000
   142.25   -20.25    2007    10.6181    20.5603     2.6847     0.0218     0.0542     0.0126
   142.25   -20.25    2008     8.5926    27.0000     1.3329     0.0503     0.0535     0.0003
   142.25   -20.25    2009    11.6139    26.7345     1.6272     0.0399     0.0461     0.0026
   142.25   -20.25    2010    15.2338    13.2886     2.3026     0.0094     0.0488     0.0399
