101 35 12.5 5 0.3 0.1 0.15 0 35 12.5 5 0.3 0.1 0.15 0
102 40 12.5 5 0.3 0.1 0.15 0 40 12.5 5 0.3 0.1 0.15 0
103 30 15 5 0.3 0.1 0.15 0 30 15 5 0.3 0.1 0.15 0
104 35 15 5 0.3 0.1 0.15 0 35 15 5 0.3 0.1 0.15 0
105 40 15 5 0.3 0.1 0.15 0 40 15 5 0.3 0.1 0.15 0
106 30 17.5 5 0.3 0.1 0.15 0 30 17.5 5 0.3 0.1 0.15 0
107 35 17.5 5 0.3 0.1 0.15 0 35 17.5 5 0.3 0.1 0.15 0
108 40 17.5 5 0.3 0.1 0.15 0 40 17.5 5 0.3 0.1 0.15 0
109 30 12.5 2 0.4 0.1 0.15 0 30 12.5 2 0.4 0.1 0.15 0
110 35 12.5 2 0.4 0.1 0.15 0 35 12.5 2 0.4 0.1 0.15 0
111 40 12.5 2 0.4 0.1 0.15 0 40 12.5 2 0.4 0.1 0.15 0
112 30 15 2 0.4 0.1 0.15 0 30 15 2 0.4 0.1 0.15 0
113 35 15 2 0.4 0.1 0.15 0 35 15 2 0.4 0.1 0.15 0
114 40 15 2 0.4 0.1 0.15 0 40 15 2 0.4 0.1 0.15 0
115 30 17.5 2 0.4 0.1 0.15 0 30 17.5 2 0.4 0.1 0.15 0
116 35 17.5 2 0.4 0.1 0.15 0 35 17.5 2 0.4 0.1 0.15 0
117 40 17.5 2 0.4 0.1 0.15 0 40 17.5 2 0.4 0.1 0.15 0
118 30 12.5 2.78 0.4 0.1 0.15 0 30 12.5 2.78 0.4 0.1 0.15 0
119 35 12.5 2.78 0.4 0.1 0.15 0 35 12.5 2.78 0.4 0.1 0.15 0
120 40 12.5 2.78 0.4 0.1 0.15 0 40 12.5 2.78 0.4 0.1 0.15 0
121 30 15 2.78 0.4 0.1 0.15 0 30 15 2.78 0.4 0.1 0.15 0
122 35 15 2.78 0.4 0.1 0.15 0 35 15 2.78 0.4 0.1 0.15 0
123 40 15 2.78 0.4 0.1 0.15 0 40 15 2.78 0.4 0.1 0.15 0
124 30 17.5 2.78 0.4 0.1 0.15 0 30 17.5 2.78 0.4 0.1 0.15 0
125 35 17.5 2.78 0.4 0.1 0.15 0 35 17.5 2.78 0.4 0.1 0.15 0
126 40 17.5 2.78 0.4 0.1 0.15 0 40 17.5 2.78 0.4 0.1 0.15 0
127 30 12.5 3.5 0.4 0.1 0.15 0 30 12.5 3.5 0.4 0.1 0.15 0
128 35 12.5 3.5 0.4 0.1 0.15 0 35 12.5 3.5 0.4 0.1 0.15 0
129 40 12.5 3.5 0.4 0.1 0.15 0 40 12.5 3.5 0.4 0.1 0.15 0
130 30 15 3.5 0.4 0.1 0.15 0 30 15 3.5 0.4 0.1 0.15 0
131 35 15 3.5 0.4 0.1 0.15 0 35 15 3.5 0.4 0.1 0.15 0
132 40 15 3.5 0.4 0.1 0.15 0 40 15 3.5 0.4 0.1 0.15 0
133 30 17.5 3.5 0.4 0.1 0.15 0 30 17.5 3.5 0.4 0.1 0.15 0
134 35 17.5 3.5 0.4 0.1 0.15 0 35 17.5 3.5 0.4 0.1 0.15 0
135 40 17.5 3.5 0.4 0.1 0.15 0 40 17.5 3.5 0.4 0.1 0.15 0
136 30 12.5 5 0.4 0.1 0.15 0 30 12.5 5 0.4 0.1 0.15 0
137 35 12.5 5 0.4 0.1 0.15 0 35 12.5 5 0.4 0.1 0.15 0
138 40 12.5 5 0.4 0.1 0.15 0 40 12.5 5 0.4 0.1 0.15 0
139 30 15 5 0.4 0.1 0.15 0 30 15 5 0.4 0.1 0.15 0
140 35 15 5 0.4 0.1 0.15 0 35 15 5 0.4 0.1 0.15 0
141 40 15 5 0.4 0.1 0.15 0 40 15 5 0.4 0.1 0.15 0
142 30 17.5 5 0.4 0.1 0.15 0 30 17.5 5 0.4 0.1 0.15 0
143 35 17.5 5 0.4 0.1 0.15 0 35 17.5 5 0.4 0.1 0.15 0
144 40 17.5 5 0.4 0.1 0.15 0 40 17.5 5 0.4 0.1 0.15 0
145 30 12.5 2 0.1 0.2 0.15 0 30 12.5 2 0.1 0.2 0.15 0
146 35 12.5 2 0.1 0.2 0.15 0 35 12.5 2 0.1 0.2 0.15 0
147 40 12.5 2 0.1 0.2 0.15 0 40 12.5 2 0.1 0.2 0.15 0
148 30 15 2 0.1 0.2 0.15 0 30 15 2 0.1 0.2 0.15 0
149 35 15 2 0.1 0.2 0.15 0 35 15 2 0.1 0.2 0.15 0
150 40 15 2 0.1 0.2 0.15 0 40 15 2 0.1 0.2 0.15 0
151 30 17.5 2 0.1 0.2 0.15 0 30 17.5 2 0.1 0.2 0.15 0
152 35 17.5 2 0.1 0.2 0.15 0 35 17.5 2 0.1 0.2 0.15 0
153 40 17.5 2 0.1 0.2 0.15 0 40 17.5 2 0.1 0.2 0.15 0
154 30 12.5 2.78 0.1 0.2 0.15 0 30 12.5 2.78 0.1 0.2 0.15 0
155 35 12.5 2.78 0.1 0.2 0.15 0 35 12.5 2.78 0.1 0.2 0.15 0
156 40 12.5 2.78 0.1 0.2 0.15 0 40 12.5 2.78 0.1 0.2 0.15 0
157 30 15 2.78 0.1 0.2 0.15 0 30 15 2.78 0.1 0.2 0.15 0
158 35 15 2.78 0.1 0.2 0.15 0 35 15 2.78 0.1 0.2 0.15 0
159 40 15 2.78 0.1 0.2 0.15 0 40 15 2.78 0.1 0.2 0.15 0
160 30 17.5 2.78 0.1 0.2 0.15 0 30 17.5 2.78 0.1 0.2 0.15 0
161 35 17.5 2.78 0.1 0.2 0.15 0 35 17.5 2.78 0.1 0.2 0.15 0
162 40 17.5 2.78 0.1 0.2 0.15 0 40 17.5 2.78 0.1 0.2 0.15 0
163 30 12.5 3.5 0.1 0.2 0.15 0 30 12.5 3.5 0.1 0.2 0.15 0
164 35 12.5 3.5 0.1 0.2 0.15 0 35 12.5 3.5 0.1 0.2 0.15 0
165 40 12.5 3.5 0.1 0.2 0.15 0 40 12.5 3.5 0.1 0.2 0.15 0
166 30 15 3.5 0.1 0.2 0.15 0 30 15 3.5 0.1 0.2 0.15 0
167 35 15 3.5 0.1 0.2 0.15 0 35 15 3.5 0.1 0.2 0.15 0
168 40 15 3.5 0.1 0.2 0.15 0 40 15 3.5 0.1 0.2 0.15 0
169 30 17.5 3.5 0.1 0.2 0.15 0 30 17.5 3.5 0.1 0.2 0.15 0
170 35 17.5 3.5 0.1 0.2 0.15 0 35 17.5 3.5 0.1 0.2 0.15 0
171 40 17.5 3.5 0.1 0.2 0.15 0 40 17.5 3.5 0.1 0.2 0.15 0
172 30 12.5 5 0.1 0.2 0.15 0 30 12.5 5 0.1 0.2 0.15 0
173 35 12.5 5 0.1 0.2 0.15 0 35 12.5 5 0.1 0.2 0.15 0
174 40 12.5 5 0.1 0.2 0.15 0 40 12.5 5 0.1 0.2 0.15 0
175 30 15 5 0.1 0.2 0.15 0 30 15 5 0.1 0.2 0.15 0
176 35 15 5 0.1 0.2 0.15 0 35 15 5 0.1 0.2 0.15 0
177 40 15 5 0.1 0.2 0.15 0 40 15 5 0.1 0.2 0.15 0
178 30 17.5 5 0.1 0.2 0.15 0 30 17.5 5 0.1 0.2 0.15 0
179 35 17.5 5 0.1 0.2 0.15 0 35 17.5 5 0.1 0.2 0.15 0
180 40 17.5 5 0.1 0.2 0.15 0 40 17.5 5 0.1 0.2 0.15 0
181 30 12.5 2 0.2 0.2 0.15 0 30 12.5 2 0.2 0.2 0.15 0
182 35 12.5 2 0.2 0.2 0.15 0 35 12.5 2 0.2 0.2 0.15 0
183 40 12.5 2 0.2 0.2 0.15 0 40 12.5 2 0.2 0.2 0.15 0
184 30 15 2 0.2 0.2 0.15 0 30 15 2 0.2 0.2 0.15 0
185 35 15 2 0.2 0.2 0.15 0 35 15 2 0.2 0.2 0.15 0
186 40 15 2 0.2 0.2 0.15 0 40 15 2 0.2 0.2 0.15 0
187 30 17.5 2 0.2 0.2 0.15 0 30 17.5 2 0.2 0.2 0.15 0
188 35 17.5 2 0.2 0.2 0.15 0 35 17.5 2 0.2 0.2 0.15 0
189 40 17.5 2 0.2 0.2 0.15 0 40 17.5 2 0.2 0.2 0.15 0
190 30 12.5 2.78 0.2 0.2 0.15 0 30 12.5 2.78 0.2 0.2 0.15 0
191 35 12.5 2.78 0.2 0.2 0.15 0 35 12.5 2.78 0.2 0.2 0.15 0
192 40 12.5 2.78 0.2 0.2 0.15 0 40 12.5 2.78 0.2 0.2 0.15 0
193 30 15 2.78 0.2 0.2 0.15 0 30 15 2.78 0.2 0.2 0.15 0
194 35 15 2.78 0.2 0.2 0.15 0 35 15 2.78 0.2 0.2 0.15 0
195 40 15 2.78 0.2 0.2 0.15 0 40 15 2.78 0.2 0.2 0.15 0
196 30 17.5 2.78 0.2 0.2 0.15 0 30 17.5 2.78 0.2 0.2 0.15 0
197 35 17.5 2.78 0.2 0.2 0.15 0 35 17.5 2.78 0.2 0.2 0.15 0
198 40 17.5 2.78 0.2 0.2 0.15 0 40 17.5 2.78 0.2 0.2 0.15 0
199 30 12.5 3.5 0.2 0.2 0.15 0 30 12.5 3.5 0.2 0.2 0.15 0
200 35 12.5 3.5 0.2 0.2 0.15 0 35 12.5 3.5 0.2 0.2 0.15 0
201 40 12.5 3.5 0.2 0.2 0.15 0 40 12.5 3.5 0.2 0.2 0.15 0
202 30 15 3.5 0.2 0.2 0.15 0 30 15 3.5 0.2 0.2 0.15 0
203 35 15 3.5 0.2 0.2 0.15 0 35 15 3.5 0.2 0.2 0.15 0
204 40 15 3.5 0.2 0.2 0.15 0 40 15 3.5 0.2 0.2 0.15 0
205 30 17.5 3.5 0.2 0.2 0.15 0 30 17.5 3.5 0.2 0.2 0.15 0
206 35 17.5 3.5 0.2 0.2 0.15 0 35 17.5 3.5 0.2 0.2 0.15 0
207 40 17.5 3.5 0.2 0.2 0.15 0 40 17.5 3.5 0.2 0.2 0.15 0
208 30 12.5 5 0.2 0.2 0.15 0 30 12.5 5 0.2 0.2 0.15 0
209 35 12.5 5 0.2 0.2 0.15 0 35 12.5 5 0.2 0.2 0.15 0
210 40 12.5 5 0.2 0.2 0.15 0 40 12.5 5 0.2 0.2 0.15 0
211 30 15 5 0.2 0.2 0.15 0 30 15 5 0.2 0.2 0.15 0
212 35 15 5 0.2 0.2 0.15 0 35 15 5 0.2 0.2 0.15 0
213 40 15 5 0.2 0.2 0.15 0 40 15 5 0.2 0.2 0.15 0
214 30 17.5 5 0.2 0.2 0.15 0 30 17.5 5 0.2 0.2 0.15 0
215 35 17.5 5 0.2 0.2 0.15 0 35 17.5 5 0.2 0.2 0.15 0
216 40 17.5 5 0.2 0.2 0.15 0 40 17.5 5 0.2 0.2 0.15 0
217 30 12.5 2 0.3 0.2 0.15 0 30 12.5 2 0.3 0.2 0.15 0
218 35 12.5 2 0.3 0.2 0.15 0 35 12.5 2 0.3 0.2 0.15 0
219 40 12.5 2 0.3 0.2 0.15 0 40 12.5 2 0.3 0.2 0.15 0
220 30 15 2 0.3 0.2 0.15 0 30 15 2 0.3 0.2 0.15 0
221 35 15 2 0.3 0.2 0.15 0 35 15 2 0.3 0.2 0.15 0
222 40 15 2 0.3 0.2 0.15 0 40 15 2 0.3 0.2 0.15 0
223 30 17.5 2 0.3 0.2 0.15 0 30 17.5 2 0.3 0.2 0.15 0
224 35 17.5 2 0.3 0.2 0.15 0 35 17.5 2 0.3 0.2 0.15 0
225 40 17.5 2 0.3 0.2 0.15 0 40 17.5 2 0.3 0.2 0.15 0
226 30 12.5 2.78 0.3 0.2 0.15 0 30 12.5 2.78 0.3 0.2 0.15 0
227 35 12.5 2.78 0.3 0.2 0.15 0 35 12.5 2.78 0.3 0.2 0.15 0
228 40 12.5 2.78 0.3 0.2 0.15 0 40 12.5 2.78 0.3 0.2 0.15 0
229 30 15 2.78 0.3 0.2 0.15 0 30 15 2.78 0.3 0.2 0.15 0
230 35 15 2.78 0.3 0.2 0.15 0 35 15 2.78 0.3 0.2 0.15 0
231 40 15 2.78 0.3 0.2 0.15 0 40 15 2.78 0.3 0.2 0.15 0
232 30 17.5 2.78 0.3 0.2 0.15 0 30 17.5 2.78 0.3 0.2 0.15 0
233 35 17.5 2.78 0.3 0.2 0.15 0 35 17.5 2.78 0.3 0.2 0.15 0
234 40 17.5 2.78 0.3 0.2 0.15 0 40 17.5 2.78 0.3 0.2 0.15 0
235 30 12.5 3.5 0.3 0.2 0.15 0 30 12.5 3.5 0.3 0.2 0.15 0
236 35 12.5 3.5 0.3 0.2 0.15 0 35 12.5 3.5 0.3 0.2 0.15 0
237 40 12.5 3.5 0.3 0.2 0.15 0 40 12.5 3.5 0.3 0.2 0.15 0
238 30 15 3.5 0.3 0.2 0.15 0 30 15 3.5 0.3 0.2 0.15 0
239 35 15 3.5 0.3 0.2 0.15 0 35 15 3.5 0.3 0.2 0.15 0
240 40 15 3.5 0.3 0.2 0.15 0 40 15 3.5 0.3 0.2 0.15 0
241 30 17.5 3.5 0.3 0.2 0.15 0 30 17.5 3.5 0.3 0.2 0.15 0
242 35 17.5 3.5 0.3 0.2 0.15 0 35 17.5 3.5 0.3 0.2 0.15 0
243 40 17.5 3.5 0.3 0.2 0.15 0 40 17.5 3.5 0.3 0.2 0.15 0
244 30 12.5 5 0.3 0.2 0.15 0 30 12.5 5 0.3 0.2 0.15 0
245 35 12.5 5 0.3 0.2 0.15 0 35 12.5 5 0.3 0.2 0.15 0
246 40 12.5 5 0.3 0.2 0.15 0 40 12.5 5 0.3 0.2 0.15 0
247 30 15 5 0.3 0.2 0.15 0 30 15 5 0.3 0.2 0.15 0
248 35 15 5 0.3 0.2 0.15 0 35 15 5 0.3 0.2 0.15 0
249 40 15 5 0.3 0.2 0.15 0 40 15 5 0.3 0.2 0.15 0
250 30 17.5 5 0.3 0.2 0.15 0 30 17.5 5 0.3 0.2 0.15 0
251 35 17.5 5 0.3 0.2 0.15 0 35 17.5 5 0.3 0.2 0.15 0
252 40 17.5 5 0.3 0.2 0.15 0 40 17.5 5 0.3 0.2 0.15 0
253 30 12.5 2 0.4 0.2 0.15 0 30 12.5 2 0.4 0.2 0.15 0
254 35 12.5 2 0.4 0.2 0.15 0 35 12.5 2 0.4 0.2 0.15 0
255 40 12.5 2 0.4 0.2 0.15 0 40 12.5 2 0.4 0.2 0.15 0
256 30 15 2 0.4 0.2 0.15 0 30 15 2 0.4 0.2 0.15 0
257 35 15 2 0.4 0.2 0.15 0 35 15 2 0.4 0.2 0.15 0
258 40 15 2 0.4 0.2 0.15 0 40 15 2 0.4 0.2 0.15 0
259 30 17.5 2 0.4 0.2 0.15 0 30 17.5 2 0.4 0.2 0.15 0
260 35 17.5 2 0.4 0.2 0.15 0 35 17.5 2 0.4 0.2 0.15 0
261 40 17.5 2 0.4 0.2 0.15 0 40 17.5 2 0.4 0.2 0.15 0
262 30 12.5 2.78 0.4 0.2 0.15 0 30 12.5 2.78 0.4 0.2 0.15 0
263 35 12.5 2.78 0.4 0.2 0.15 0 35 12.5 2.78 0.4 0.2 0.15 0
264 40 12.5 2.78 0.4 0.2 0.15 0 40 12.5 2.78 0.4 0.2 0.15 0
265 30 15 2.78 0.4 0.2 0.15 0 30 15 2.78 0.4 0.2 0.15 0
266 35 15 2.78 0.4 0.2 0.15 0 35 15 2.78 0.4 0.2 0.15 0
267 40 15 2.78 0.4 0.2 0.15 0 40 15 2.78 0.4 0.2 0.15 0
268 30 17.5 2.78 0.4 0.2 0.15 0 30 17.5 2.78 0.4 0.2 0.15 0
269 35 17.5 2.78 0.4 0.2 0.15 0 35 17.5 2.78 0.4 0.2 0.15 0
270 40 17.5 2.78 0.4 0.2 0.15 0 40 17.5 2.78 0.4 0.2 0.15 0
271 30 12.5 3.5 0.4 0.2 0.15 0 30 12.5 3.5 0.4 0.2 0.15 0
272 35 12.5 3.5 0.4 0.2 0.15 0 35 12.5 3.5 0.4 0.2 0.15 0
273 40 12.5 3.5 0.4 0.2 0.15 0 40 12.5 3.5 0.4 0.2 0.15 0
274 30 15 3.5 0.4 0.2 0.15 0 30 15 3.5 0.4 0.2 0.15 0
275 35 15 3.5 0.4 0.2 0.15 0 35 15 3.5 0.4 0.2 0.15 0
276 40 15 3.5 0.4 0.2 0.15 0 40 15 3.5 0.4 0.2 0.15 0
277 30 17.5 3.5 0.4 0.2 0.15 0 30 17.5 3.5 0.4 0.2 0.15 0
278 35 17.5 3.5 0.4 0.2 0.15 0 35 17.5 3.5 0.4 0.2 0.15 0
279 40 17.5 3.5 0.4 0.2 0.15 0 40 17.5 3.5 0.4 0.2 0.15 0
280 30 12.5 5 0.4 0.2 0.15 0 30 12.5 5 0.4 0.2 0.15 0
281 35 12.5 5 0.4 0.2 0.15 0 35 12.5 5 0.4 0.2 0.15 0
282 40 12.5 5 0.4 0.2 0.15 0 40 12.5 5 0.4 0.2 0.15 0
283 30 15 5 0.4 0.2 0.15 0 30 15 5 0.4 0.2 0.15 0
284 35 15 5 0.4 0.2 0.15 0 35 15 5 0.4 0.2 0.15 0
285 40 15 5 0.4 0.2 0.15 0 40 15 5 0.4 0.2 0.15 0
286 30 17.5 5 0.4 0.2 0.15 0 30 17.5 5 0.4 0.2 0.15 0
287 35 17.5 5 0.4 0.2 0.15 0 35 17.5 5 0.4 0.2 0.15 0
288 40 17.5 5 0.4 0.2 0.15 0 40 17.5 5 0.4 0.2 0.15 0
289 30 12.5 2 0.1 0.3 0.15 0 30 12.5 2 0.1 0.3 0.15 0
290 35 12.5 2 0.1 0.3 0.15 0 35 12.5 2 0.1 0.3 0.15 0
291 40 12.5 2 0.1 0.3 0.15 0 40 12.5 2 0.1 0.3 0.15 0
292 30 15 2 0.1 0.3 0.15 0 30 15 2 0.1 0.3 0.15 0
293 35 15 2 0.1 0.3 0.15 0 35 15 2 0.1 0.3 0.15 0
294 40 15 2 0.1 0.3 0.15 0 40 15 2 0.1 0.3 0.15 0
295 30 17.5 2 0.1 0.3 0.15 0 30 17.5 2 0.1 0.3 0.15 0
296 35 17.5 2 0.1 0.3 0.15 0 35 17.5 2 0.1 0.3 0.15 0
297 40 17.5 2 0.1 0.3 0.15 0 40 17.5 2 0.1 0.3 0.15 0
298 30 12.5 2.78 0.1 0.3 0.15 0 30 12.5 2.78 0.1 0.3 0.15 0
299 35 12.5 2.78 0.1 0.3 0.15 0 35 12.5 2.78 0.1 0.3 0.15 0
300 40 12.5 2.78 0.1 0.3 0.15 0 40 12.5 2.78 0.1 0.3 0.15 0
