      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.025589    7.096598    6.653736    0.008834
    41.75    60.75    1981    0.041502   10.487865    9.142800    0.001560
    41.75    60.75    1982    0.025082    6.993618    6.238707    0.000058
    41.75    60.75    1983    0.030624    8.580447    8.210215    0.028149
    41.75    60.75    1984    0.028440    7.442663    6.970781    0.002746
    41.75    60.75    1985    0.027046    7.223417    6.717630    0.004755
    41.75    60.75    1986    0.022839    6.157309    5.798259    0.019830
    41.75    60.75    1987    0.023672    6.621767    6.348364    0.005637
    41.75    60.75    1988    0.037530   10.461087    9.819319    0.000000
    41.75    60.75    1989    0.038105   10.071557    9.402671    0.025964
    41.75    60.75    1990    0.025776    6.949306    6.497391    0.003580
    41.75    60.75    1991    0.029001    8.146129    7.459294    0.000000
    41.75    60.75    1992    0.022798    5.895426    4.757211    0.000010
    41.75    60.75    1993    0.022084    5.419207    5.132679    0.002104
    41.75    60.75    1994    0.021602    5.183964    4.714614    0.033721
    41.75    60.75    1995    0.031901    8.898560    8.343727    0.000109
    41.75    60.75    1996    0.022782    6.172838    5.652180    0.000173
    41.75    60.75    1997    0.024085    6.262857    5.215794    0.000616
    41.75    60.75    1998    0.028369    6.735257    6.465712    0.037382
    41.75    60.75    1999    0.035574    9.430614    8.253792    0.000007
    41.75    60.75    2000    0.031886    8.373621    7.586158    0.000000
    41.75    60.75    2001    0.027389    6.679396    5.368492    0.000090
    41.75    60.75    2002    0.026190    6.772175    5.761150    0.001869
    41.75    60.75    2003    0.026960    6.439463    5.601376    0.041143
    41.75    60.75    2004    0.026832    7.204518    6.480273    0.002385
    41.75    60.75    2005    0.031748    8.450096    7.381383    0.000000
    41.75    60.75    2006    0.027029    6.608652    5.769940    0.009334
    41.75    60.75    2007    0.026653    6.860606    6.654619    0.090719
    41.75    60.75    2008    0.020564    5.384172    5.090077    0.017023
    41.75    60.75    2009    0.022772    5.739720    5.168909    0.001188
    41.75    60.75    2010    0.034012    7.953259    6.724141    0.002058
   142.25   -20.25    1980    0.034240   10.030229   11.755513    0.492517
   142.25   -20.25    1981    0.036882    9.486325   12.501284    1.405696
   142.25   -20.25    1982    0.030726    9.695579   10.858014    0.341054
   142.25   -20.25    1983    0.029586    9.280953   10.841976    0.607822
   142.25   -20.25    1984    0.029969    8.331734   10.287537    0.710326
   142.25   -20.25    1985    0.033111   10.400395   12.104454    0.382422
   142.25   -20.25    1986    0.034898   10.545058   10.850906    0.039258
   142.25   -20.25    1987    0.033443    9.806244   11.268085    0.358939
   142.25   -20.25    1988    0.031941    9.896074   10.981092    0.247594
   142.25   -20.25    1989    0.033343    9.273992   11.325732    0.641203
   142.25   -20.25    1990    0.026462    9.031749   11.544667    1.490107
   142.25   -20.25    1991    0.030772    8.718771    9.103846    0.235765
   142.25   -20.25    1992    0.033970    9.937156   10.867054    0.212497
   142.25   -20.25    1993    0.035658    9.719517   11.928910    1.278455
   142.25   -20.25    1994    0.031586    9.782210   11.758882    0.885179
   142.25   -20.25    1995    0.033030    9.396726   10.258759    0.187910
   142.25   -20.25    1996    0.033308    9.702386   10.507793    0.213137
   142.25   -20.25    1997    0.031076    7.788299    8.357800    0.207708
   142.25   -20.25    1998    0.033827   10.172950   11.447825    0.270644
   142.25   -20.25    1999    0.032433    8.581103    9.381128    0.251145
   142.25   -20.25    2000    0.031641    7.949366    9.504505    0.533005
   142.25   -20.25    2001    0.030705    8.838698    9.677339    0.254893
   142.25   -20.25    2002    0.028098    8.416742    9.019766    0.263495
   142.25   -20.25    2003    0.033762    9.522430   10.354771    0.238363
   142.25   -20.25    2004    0.030211    7.894340    8.364156    0.264754
   142.25   -20.25    2005    0.033036   10.652467   11.610439    0.228938
   142.25   -20.25    2006    0.026286    7.715416    8.678600    0.327116
   142.25   -20.25    2007    0.028050    8.243685   10.663729    0.802181
   142.25   -20.25    2008    0.029659    8.933992    9.620339    0.228428
   142.25   -20.25    2009    0.030381    7.653548    8.089128    0.338194
   142.25   -20.25    2010    0.036754    7.824999    9.727115    0.688582
