      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.026601    7.383776    6.995766    0.013666
    41.75    60.75    1981    0.044145   11.464382   10.268534    0.002315
    41.75    60.75    1982    0.026192    7.325785    6.630787    0.000045
    41.75    60.75    1983    0.031715    8.820773    8.565972    0.044139
    41.75    60.75    1984    0.029857    7.722926    7.330528    0.002175
    41.75    60.75    1985    0.028840    7.797562    7.325107    0.004270
    41.75    60.75    1986    0.024224    6.462484    6.131418    0.015335
    41.75    60.75    1987    0.025151    7.011436    6.750350    0.005517
    41.75    60.75    1988    0.039778   11.000058   10.448959    0.000000
    41.75    60.75    1989    0.040646   10.892141   10.333209    0.020686
    41.75    60.75    1990    0.027641    7.462416    7.038716    0.003572
    41.75    60.75    1991    0.031710    9.101899    8.514469    0.000000
    41.75    60.75    1992    0.025478    6.767397    5.671021    0.000025
    41.75    60.75    1993    0.023625    5.409143    5.135763    0.003289
    41.75    60.75    1994    0.024091    5.859188    5.384931    0.028683
    41.75    60.75    1995    0.034586    9.625704    9.105105    0.000084
    41.75    60.75    1996    0.024251    6.633994    6.141918    0.000275
    41.75    60.75    1997    0.026228    6.961234    6.002312    0.000463
    41.75    60.75    1998    0.029731    6.992185    6.728565    0.031476
    41.75    60.75    1999    0.037995   10.513663    9.515402    0.000006
    41.75    60.75    2000    0.033459    8.725123    8.039662    0.000000
    41.75    60.75    2001    0.030089    7.514286    6.326740    0.000028
    41.75    60.75    2002    0.028180    7.518721    6.610961    0.001081
    41.75    60.75    2003    0.028882    7.067208    6.302170    0.044992
    41.75    60.75    2004    0.028293    7.807939    7.144577    0.002229
    41.75    60.75    2005    0.033818    9.294137    8.380513    0.000000
    41.75    60.75    2006    0.028434    7.154765    6.433080    0.009949
    41.75    60.75    2007    0.028223    7.136777    6.892885    0.074113
    41.75    60.75    2008    0.022019    5.584454    5.291818    0.014580
    41.75    60.75    2009    0.024933    6.505832    5.987980    0.000922
    41.75    60.75    2010    0.037351    8.760961    7.653166    0.002860
   142.25   -20.25    1980    0.037775   10.882904   18.733385    2.132272
   142.25   -20.25    1981    0.042138   10.787953   18.915027    3.887157
   142.25   -20.25    1982    0.034915   10.714812   18.861957    2.273416
   142.25   -20.25    1983    0.036236   11.018256   17.454414    2.150162
   142.25   -20.25    1984    0.034839    9.436489   16.947801    2.959653
   142.25   -20.25    1985    0.037192   11.823247   15.796047    0.833001
   142.25   -20.25    1986    0.039168   11.702701   13.885450    0.224676
   142.25   -20.25    1987    0.039702   11.439150   27.398407    4.376359
   142.25   -20.25    1988    0.036803   11.403437   16.464799    0.747700
   142.25   -20.25    1989    0.038294   10.647744   24.543461    4.634753
   142.25   -20.25    1990    0.031665   10.166298   17.880246    3.674523
   142.25   -20.25    1991    0.035931    9.830563   13.028742    1.544349
   142.25   -20.25    1992    0.039658   11.371656   16.436981    2.195926
   142.25   -20.25    1993    0.040542   10.925278   19.054555    6.500480
   142.25   -20.25    1994    0.034960   10.685453   19.085814    4.245161
   142.25   -20.25    1995    0.038495   10.774828   15.358138    1.010005
   142.25   -20.25    1996    0.038148   11.262785   18.250283    1.854893
   142.25   -20.25    1997    0.036216    8.814947   13.637152    3.051430
   142.25   -20.25    1998    0.039007   11.445577   16.224150    1.894676
   142.25   -20.25    1999    0.036591    9.629791   14.638721    1.829274
   142.25   -20.25    2000    0.036933    9.341472   13.404728    4.018817
   142.25   -20.25    2001    0.034831    9.640727   12.022380    0.872265
   142.25   -20.25    2002    0.030789    9.226859   10.374144    0.428565
   142.25   -20.25    2003    0.038265   10.940521   14.736215    1.821016
   142.25   -20.25    2004    0.034897    9.363512   14.415214    1.709273
   142.25   -20.25    2005    0.035943   11.260650   12.603409    0.342824
   142.25   -20.25    2006    0.030984    8.897402   14.449845    2.669757
   142.25   -20.25    2007    0.032176    9.112151   13.171727    1.158495
   142.25   -20.25    2008    0.033723    9.924884   12.855354    0.934145
   142.25   -20.25    2009    0.033867    8.540610   10.543620    1.165023
   142.25   -20.25    2010    0.041033    9.069915   14.889869    2.295751
