      Lon      Lat    Year         NH3          NO         N2O          N2
    41.75    60.75    1980    0.024231    6.699903    6.269301    0.007569
    41.75    60.75    1981    0.039057    9.813828    8.504671    0.001712
    41.75    60.75    1982    0.023455    6.525826    5.768565    0.000038
    41.75    60.75    1983    0.028568    8.024075    7.649264    0.021281
    41.75    60.75    1984    0.026828    7.045825    6.601568    0.002976
    41.75    60.75    1985    0.025400    6.735861    6.228357    0.004186
    41.75    60.75    1986    0.021518    5.809589    5.469171    0.019648
    41.75    60.75    1987    0.022417    6.257365    5.990104    0.005931
    41.75    60.75    1988    0.035520    9.911547    9.289124    0.000000
    41.75    60.75    1989    0.036469    9.698284    9.082816    0.024967
    41.75    60.75    1990    0.024675    6.625012    6.175595    0.003608
    41.75    60.75    1991    0.027721    7.824451    7.184682    0.000000
    41.75    60.75    1992    0.021513    5.522719    4.391445    0.000030
    41.75    60.75    1993    0.020999    5.246836    4.966295    0.001804
    41.75    60.75    1994    0.020016    4.768804    4.328587    0.036661
    41.75    60.75    1995    0.029851    8.339438    7.820354    0.000113
    41.75    60.75    1996    0.021334    5.738662    5.216253    0.000166
    41.75    60.75    1997    0.022324    5.798507    4.809057    0.000564
    41.75    60.75    1998    0.026388    6.288666    6.035439    0.037871
    41.75    60.75    1999    0.033251    8.830173    7.743921    0.000007
    41.75    60.75    2000    0.030023    7.915950    7.151149    0.000000
    41.75    60.75    2001    0.025375    6.162733    4.904085    0.000065
    41.75    60.75    2002    0.024330    6.256260    5.288004    0.001804
    41.75    60.75    2003    0.024950    5.943106    5.137618    0.045151
    41.75    60.75    2004    0.024574    6.515385    5.811856    0.001561
    41.75    60.75    2005    0.029090    7.699255    6.685478    0.000000
    41.75    60.75    2006    0.025102    6.120582    5.316465    0.008196
    41.75    60.75    2007    0.024574    6.344964    6.170135    0.091126
    41.75    60.75    2008    0.018639    4.937909    4.657767    0.017289
    41.75    60.75    2009    0.020250    5.049925    4.518837    0.001107
    41.75    60.75    2010    0.030787    7.196524    6.053878    0.002229
   142.25   -20.25    1980    0.033985    9.910390   10.435134    0.169737
   142.25   -20.25    1981    0.035786    9.226637   11.083949    0.753730
   142.25   -20.25    1982    0.030227    9.507998    9.803211    0.102647
   142.25   -20.25    1983    0.029179    9.186559   10.686896    0.583797
   142.25   -20.25    1984    0.029427    8.182466    9.246638    0.361194
   142.25   -20.25    1985    0.032599   10.251352   11.857485    0.362314
   142.25   -20.25    1986    0.034622   10.484405   10.781557    0.038059
   142.25   -20.25    1987    0.032551    9.542107   10.070947    0.112522
   142.25   -20.25    1988    0.031521    9.771028   10.786893    0.231498
   142.25   -20.25    1989    0.032409    9.006562    9.889599    0.273058
   142.25   -20.25    1990    0.026305    8.965259   11.336608    1.406538
   142.25   -20.25    1991    0.030697    8.679774    9.052563    0.226227
   142.25   -20.25    1992    0.033789    9.894170   10.791874    0.205211
   142.25   -20.25    1993    0.034690    9.468947   10.826893    0.459307
   142.25   -20.25    1994    0.030991    9.595917   10.376414    0.327149
   142.25   -20.25    1995    0.032719    9.320071   10.138395    0.178885
   142.25   -20.25    1996    0.032547    9.470211   10.150532    0.185025
   142.25   -20.25    1997    0.030535    7.629450    8.148836    0.194260
   142.25   -20.25    1998    0.033662   10.130920   11.308413    0.251233
   142.25   -20.25    1999    0.031859    8.427816    9.132945    0.207220
   142.25   -20.25    2000    0.031081    7.820845    9.178501    0.461799
   142.25   -20.25    2001    0.030509    8.779970    9.546521    0.229745
   142.25   -20.25    2002    0.028187    8.390734    8.953166    0.243599
   142.25   -20.25    2003    0.033574    9.456363   10.242166    0.223906
   142.25   -20.25    2004    0.029967    7.786940    8.220380    0.241577
   142.25   -20.25    2005    0.033140   10.645448   11.508156    0.207506
   142.25   -20.25    2006    0.026364    7.687825    8.584063    0.304312
   142.25   -20.25    2007    0.027837    8.183796   10.413400    0.739159
   142.25   -20.25    2008    0.029566    8.891850    9.553061    0.220282
   142.25   -20.25    2009    0.030117    7.567776    7.973336    0.316422
   142.25   -20.25    2010    0.035933    7.622030    9.322916    0.619594
