      Lon      Lat    Year        NH4        NO3        NO2         NO        N2O         N2
    41.75    60.75    1980    99.6021    16.6324     0.0000     0.0139     0.0036     0.0000
    41.75    60.75    1981    93.9109    12.0604     0.0000     0.0192     0.0096     0.0000
    41.75    60.75    1982    87.7691     0.0078     0.0000     0.0197     0.0101     0.0000
    41.75    60.75    1983    84.1116     8.2032     0.0000     0.0155     0.0071     0.0000
    41.75    60.75    1984    88.0724     7.7195     0.0000     0.0244     0.0167     0.0002
    41.75    60.75    1985    83.9980    13.9605     0.0000     0.0305     0.0219     0.0000
    41.75    60.75    1986    89.7611     6.7598     0.0000     0.0366     0.0262     0.0001
    41.75    60.75    1987    92.4507    12.0090     0.0000     0.0372     0.0292     0.0000
    41.75    60.75    1988    84.6044    14.3393     0.0000     0.0315     0.0176     0.0000
    41.75    60.75    1989    79.1509     6.7135     0.0000     0.0153     0.0078     0.0002
    41.75    60.75    1990    74.0737     8.8348     0.0000     0.0096     0.0021     0.0000
    41.75    60.75    1991    71.1157    10.2366     0.0000     0.0262     0.0191     0.0000
    41.75    60.75    1992    72.7731    27.8550     0.0187     0.0367     0.0253     0.0000
    41.75    60.75    1993    71.3314     7.6103     0.0000     0.0093     0.0022     0.0000
    41.75    60.75    1994    73.0383    12.3655     0.0000     0.0165     0.0095     0.0000
    41.75    60.75    1995    78.3750    11.8752     0.0000     0.0202     0.0132     0.0000
    41.75    60.75    1996    77.0791     8.3202     0.0000     0.0458     0.0400     0.0000
    41.75    60.75    1997    81.2208    17.0272     0.0000     0.0121     0.0038     0.0000
    41.75    60.75    1998    81.7051     5.8976     0.0000     0.0166     0.0091     0.0000
    41.75    60.75    1999    80.4347    15.3369     0.0000     0.0171     0.0094     0.0000
    41.75    60.75    2000    77.0300    10.1267     0.0000     0.0290     0.0219     0.0000
    41.75    60.75    2001    73.5241    18.0918     0.0000     0.0326     0.0261     0.0000
    41.75    60.75    2002    71.8866    21.7274     0.0000     0.0143     0.0072     0.0000
    41.75    60.75    2003    73.4940     9.2203     0.0000     0.0139     0.0064     0.0000
    41.75    60.75    2004    67.3487     7.7441     0.0000     0.0157     0.0091     0.0000
    41.75    60.75    2005    66.4660    15.8785     0.0000     0.0282     0.0220     0.0000
    41.75    60.75    2006    66.0021     7.4145     0.0000     0.0252     0.0171     0.0000
    41.75    60.75    2007    59.7407    10.2110     0.0000     0.0098     0.0039     0.0000
    41.75    60.75    2008    55.0178     4.8841     0.0000     0.0221     0.0166     0.0000
    41.75    60.75    2009    56.4682     7.7675     0.0000     0.0286     0.0233     0.0000
    41.75    60.75    2010    63.0796    10.0540     0.0000     0.0387     0.0342     0.0000
   142.25   -20.25    1980    13.3923    40.1520     0.9045     0.0599     0.0607     0.0001
   142.25   -20.25    1981    11.5430    29.1036     0.8443     0.0698     0.0709     0.0001
   142.25   -20.25    1982     9.8074    34.3917     0.7948     0.0582     0.0587     0.0000
   142.25   -20.25    1983    12.6601    33.6348     0.8977     0.0785     0.0794     0.0001
   142.25   -20.25    1984    12.3552    30.2172     0.8040     0.0789     0.0798     0.0001
   142.25   -20.25    1985    11.6076    34.1490     1.7364     0.0910     0.0968     0.0005
   142.25   -20.25    1986    13.6484    47.1866     1.3997     0.0843     0.0865     0.0002
   142.25   -20.25    1987     9.9191    32.7917     1.9804     0.0317     0.0402     0.0016
   142.25   -20.25    1988    13.5595    37.1698     2.9502     0.0441     0.0634     0.0089
   142.25   -20.25    1989    12.9009    24.9237     0.8514     0.1142     0.1155     0.0001
   142.25   -20.25    1990     8.3531    28.3649     0.8834     0.0611     0.0624     0.0001
   142.25   -20.25    1991     8.4664    31.2633     0.5652     0.0445     0.0448     0.0000
   142.25   -20.25    1992    13.3845    39.6347     1.9034     0.0655     0.0718     0.0006
   142.25   -20.25    1993    14.2271    33.9088     1.7403     0.0871     0.0948     0.0009
   142.25   -20.25    1994     8.9319    37.5791     0.4573     0.0389     0.0390     0.0000
   142.25   -20.25    1995    11.1189    33.9768     2.0904     0.0443     0.0541     0.0013
   142.25   -20.25    1996    10.0633    30.6060     1.3771     0.0994     0.1030     0.0003
   142.25   -20.25    1997    11.8096    20.2631     2.0919     0.0199     0.0366     0.0128
   142.25   -20.25    1998    10.0517    24.9196     1.9251     0.0496     0.0569     0.0075
   142.25   -20.25    1999    11.2051    22.5381     2.0601     0.0291     0.0439     0.0079
   142.25   -20.25    2000    13.2848    15.3305     2.4742     0.0128     0.0471     0.0410
   142.25   -20.25    2001     9.4918    26.5868     2.1556     0.0693     0.0817     0.0014
   142.25   -20.25    2002     9.2826    36.6958     0.5841     0.0351     0.0353     0.0000
   142.25   -20.25    2003    11.5476    35.0791     2.6152     0.0332     0.0488     0.0056
   142.25   -20.25    2004    12.9855    30.9548     2.7481     0.0400     0.0604     0.0150
   142.25   -20.25    2005     8.7009    40.6398     1.6191     0.0784     0.0821     0.0002
   142.25   -20.25    2006     8.7678    30.2215     0.6646     0.0425     0.0430     0.0000
   142.25   -20.25    2007    10.4363    22.5296     3.1525     0.0222     0.0648     0.0160
   142.25   -20.25    2008     8.6512    31.1858     1.4862     0.0547     0.0581     0.0003
   142.25   -20.25    2009    12.3522    30.4020     1.7907     0.0409     0.0478     0.0023
   142.25   -20.25    2010    15.3070    15.3299     2.8345     0.0099     0.0646     0.0552
